,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-03-31,1047.70200,567.06600,480.63600,,,1047.70200,,33.05300,13.87300,,,19.18000,1047.70200,,433.62600,443.26000,0.04000,0.04000
2015-12-31,,,,,,,,,,,,,,,,,,0.00000
2015-09-30,1204.10900,616.94900,587.16000,415.76300,415.76300,171.39710,-7.33900,164.05800,63.58100,100.47700,100.47700,100.47700,197.54410,171.39710,431.48600,442.10600,0.23000,0.23000
2015-06-30,783.57700,404.52400,379.05300,347.15200,347.15200,31.90100,-4.22100,27.68000,12.91400,14.76600,14.76600,14.76600,77.96500,31.90100,431.18000,439.84200,0.03000,0.03000
2015-03-31,804.94100,427.27700,377.66400,,,804.94100,,23.61700,11.88900,,,11.72800,804.94100,,429.39400,439.23200,0.03000,0.03000
2014-12-31,,,,,,,,,,,,,,,,,,0.00000
2014-09-30,937.90800,472.60800,465.30000,319.19400,319.19400,146.10600,-4.89000,141.21600,52.11100,89.10500,89.10500,89.10500,164.15000,146.10600,413.33590,421.96950,0.21700,0.21180
2014-06-30,609.65400,309.70200,299.95200,265.25800,265.25800,34.69400,-0.98000,33.71400,16.02400,17.69000,17.69000,17.69000,69.04100,34.69400,412.68930,420.63770,0.04130,0.04130
2014-03-31,641.60700,340.91700,300.69000,,,641.60700,,25.13600,11.59800,,,13.53800,641.60700,,411.13100,419.89830,0.03100,0.03100
2013-12-31,,,,,,,,,,,,,,,,,,0.00000
2013-09-30,723.14600,373.01100,350.13500,229.30600,229.30600,120.82900,-0.80400,120.02500,47.24100,72.78400,72.78400,72.78400,133.26300,120.82900,408.55830,417.23460,0.17560,0.17560
2013-06-30,454.54100,234.91000,219.63100,187.32100,187.32100,32.31000,-1.50800,30.80200,13.23600,17.56600,17.56600,17.56600,55.92800,32.31000,407.54400,415.87560,0.04130,0.04130
2013-03-31,471.60800,255.05700,216.55100,,,471.60800,,13.00700,5.19300,,,7.81400,471.60800,,406.12310,414.63290,0.02070,0.02070
2012-12-31,,,,,,,,,,,,,,,,,,0.00000
2012-09-30,575.19600,294.80500,280.39100,189.41100,189.41100,90.98000,-1.33400,89.64600,32.32900,57.31700,57.31700,57.20200,102.02100,90.98000,404.64030,413.46750,0.14210,0.13950
2012-06-30,369.47300,200.00600,169.46700,157.74700,157.74700,11.72000,-0.81000,10.91000,4.24200,6.66800,6.66800,6.64800,32.43400,11.72000,403.90080,410.28120,0.01550,0.01550
2012-03-31,384.38900,209.18500,175.20400,,,384.38900,,23.13000,8.46900,,,14.66100,384.38900,,402.05400,409.24750,0.03620,0.03620
2011-12-31,,,,,,,,,,,,,,,,,,0.00000
2011-09-30,465.52300,240.42200,225.10100,150.13600,150.13600,74.96500,-2.74500,72.22000,26.23300,45.98700,45.98700,45.75700,84.20300,74.96500,399.22390,406.73090,0.11620,0.11360
2011-06-30,291.33600,156.55700,134.77900,123.42100,123.42100,11.35800,-0.65900,10.69900,4.45800,6.24100,6.24100,6.19700,28.08800,11.35800,399.43300,406.64960,0.01550,0.01550
2011-03-31,312.69900,167.64800,145.05100,,,312.69900,,20.05300,7.91400,,,12.03000,312.69900,,398.34120,405.63530,0.03100,0.02970
2010-12-31,,,,,,,,,,,,,,,,,,0.00000
2010-09-30,328.56800,161.19600,167.37200,110.68300,110.68300,56.68900,-0.72600,55.96300,21.10600,34.85700,34.85700,34.57800,64.53100,56.68900,394.33020,396.20400,0.08780,0.08780
2010-06-30,204.78600,104.86000,99.92600,93.03400,93.03400,6.89200,-0.74700,6.14500,2.64300,3.50200,3.50200,3.47000,22.24100,6.89200,393.07580,395.36000,0.00900,0.00900
2010-03-31,229.40700,121.77600,107.63100,,,229.40700,,12.35300,5.18300,,,7.10500,229.40700,,390.40440,394.22950,0.01810,0.01810
2009-12-31,,,,,,,,,,,,,,,,,,0.00000
2009-09-30,269.54600,136.22600,133.32000,86.25700,86.25700,47.06300,-0.37000,46.69300,20.51100,26.18200,26.18200,25.92000,54.32500,47.06300,387.51620,392.95970,0.06720,0.06720
2009-06-30,164.64800,90.91900,73.72900,70.34800,70.34800,3.38100,-0.94500,2.43600,0.99700,1.43900,1.43900,1.42300,16.91400,3.38100,385.03840,391.62780,0.00390,0.00390
2009-03-31,200.00000,110.77600,89.22400,,,200.00000,,7.04900,3.08700,,,3.91400,200.00000,,382.66890,390.48960,0.01030,0.01030
