,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3373.00000,1753.00000,1620.00000,1030.00000,,1030.00000,590.00000,-168.00000,422.00000,98.00000,324.00000,324.00000,2002.00000,2331.00000,850.00000,590.00000,583.60000,586.70000,3.99000,3.97000
2022-09-30,6677.00000,3953.00000,2724.00000,1298.00000,,1298.00000,1426.00000,-289.00000,1137.00000,280.00000,857.00000,857.00000,,740.00000,1743.00000,1426.00000,592.90000,596.30000,1.25000,1.24000
2022-06-30,5005.00000,2908.00000,2097.00000,1052.00000,,1052.00000,1045.00000,150.00000,1195.00000,243.00000,952.00000,952.00000,,921.00000,1315.00000,1045.00000,592.80000,596.20000,1.55000,1.54000
2022-03-31,4791.00000,2839.00000,1952.00000,1049.00000,,1049.00000,903.00000,-92.00000,811.00000,136.00000,675.00000,675.00000,,674.00000,1177.00000,903.00000,593.30000,596.50000,1.13000,1.13000
2021-12-31,3156.00000,1741.00000,1415.00000,849.00000,453.00000,396.00000,1019.00000,-77.00000,942.00000,196.00000,746.00000,746.00000,149.00000,896.00000,1197.00000,1019.00000,594.60000,598.10000,1.51000,1.50000
2021-09-30,4947.00000,2951.00000,1996.00000,1054.00000,,1054.00000,942.00000,-114.00000,828.00000,154.00000,674.00000,674.00000,,670.00000,1191.00000,942.00000,598.10000,601.80000,1.12000,1.11000
2021-06-30,4697.00000,2715.00000,1982.00000,1073.00000,,1073.00000,909.00000,-125.00000,784.00000,151.00000,633.00000,633.00000,,627.00000,1146.00000,909.00000,598.20000,602.10000,1.05000,1.04000
2021-03-31,4431.00000,2569.00000,1862.00000,1054.00000,,1054.00000,808.00000,-71.00000,737.00000,169.00000,568.00000,568.00000,,561.00000,1047.00000,808.00000,599.40000,602.80000,0.94000,0.93000
2020-12-31,4161.00000,2438.00000,1723.00000,998.00000,,998.00000,725.00000,-162.00000,563.00000,111.00000,452.00000,452.00000,,445.00000,969.00000,725.00000,598.50000,601.90000,0.74000,0.74000
2020-09-30,4558.00000,2676.00000,1882.00000,946.00000,,946.00000,936.00000,-171.00000,765.00000,35.00000,730.00000,730.00000,,723.00000,1159.00000,936.00000,602.90000,606.60000,1.21000,1.20000
2020-06-30,3914.00000,2296.00000,1618.00000,934.00000,,934.00000,684.00000,-226.00000,458.00000,51.00000,407.00000,407.00000,,399.00000,893.00000,684.00000,596.90000,600.00000,0.67000,0.67000
2020-03-31,4162.00000,2412.00000,1750.00000,983.00000,,983.00000,767.00000,-78.00000,689.00000,165.00000,524.00000,524.00000,,517.00000,978.00000,767.00000,607.40000,611.00000,0.85000,0.84000
2019-12-31,4151.00000,2392.00000,1759.00000,1123.00000,,1123.00000,636.00000,-213.00000,423.00000,94.00000,329.00000,329.00000,,326.00000,847.00000,636.00000,610.00000,614.10000,0.53000,0.53000
2019-09-30,4971.00000,2843.00000,2128.00000,1109.00000,,1109.00000,1019.00000,-193.00000,826.00000,102.00000,724.00000,724.00000,,717.00000,1232.00000,1019.00000,616.20000,620.60000,1.17000,1.16000
2019-06-30,4684.00000,2683.00000,2001.00000,1126.00000,,1126.00000,875.00000,-108.00000,767.00000,155.00000,612.00000,612.00000,,604.00000,1078.00000,875.00000,614.30000,619.00000,0.98000,0.97000
2019-03-31,4570.00000,2645.00000,1925.00000,1145.00000,,1145.00000,780.00000,-105.00000,675.00000,150.00000,525.00000,525.00000,,520.00000,984.00000,780.00000,614.00000,618.10000,0.85000,0.84000
2018-12-31,4147.00000,2386.00000,1761.00000,1077.00000,,1077.00000,684.00000,-93.00000,591.00000,124.00000,467.00000,467.00000,,465.00000,886.00000,684.00000,623.90000,627.80000,0.74000,0.74000
2018-09-30,4888.00000,2829.00000,2059.00000,1181.00000,,1181.00000,878.00000,-140.00000,738.00000,116.00000,622.00000,622.00000,,617.00000,1079.00000,878.00000,632.00000,635.30000,0.98000,0.97000
2018-06-30,4456.00000,2514.00000,1942.00000,1058.00000,,1058.00000,884.00000,-116.00000,768.00000,49.00000,719.00000,719.00000,,712.00000,1063.00000,884.00000,629.40000,632.90000,1.13000,1.12000
2018-03-31,4248.00000,2431.00000,1817.00000,1035.00000,,1035.00000,782.00000,-124.00000,658.00000,169.00000,489.00000,489.00000,,482.00000,973.00000,782.00000,632.60000,636.00000,0.76000,0.76000
2017-12-31,3816.00000,2202.00000,1614.00000,995.00000,,995.00000,619.00000,-116.00000,503.00000,109.00000,394.00000,394.00000,,392.00000,806.00000,619.00000,638.20000,640.50000,0.61000,0.61000
2017-09-30,4435.00000,2604.00000,1831.00000,986.00000,,986.00000,845.00000,-160.00000,685.00000,183.00000,502.00000,502.00000,8.00000,504.00000,1027.00000,845.00000,642.10000,643.40000,0.78000,0.78000
2017-06-30,4039.00000,2361.00000,1678.00000,931.00000,,931.00000,747.00000,-126.00000,621.00000,202.00000,419.00000,419.00000,6.00000,413.00000,918.00000,747.00000,642.80000,643.80000,0.64000,0.64000
2017-03-31,3574.00000,2017.00000,1557.00000,868.00000,,868.00000,689.00000,-124.00000,565.00000,181.00000,384.00000,384.00000,-84.00000,292.00000,829.00000,689.00000,643.60000,644.80000,0.45000,0.45000
2016-12-31,3216.00000,1851.00000,1365.00000,822.00000,,822.00000,543.00000,-79.00000,464.00000,94.00000,370.00000,370.00000,-55.00000,309.00000,686.00000,543.00000,642.80000,644.30000,0.48000,0.48000
2016-09-30,3932.00000,2219.00000,1713.00000,855.00000,,855.00000,858.00000,-184.00000,674.00000,188.00000,486.00000,486.00000,-41.00000,438.00000,1000.00000,858.00000,644.00000,646.80000,0.68000,0.68000
2016-06-30,3674.00000,2081.00000,1593.00000,852.00000,,852.00000,741.00000,-85.00000,656.00000,205.00000,451.00000,451.00000,38.00000,479.00000,881.00000,741.00000,642.20000,645.20000,0.74000,0.74000
2016-03-31,3579.00000,2037.00000,1542.00000,878.00000,,878.00000,664.00000,-112.00000,552.00000,177.00000,375.00000,375.00000,2.00000,369.00000,806.00000,664.00000,642.00000,644.70000,0.57000,0.57000
2015-12-31,3337.00000,1923.00000,1414.00000,879.00000,,879.00000,535.00000,-101.00000,434.00000,127.00000,307.00000,307.00000,46.00000,349.00000,679.00000,535.00000,650.00000,652.50000,0.54000,0.53000
2015-09-30,-241.00000,-569.00000,328.00000,-264.00000,,-1303.00000,1631.00000,-989.00000,642.00000,184.00000,458.00000,458.00000,,648.00000,1591.00000,1631.00000,673.30000,676.50000,0.99000,0.98000
2015-06-30,5503.00000,3269.00000,2234.00000,1276.00000,,1276.00000,958.00000,-162.00000,796.00000,222.00000,574.00000,574.00000,,564.00000,1159.00000,958.00000,665.70000,668.90000,0.84000,0.84000
2015-03-31,5400.00000,3234.00000,2166.00000,1318.00000,,1318.00000,848.00000,756.00000,1604.00000,625.00000,979.00000,979.00000,,973.00000,1053.00000,848.00000,680.90000,684.10000,1.42000,1.42000
2014-12-31,5587.00000,3307.00000,2280.00000,1405.00000,,1405.00000,875.00000,-110.00000,765.00000,236.00000,529.00000,529.00000,,525.00000,1082.00000,875.00000,691.40000,694.70000,0.76000,0.75000
2014-09-30,3.00000,-490.00000,493.00000,-98.00000,,-98.00000,591.00000,68.00000,659.00000,190.00000,469.00000,469.00000,,410.00000,537.00000,591.00000,700.20000,704.10000,0.59000,0.58000
2014-06-30,6312.00000,3674.00000,2638.00000,1424.00000,,1424.00000,1214.00000,-142.00000,1072.00000,334.00000,738.00000,738.00000,,728.00000,1418.00000,1214.00000,699.60000,703.30000,1.03000,1.03000
2014-03-31,5812.00000,3417.00000,2395.00000,1394.00000,,1394.00000,1001.00000,-184.00000,817.00000,263.00000,554.00000,554.00000,,547.00000,1211.00000,1001.00000,701.70000,705.20000,0.78000,0.77000
2013-12-31,5606.00000,3370.00000,2236.00000,1444.00000,,1444.00000,792.00000,-149.00000,643.00000,166.00000,477.00000,477.00000,,462.00000,1001.00000,792.00000,703.50000,708.10000,0.65000,0.65000
2013-09-30,6812.00000,4008.00000,2804.00000,1432.00000,,1457.00000,1347.00000,-166.00000,1181.00000,373.00000,808.00000,808.00000,,795.00000,1575.00000,1347.00000,717.70000,722.90000,1.11000,1.10000
2013-06-30,6344.00000,3776.00000,2568.00000,1396.00000,,1899.00000,669.00000,-158.00000,511.00000,297.00000,214.00000,214.00000,,194.00000,1345.00000,669.00000,716.90000,722.20000,0.27000,0.27000
2013-03-31,5960.00000,3587.00000,2373.00000,1426.00000,,1426.00000,947.00000,-116.00000,831.00000,253.00000,578.00000,578.00000,,561.00000,1152.00000,947.00000,720.50000,725.30000,0.77000,0.77000
2012-12-31,5553.00000,3346.00000,2207.00000,1394.00000,,1394.00000,813.00000,-140.00000,673.00000,207.00000,466.00000,466.00000,,454.00000,1019.00000,813.00000,722.30000,726.90000,0.63000,0.62000
2012-09-30,6700.00000,3951.00000,2749.00000,1385.00000,,1977.00000,772.00000,-179.00000,593.00000,293.00000,300.00000,300.00000,,282.00000,1506.00000,772.00000,730.60000,734.60000,0.39000,0.39000
2012-06-30,6484.00000,3856.00000,2628.00000,1338.00000,,1338.00000,1290.00000,-135.00000,1155.00000,368.00000,787.00000,787.00000,,770.00000,1501.00000,1290.00000,730.40000,734.30000,1.05000,1.04000
2012-03-31,5919.00000,3583.00000,2336.00000,1359.00000,,1359.00000,977.00000,-163.00000,814.00000,258.00000,556.00000,556.00000,,545.00000,1179.00000,977.00000,732.70000,736.80000,0.74000,0.74000
2011-12-31,5309.00000,3254.00000,2055.00000,1354.00000,,1354.00000,701.00000,-148.00000,553.00000,172.00000,381.00000,381.00000,,371.00000,905.00000,701.00000,734.30000,738.30000,0.50000,0.50000
2011-09-30,6545.00000,3955.00000,2590.00000,1339.00000,,1358.00000,1232.00000,-139.00000,1093.00000,345.00000,748.00000,748.00000,,761.00000,1468.00000,1232.00000,748.50000,753.50000,1.01000,1.01000
2011-06-30,6288.00000,3790.00000,2498.00000,1363.00000,,1363.00000,1135.00000,-143.00000,992.00000,294.00000,698.00000,698.00000,,683.00000,1350.00000,1135.00000,748.70000,753.30000,0.91000,0.90000
2011-03-31,5854.00000,3548.00000,2306.00000,1315.00000,,1315.00000,991.00000,-158.00000,833.00000,266.00000,567.00000,567.00000,,556.00000,1207.00000,991.00000,752.10000,757.30000,0.74000,0.73000
2010-12-31,5535.00000,3372.00000,2163.00000,1311.00000,,1311.00000,852.00000,-139.00000,713.00000,222.00000,491.00000,491.00000,,480.00000,1071.00000,852.00000,752.20000,758.10000,0.63000,0.63000
2010-09-30,5841.00000,3510.00000,2331.00000,1312.00000,,1312.00000,1019.00000,-181.00000,838.00000,254.00000,584.00000,584.00000,177.00000,749.00000,1230.00000,1019.00000,750.70000,757.00000,0.99000,0.98000
2010-06-30,5417.00000,3253.00000,2164.00000,1168.00000,,1168.00000,996.00000,-133.00000,863.00000,266.00000,597.00000,597.00000,4.00000,585.00000,1199.00000,996.00000,751.10000,757.70000,0.78000,0.77000
2010-03-31,4953.00000,2990.00000,1963.00000,1203.00000,,1203.00000,760.00000,-159.00000,601.00000,180.00000,421.00000,421.00000,-3.00000,405.00000,966.00000,760.00000,751.10000,757.40000,0.54000,0.53000
2009-12-31,4828.00000,2960.00000,1868.00000,1134.00000,,1134.00000,734.00000,-157.00000,577.00000,148.00000,429.00000,429.00000,8.00000,425.00000,930.00000,734.00000,752.20000,758.10000,0.56000,0.56000
2009-09-30,4509.00000,2620.00000,1889.00000,1015.00000,,1015.00000,874.00000,-216.00000,658.00000,147.00000,511.00000,511.00000,,506.00000,1059.00000,874.00000,753.70000,758.70000,0.67000,0.67000
2009-06-30,5091.00000,3253.00000,1838.00000,1089.00000,,1089.00000,749.00000,-196.00000,553.00000,155.00000,398.00000,398.00000,,387.00000,933.00000,749.00000,749.60000,754.70000,0.52000,0.51000
2009-03-31,5087.00000,3250.00000,1837.00000,1119.00000,,1119.00000,718.00000,-160.00000,558.00000,176.00000,382.00000,382.00000,,373.00000,900.00000,718.00000,752.10000,756.90000,0.50000,0.49000
