,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10125.00000,4513.00000,5612.00000,3431.00000,-106.00000,3537.00000,2075.00000,425.00000,2500.00000,444.00000,2056.00000,2056.00000,,2031.00000,2382.00000,2075.00000,4328.00000,4350.00000,0.47000,0.46000
2022-09-30,11063.00000,4566.00000,6497.00000,3279.00000,-130.00000,3409.00000,3088.00000,356.00000,3444.00000,622.00000,2822.00000,2822.00000,,2825.00000,3395.00000,3088.00000,4325.00000,4346.00000,0.65000,0.65000
2022-06-30,11325.00000,4830.00000,6495.00000,3203.00000,-951.00000,4154.00000,2341.00000,-57.00000,2284.00000,384.00000,1900.00000,1900.00000,,1905.00000,2663.00000,2341.00000,4331.00000,4353.00000,0.44000,0.44000
2022-03-31,10491.00000,4091.00000,6400.00000,2967.00000,-28.00000,2995.00000,3405.00000,53.00000,3458.00000,665.00000,2793.00000,2793.00000,,2781.00000,3729.00000,3405.00000,4332.00000,4357.00000,0.64000,0.64000
2021-12-31,9464.00000,4088.00000,5376.00000,3336.00000,-368.00000,3704.00000,1672.00000,1288.00000,2960.00000,510.00000,2450.00000,2450.00000,,2414.00000,2013.00000,1672.00000,4315.00000,4340.00000,0.56000,0.55000
2021-09-30,10042.00000,3977.00000,6065.00000,3122.00000,-45.00000,3167.00000,2898.00000,186.00000,3084.00000,609.00000,2475.00000,2475.00000,,2471.00000,3260.00000,2898.00000,4318.00000,4344.00000,0.57000,0.57000
2021-06-30,10129.00000,3787.00000,6342.00000,3017.00000,-309.00000,3326.00000,3016.00000,602.00000,3618.00000,994.00000,2624.00000,2624.00000,,2641.00000,3399.00000,3016.00000,4313.00000,4338.00000,0.61000,0.61000
2021-03-31,9020.00000,3505.00000,5515.00000,2669.00000,-124.00000,2793.00000,2722.00000,41.00000,2763.00000,508.00000,2255.00000,2255.00000,,2245.00000,3088.00000,2722.00000,4307.00000,4330.00000,0.52000,0.52000
2020-12-31,8611.00000,3578.00000,5033.00000,2589.00000,-106.00000,2695.00000,2338.00000,23.00000,2361.00000,887.00000,1474.00000,1474.00000,,1456.00000,2768.00000,2338.00000,4295.00000,4323.00000,0.34000,0.34000
2020-09-30,8652.00000,3471.00000,5181.00000,2511.00000,-372.00000,2883.00000,2298.00000,-117.00000,2181.00000,441.00000,1740.00000,1740.00000,,1737.00000,2656.00000,2298.00000,4296.00000,4321.00000,0.40000,0.40000
2020-06-30,7150.00000,3013.00000,4137.00000,1983.00000,-173.00000,2156.00000,1981.00000,216.00000,2197.00000,438.00000,1759.00000,1759.00000,,1779.00000,2362.00000,1981.00000,4295.00000,4316.00000,0.41000,0.41000
2020-03-31,8601.00000,3371.00000,5230.00000,2648.00000,-202.00000,2850.00000,2380.00000,630.00000,3010.00000,215.00000,2795.00000,2795.00000,,2775.00000,2747.00000,2380.00000,4289.00000,4325.00000,0.65000,0.64000
2019-12-31,9068.00000,3566.00000,5502.00000,3224.00000,-114.00000,3338.00000,2164.00000,256.00000,2420.00000,355.00000,2065.00000,2065.00000,,2042.00000,2564.00000,2164.00000,4276.00000,4314.00000,0.48000,0.47000
2019-09-30,9507.00000,3767.00000,5740.00000,3116.00000,-125.00000,3241.00000,2499.00000,593.00000,3092.00000,503.00000,2589.00000,2589.00000,,2593.00000,2862.00000,2499.00000,4280.00000,4321.00000,0.61000,0.60000
2019-06-30,9997.00000,3921.00000,6076.00000,2996.00000,-92.00000,3088.00000,2988.00000,61.00000,3049.00000,421.00000,2628.00000,2628.00000,,2607.00000,3315.00000,2988.00000,4269.00000,4305.00000,0.61000,0.61000
2019-03-31,8694.00000,3365.00000,5329.00000,2767.00000,-127.00000,2894.00000,2435.00000,-210.00000,2225.00000,522.00000,1703.00000,1703.00000,,1678.00000,2710.00000,2435.00000,4271.00000,4306.00000,0.39000,0.39000
