,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3730.00000,1207.00000,2523.00000,726.00000,55.00000,1064.00000,1459.00000,-155.00000,1304.00000,286.00000,1018.00000,1018.00000,,1018.00000,,1459.00000,,2085.00000,,0.49000
2022-09-30,3895.00000,1206.00000,2689.00000,759.00000,27.00000,1110.00000,1579.00000,-156.00000,1423.00000,312.00000,1111.00000,1111.00000,,1111.00000,1957.00000,1579.00000,2122.00000,2126.00000,0.52000,0.52000
2022-06-30,3815.00000,1188.00000,2627.00000,684.00000,129.00000,924.00000,1703.00000,-145.00000,1558.00000,380.00000,1178.00000,1178.00000,,1178.00000,2072.00000,1703.00000,2158.00000,2163.00000,0.55000,0.54000
2022-03-31,3413.00000,1106.00000,2307.00000,692.00000,27.00000,1025.00000,1282.00000,-153.00000,1129.00000,270.00000,859.00000,859.00000,,859.00000,1642.00000,1282.00000,2188.00000,2193.00000,0.39000,0.39000
2021-12-31,3427.00000,1022.00000,2405.00000,703.00000,24.00000,1039.00000,1366.00000,-161.00000,1205.00000,271.00000,934.00000,934.00000,,934.00000,1726.00000,1366.00000,2250.00000,2255.00000,0.42000,0.42000
2021-09-30,3292.00000,918.00000,2374.00000,631.00000,60.00000,938.00000,1436.00000,-157.00000,1279.00000,311.00000,968.00000,968.00000,,968.00000,1803.00000,1436.00000,2237.00000,2242.00000,0.43000,0.43000
2021-06-30,2990.00000,722.00000,2268.00000,596.00000,367.00000,577.00000,1691.00000,-161.00000,1530.00000,357.00000,1173.00000,1173.00000,,1173.00000,2039.00000,1691.00000,2270.00000,2275.00000,0.52000,0.52000
2021-03-31,2813.00000,750.00000,2063.00000,620.00000,3.00000,962.00000,1101.00000,-164.00000,937.00000,231.00000,706.00000,706.00000,,706.00000,1446.00000,1101.00000,2282.00000,2286.00000,0.31000,0.31000
2020-12-31,2825.00000,695.00000,2130.00000,588.00000,20.00000,915.00000,1215.00000,-221.00000,994.00000,234.00000,760.00000,760.00000,,760.00000,1562.00000,1215.00000,2300.00000,2305.00000,0.32670,0.32670
2020-09-30,2648.00000,589.00000,2059.00000,574.00000,4.00000,918.00000,1141.00000,-173.00000,968.00000,232.00000,736.00000,736.00000,,736.00000,1489.00000,1141.00000,2295.00000,2300.00000,0.32000,0.32000
2020-06-30,2255.00000,587.00000,1668.00000,507.00000,11.00000,840.00000,828.00000,-176.00000,652.00000,153.00000,499.00000,499.00000,,499.00000,1172.00000,828.00000,2297.00000,2301.00000,0.22000,0.22000
2020-03-31,2855.00000,727.00000,2128.00000,606.00000,,950.00000,1178.00000,-165.00000,1013.00000,243.00000,770.00000,770.00000,,770.00000,1522.00000,1178.00000,2316.00000,2319.00000,0.33330,0.33330
2019-12-31,2885.00000,972.00000,1913.00000,658.00000,243.00000,759.00000,1154.00000,-173.00000,981.00000,210.00000,771.00000,771.00000,,771.00000,1498.00000,1154.00000,2389.00000,2395.00000,0.33000,0.33000
