,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-01-31,147.39200,21.54000,125.85200,47.33500,135.61600,182.95100,-57.09900,0.80400,-56.29500,0.73300,-57.02800,-57.02800,-57.02800,-53.57300,-57.09900,119.77500,119.77500,-0.47000,-0.47000
2014-10-31,116.02900,17.58000,98.44900,39.53400,107.16600,146.70000,-48.25100,0.14700,-48.10400,0.44700,-48.55100,-48.55100,-48.55100,-44.82100,-48.25100,120.33100,120.33100,-0.40000,-0.40000
2014-07-31,101.54700,15.07100,86.47600,34.17900,112.65400,146.83300,-60.35700,0.10900,-60.24800,0.53400,-60.78200,-60.78200,-60.78200,-57.47000,-60.35700,119.01200,119.01200,-0.51000,-0.51000
2014-04-30,85.90700,14.18700,71.72000,29.74200,92.08100,121.82300,-50.10300,-0.09000,-50.19300,0.56200,-50.75500,-50.75500,-50.75500,-47.45200,-50.10300,117.29000,117.29000,-0.43000,-0.43000
2014-01-31,99.91000,11.19800,88.71200,26.26000,94.93600,121.19600,-32.48410,-0.41000,-32.89400,-0.26300,-32.63100,-32.63100,-32.63100,-30.29210,-32.48410,105.06700,105.06700,-0.30000,-0.30000
2013-10-31,78.63300,10.52500,68.10800,18.96100,65.96900,84.93000,-16.82200,-0.22800,-17.05000,-0.50000,-16.55000,-16.55000,-16.55000,-15.20200,-16.82200,106.00800,106.00800,-0.16000,-0.16000
2013-07-31,66.87300,7.42100,59.45200,16.21000,56.54600,72.75600,-13.30400,-0.02400,-13.32800,0.36500,-13.69300,-13.69300,-13.69300,-11.84900,-13.30400,104.10000,104.10000,-0.13000,-0.13000
2013-04-30,57.20700,6.68100,50.52600,14.46400,51.75900,66.22300,-15.69700,-0.03300,-15.73000,0.40400,-16.13400,-16.13400,-16.13400,-14.27200,-15.69700,102.01500,102.01500,-0.16000,-0.16000
2013-01-31,65.22500,6.63500,58.59000,13.28500,51.22900,64.51400,-5.92400,0.03700,-5.88700,0.27500,-6.16200,-6.16200,-6.16200,-4.60700,-5.92400,80.24600,80.24600,0.36000,0.36000
2012-10-31,52.04500,5.87900,46.16600,11.07400,40.47200,51.54600,-5.38000,0.03100,-5.34900,0.12500,-5.47400,-5.47400,-5.47400,-4.17200,-5.38000,96.67100,96.67100,-0.06000,-0.06000
2012-07-31,44.48300,4.64500,39.83800,9.39100,34.98700,44.37800,-4.54000,0.10100,-4.43900,0.13600,-4.57500,-4.57500,-4.57500,-3.32200,-4.54000,95.51800,95.51800,-0.05000,-0.05000
2012-04-30,37.19100,4.26500,32.92600,8.10300,31.01200,39.11500,-6.18900,-14.10400,-20.29300,0.17700,-20.47000,-20.47000,-20.47000,-5.25800,-6.18900,28.67900,28.67900,-0.71000,-0.71000
2012-01-31,43.19900,3.43500,39.76400,7.35100,33.03500,40.38600,-0.62200,-0.54300,-1.14800,0.12800,-1.27600,-1.27600,-1.27600,0.06900,-0.62200,22.40300,22.40300,-0.06000,-0.06000
2011-10-31,31.17300,3.19300,27.98000,6.47500,24.54900,31.02400,-3.04400,-0.46600,-3.51000,0.05000,-3.56000,-3.56000,-3.56000,-2.46000,-3.04400,21.22000,21.22000,-0.17000,-0.17000
2011-07-31,25.94900,2.97300,22.97600,5.41400,20.83600,26.25000,-3.27400,-0.63600,-3.91000,,-3.91000,-3.91000,-3.91000,-2.77700,-3.27400,19.78400,19.78400,-0.20000,-0.20000
2011-04-30,20.63900,2.00400,18.63500,4.33800,16.06000,20.39800,-1.76300,-0.48300,-2.24600,,-2.24600,-2.24600,-2.24600,-1.41500,-1.76300,19.18500,19.18500,-0.12000,-0.12000
2011-01-31,,,,,,,,,,,,,,,,,,,0.00000
2010-01-31,,,,,,,,,,,,,,,,,,,0.00000
