,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2013-03-31,1012.36700,250.58100,761.78600,138.28300,588.53100,-61.55800,867.41400,-105.62800,-13.64300,-119.27100,-11.90300,-107.36800,-107.36800,,-104.22600,30.88600,-105.62800,135.64100,135.64100,-0.77000,-0.77000
2012-12-31,974.85890,225.13200,749.72690,134.34400,492.05410,-111.64100,748.21710,1.50990,-17.48200,-15.97200,-23.06700,7.09500,7.09500,-0.19300,6.73400,74.76690,1.50990,134.20300,139.92900,0.06000,0.05000
2012-09-30,1199.02000,243.63300,955.38700,125.61700,590.89600,-2.31000,728.29700,227.09000,-22.75200,204.33800,36.15000,168.18800,168.18800,1.54300,171.47700,295.77600,227.09000,135.96800,141.42300,1.26000,1.21000
2012-06-30,1039.98000,229.74100,810.23900,116.02600,527.79100,-3.35000,655.79800,154.44100,-19.57700,134.86400,28.75500,106.10900,106.10900,,105.24100,218.35900,154.44100,132.55600,138.19200,0.79000,0.76000
2012-03-31,816.48800,200.09800,616.39000,108.91100,455.65000,0.27600,567.70700,48.68300,-21.85600,26.82700,5.24000,21.58700,21.58700,-23.88900,-3.28100,103.37000,48.68300,133.20200,139.30600,-0.02000,-0.02000
2011-12-31,787.13300,183.40100,603.73200,102.61900,402.90410,-1.95100,512.08690,91.64510,-22.06600,69.57900,9.11400,60.46500,60.46500,10.63300,70.32800,156.15320,91.64510,135.88800,138.70200,0.53000,0.53000
2011-09-30,1020.45000,206.45100,813.99900,98.47200,486.84900,-14.01500,604.90000,209.09900,-6.66000,202.43900,30.59900,171.84000,171.84000,38.56600,209.53400,264.47700,209.09900,136.17600,139.68400,1.54000,1.50000
2011-06-30,913.59100,195.81000,717.78100,93.10100,472.52800,-2.53100,574.07400,143.70700,-22.44200,121.26500,33.13200,88.13300,88.13300,52.75700,140.39300,192.78500,143.70700,136.79600,139.05300,1.03000,1.01000
2011-03-31,727.83500,175.61000,552.22500,86.80700,422.06800,-2.35800,517.06690,35.15810,-26.36900,8.78900,2.88600,5.90300,5.90300,46.30600,52.03900,84.97510,35.15810,136.93000,139.08400,0.38000,0.37000
2010-12-31,493.90590,168.85300,325.05290,41.27200,345.95400,,406.93390,-81.88090,1.45900,-80.42200,-31.94300,-48.47900,-48.47900,,71.29300,-59.99590,-81.88090,141.23300,144.01400,0.50000,0.49000
2010-09-30,987.86000,190.03300,797.82700,93.29700,419.60000,0.00000,521.02300,276.80400,-38.19600,238.60800,60.58400,178.02400,178.02400,,176.55000,328.62590,276.80400,140.60750,143.14200,1.26000,1.24000
2010-06-30,833.96000,168.57100,665.38900,87.42000,375.93500,,471.69900,193.69000,-18.17100,175.51900,60.16600,115.35300,115.35300,,114.26200,247.00000,193.69000,142.04400,144.48750,0.80000,0.80000
2010-03-31,717.91900,158.03000,559.88900,86.79100,351.89600,,447.71500,112.17400,-20.04000,92.13400,31.53500,60.59900,60.59900,,59.39500,165.70900,112.17400,144.30100,147.25100,0.42000,0.40000
2009-12-31,485.14300,140.97100,344.17200,48.44400,333.27300,6.21200,376.99200,-32.82000,11.19100,-21.62900,-40.49300,18.86400,18.86400,,102.22600,-9.70300,-32.82000,144.10700,146.07100,0.70000,0.69000
2009-09-30,852.42800,169.43600,682.99190,78.63700,358.01200,,460.01800,222.97400,-24.77600,198.19800,80.38500,117.81300,117.81300,,117.01400,272.99200,222.97400,144.21300,146.86400,0.82000,0.80000
2009-06-30,769.76800,148.76200,621.00600,77.88100,338.87200,-74.21100,506.36400,114.64200,-38.46100,76.18100,34.33800,41.84300,41.84300,,40.90200,162.31300,114.64200,144.09000,145.44450,0.28000,0.28000
2009-03-31,635.71200,143.51300,492.19900,77.67200,303.79300,,399.25200,92.94700,-25.92100,67.02600,27.27200,39.75400,39.75400,,39.38400,145.22400,92.94700,143.67200,143.93750,0.28000,0.28000
