,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,24318.00000,18541.00000,5777.00000,810.00000,1032.00000,1876.00000,3901.00000,82.00000,3983.00000,276.00000,3707.00000,3707.00000,3714.00000,4890.00000,3901.00000,3130.00000,3475.00000,1.17670,1.06670
2022-09-30,21454.00000,16072.00000,5382.00000,733.00000,961.00000,1694.00000,3688.00000,-52.00000,3636.00000,305.00000,3331.00000,3331.00000,3292.00000,4644.00000,3688.00000,3146.00000,3468.00000,1.05000,0.95000
2022-06-30,16934.00000,12700.00000,4234.00000,667.00000,961.00000,1770.00000,2464.00000,10.00000,2474.00000,205.00000,2269.00000,2269.00000,2259.00000,3386.00000,2464.00000,3111.00000,3465.00000,0.72670,0.65000
2022-03-31,18756.00000,13296.00000,5460.00000,865.00000,992.00000,1857.00000,3603.00000,23.00000,3626.00000,346.00000,3280.00000,3280.00000,3318.00000,4483.00000,3603.00000,3102.00000,3471.00000,1.06670,0.95330
2021-12-31,17719.00000,12872.00000,4847.00000,740.00000,1494.00000,2234.00000,2613.00000,22.00000,2635.00000,292.00000,2343.00000,2343.00000,2326.00000,3461.00000,2613.00000,2959.00000,3386.00000,0.78330,0.68000
2021-09-30,13757.00000,10097.00000,3660.00000,611.00000,994.00000,1656.00000,2004.00000,-122.00000,1882.00000,223.00000,1659.00000,1659.00000,1618.00000,2765.00000,2004.00000,2993.00000,3369.00000,0.54000,0.48000
2021-06-30,11958.00000,9074.00000,2884.00000,576.00000,973.00000,1572.00000,1312.00000,-19.00000,1293.00000,115.00000,1178.00000,1178.00000,1142.00000,1993.00000,1312.00000,2913.00000,3357.00000,0.39330,0.34000
2021-03-31,10389.00000,8174.00000,2215.00000,666.00000,1056.00000,1621.00000,594.00000,-61.00000,533.00000,69.00000,464.00000,464.00000,438.00000,1215.00000,594.00000,2883.00000,3399.00000,0.15330,0.13000
2020-12-31,10744.00000,8678.00000,2066.00000,522.00000,969.00000,1491.00000,575.00000,-196.00000,379.00000,83.00000,296.00000,296.00000,270.00000,1193.00000,575.00000,2798.00000,3249.00000,0.10000,0.08000
2020-09-30,8771.00000,6708.00000,2063.00000,366.00000,888.00000,1254.00000,809.00000,-254.00000,555.00000,186.00000,369.00000,369.00000,300.00000,1393.00000,809.00000,2811.00000,3315.00000,0.10670,0.09000
2020-06-30,6036.00000,4769.00000,1267.00000,279.00000,661.00000,940.00000,327.00000,-177.00000,150.00000,21.00000,129.00000,129.00000,104.00000,894.00000,327.00000,2784.00000,3108.00000,0.03670,0.03330
2020-03-31,5985.00000,4751.00000,1234.00000,324.00000,627.00000,951.00000,283.00000,-213.00000,70.00000,2.00000,68.00000,68.00000,16.00000,836.00000,283.00000,2745.00000,2982.00000,0.00670,0.00670
2019-12-31,7384.00000,5993.00000,1391.00000,345.00000,699.00000,1032.00000,359.00000,-185.00000,174.00000,42.00000,132.00000,132.00000,113.00000,798.00000,359.00000,2661.00000,2661.00000,0.04730,0.04730
2019-09-30,6303.00000,5112.00000,1191.00000,334.00000,596.00000,930.00000,261.00000,-85.00000,176.00000,26.00000,150.00000,150.00000,143.00000,847.00000,261.00000,2691.00000,2766.00000,0.05330,0.05330
2019-06-30,6350.00000,5429.00000,921.00000,324.00000,647.00000,1088.00000,-167.00000,-203.00000,-370.00000,19.00000,-389.00000,-389.00000,-408.00000,454.00000,-167.00000,2655.00000,2655.00000,-0.15400,-0.15400
2019-03-31,4541.00000,3975.00000,566.00000,340.00000,704.00000,1088.00000,-522.00000,-123.00000,-645.00000,23.00000,-668.00000,-668.00000,-710.00000,-14.00000,-522.00000,2595.00000,2595.00000,-0.27330,-0.27330
2018-12-31,7226.01900,5783.47400,1442.54400,355.77500,667.83700,1028.17800,414.36670,-182.34500,232.02100,21.68800,210.33290,210.33290,140.09000,949.36670,414.36620,2559.00000,2559.00000,0.05930,0.06400
2018-09-30,6824.00000,5300.00000,1524.00000,351.00000,730.00000,1108.00000,416.00000,-145.00000,271.00000,17.00000,254.00000,254.00000,311.00000,965.09300,416.00000,2565.00000,2670.00000,0.12130,0.11670
2018-06-30,4002.23100,3383.30100,618.92990,386.12900,750.75900,1240.32200,-621.39210,-107.60700,-728.99900,13.70700,-742.70600,-742.70600,-717.53900,-101.06310,-621.39210,2549.95500,2549.95500,-0.28130,-0.28130
