,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2629.50000,1705.80000,923.69970,575.50010,-11.00000,1435.20000,-511.50050,-52.60000,-564.10000,25.70000,-589.80000,-589.80000,,-590.50000,504.19950,-515.19980,216.90000,216.90000,-2.73000,-2.72000
2022-09-30,2935.20000,1951.50000,983.70000,660.00000,5.30000,653.60000,330.10010,-57.10000,273.00000,54.90000,218.10000,218.10000,,216.40000,503.50010,331.20010,216.80000,217.60000,1.00000,0.99000
2022-06-30,2921.70000,2101.70000,820.00000,707.60000,-0.60000,705.50000,114.49980,-59.60000,54.90000,7.00000,47.90000,47.90000,,47.30000,291.39970,117.19980,217.00000,217.80000,0.22000,0.22000
2022-03-31,2214.60000,1286.80000,927.80000,675.70000,-27.60000,703.40000,224.40000,-50.70000,173.70000,36.40000,137.30000,137.30000,,151.50000,399.60000,224.30000,217.20000,217.80000,0.70000,0.70000
2021-12-31,2619.20000,1761.90000,857.30040,665.10000,-27.20000,692.30000,165.00050,-55.50000,109.50000,27.10000,82.40000,82.40000,,80.00000,348.80050,165.00050,217.10000,217.60000,0.36000,0.36000
2021-09-30,2822.70000,1629.10000,1193.60000,664.80000,2.60000,662.20000,531.40010,-50.80000,480.60000,26.80000,453.80000,453.80000,,453.00000,733.40010,531.40010,217.20000,217.60000,2.09000,2.08000
2021-06-30,2939.40000,1667.90000,1271.50000,681.70000,-9.00000,690.70000,580.79980,-58.20000,522.60000,132.30000,390.30000,390.30000,,388.60000,783.69980,580.79980,217.10000,217.60000,1.79000,1.79000
2021-03-31,1898.40000,1167.40000,731.00000,542.90000,-10.90000,553.80000,177.20000,-50.90000,126.30000,44.30000,82.00000,82.00000,,84.10000,381.30000,177.20000,217.00000,217.40000,0.39000,0.39000
2020-12-31,2294.30000,1399.10000,895.20000,648.30000,-45.30000,2177.90000,-1282.70000,-54.60000,-1337.30000,36.60000,-1373.90000,-1373.90000,,-1369.80000,410.49980,-1282.70000,216.80000,216.80000,-6.32000,-6.32000
2020-09-30,2753.50000,1551.00000,1202.50000,634.50000,-59.70000,694.20000,508.30000,-57.90000,450.40000,104.00000,346.40000,346.40000,,342.80000,731.30000,508.30000,216.90000,217.00000,1.58000,1.58000
2020-06-30,2503.40000,1456.60000,1046.80000,524.50000,-64.30000,588.80000,457.99990,-56.30000,401.70000,204.50000,197.20000,197.20000,,195.00000,697.59990,457.99990,216.90000,217.00000,0.90000,0.90000
2020-03-31,2102.80000,1479.00000,623.80000,629.70000,-86.60000,716.30000,-92.50000,-66.20000,-158.70000,-43.30000,-115.40000,-115.40000,,-117.00000,166.10000,-92.50000,216.70000,216.70000,-0.54000,-0.54000
2019-12-31,2486.20000,1520.00000,966.19970,612.90010,-42.40000,655.30000,310.90040,-104.30000,206.60000,40.40000,166.20000,166.20000,,163.70000,530.90030,310.90040,216.60000,216.90000,0.76000,0.75000
2019-09-30,2841.60000,1685.40000,1156.20000,690.20000,-703.30000,1393.50000,-237.30000,-71.30000,-308.60000,90.70000,-399.30000,-399.30000,,-402.80000,-21.90000,-237.30000,216.60000,216.60000,-1.86000,-1.86000
2019-06-30,2948.30000,1759.80000,1188.50000,769.70000,49.90000,719.80000,468.70000,-68.10000,400.60000,70.40000,330.20000,330.20000,,329.40000,689.30000,468.70000,216.60000,216.90000,1.52000,1.52000
2019-03-31,2303.30000,1413.00000,890.30000,655.20000,-13.00000,668.20000,222.10010,-40.80000,181.30000,32.20000,149.10000,149.10000,,151.40000,438.70010,222.10010,216.50000,216.90000,0.70000,0.70000
2018-12-31,2418.69900,1596.00000,822.69950,662.99990,-18.00000,681.00000,141.69900,-72.40000,69.30010,-6.40000,75.70010,75.70010,,76.00000,357.69900,141.69970,216.00000,216.60000,0.35000,0.35000
2018-09-30,2934.20000,1714.00000,1220.20000,713.90000,-36.60000,750.50000,469.70000,-59.60000,410.10000,64.50000,345.60000,345.60000,,338.30000,687.10000,469.70000,216.00000,216.60000,1.57000,1.56000
