,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1004.70000,547.60000,457.10000,102.80000,-57.10000,206.60000,250.50000,-14.70000,235.80000,76.10000,159.70000,159.70000,159.80000,295.90000,250.50010,106.30000,106.70000,1.51000,1.50000
2022-09-30,993.50000,551.10000,442.40000,108.10000,-54.10000,205.60000,236.80000,-7.80000,229.00000,78.80000,150.20000,150.20000,149.60000,279.20010,236.80000,106.20000,106.40000,1.41000,1.41000
2022-06-30,985.80000,561.70000,424.10000,91.70000,-55.20000,661.50000,-237.40000,-19.40000,-256.80000,-72.30000,-184.50000,-184.50000,-184.50000,263.50000,-237.40000,106.30000,106.30000,-1.74000,-1.74000
2022-03-31,974.50000,556.40000,418.10000,84.10000,-51.40000,178.40000,239.70000,-14.80000,224.90000,115.30000,109.60000,109.60000,109.20000,281.09990,239.70000,106.60000,106.80000,1.02000,1.02000
2021-12-31,866.40000,475.89990,390.50010,78.40000,-45.80000,169.89990,220.60020,-10.40000,210.20000,44.30000,165.90000,165.90000,165.30000,263.00020,220.60020,107.00000,107.20000,1.55000,1.55000
2021-09-30,816.80000,447.30000,369.50000,76.30000,-53.00000,178.80000,190.70000,-16.90000,173.80000,53.40000,120.40000,120.40000,120.00000,233.90000,190.70000,106.80000,107.00000,1.12000,1.12000
2021-06-30,800.80000,450.20000,350.60000,69.60000,-48.60000,160.59990,190.00010,-10.80000,179.20000,73.70000,105.50000,105.50000,105.20000,231.30010,190.00010,106.80000,106.90000,0.99000,0.98000
2021-03-31,1010.80000,645.30000,365.49990,73.90000,-41.60000,160.90010,204.59990,-11.70000,192.90000,55.70000,137.20000,137.20000,136.80000,247.29990,204.59990,107.30000,107.40000,1.27000,1.27000
2020-12-31,844.20020,537.10000,307.10020,59.90000,-43.10000,172.30000,134.80020,-11.90000,122.90000,35.60000,87.30000,87.30000,87.10000,175.80020,134.80020,109.10000,109.30000,0.81000,0.81000
2020-09-30,792.70000,500.70000,292.00000,60.40000,-46.60000,152.70000,139.30000,24.10000,163.40000,53.50000,109.90000,109.90000,109.60000,179.30000,139.30000,108.70000,108.80000,1.01000,1.01000
