,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,2486.50000,2043.80000,442.70000,121.50000,8.80000,209.50000,233.20000,-19.80000,213.40000,25.90000,187.50000,187.50000,-0.30000,187.20000,329.99990,233.20000,122.10000,123.10000,1.53000,1.52000
2022-08-31,2446.10000,1992.60000,453.50010,118.60000,4.90000,209.30000,244.20000,-19.80000,224.40000,30.80000,193.60000,193.60000,-0.60000,193.00000,339.80000,244.20000,122.90000,123.90000,1.57000,1.56000
2022-05-31,2602.90000,2064.50000,538.40040,105.60000,-1.80000,200.40000,338.00050,-18.70000,319.30000,37.60000,281.70000,281.70000,,281.70000,431.00050,338.00020,127.80000,129.00000,2.25000,2.23000
2022-02-28,2448.90000,1947.10000,501.79990,110.30000,3.80000,200.80000,301.00000,-17.70000,283.30000,35.40000,247.90000,247.90000,-0.90000,247.00000,395.30000,301.00000,127.00000,128.20000,1.94000,1.93000
2021-11-30,2272.20000,1823.90000,448.29990,113.60000,,205.70000,242.60000,-16.70000,225.90000,32.50000,193.40000,193.40000,-0.20000,193.20000,334.70000,242.60000,129.20000,130.50000,1.50000,1.48000
2021-08-31,2306.00000,1799.50000,506.50000,136.90000,,225.90000,280.60000,-15.60000,265.00000,33.30000,231.70000,231.70000,-0.80000,230.90000,369.60000,280.60000,130.30000,131.70000,1.77000,1.75000
2021-05-31,2279.20000,1739.80000,539.40030,123.40000,-3.50000,216.00000,323.40000,-17.40000,306.00000,-63.00000,369.00000,369.00000,-0.50000,368.50000,412.50000,323.40000,130.40000,131.80000,2.82000,2.78000
2021-02-28,1733.00000,1395.60000,337.39990,98.10000,-3.10000,189.40000,148.00000,-15.70000,132.30000,3.10000,129.20000,129.20000,-0.50000,128.70000,236.20000,148.00000,130.50000,132.00000,0.99000,0.98000
2020-11-30,1656.50000,1341.10000,315.40000,108.70000,,194.70000,120.70010,-15.00000,105.70000,8.80000,96.90000,96.90000,-0.90000,96.00000,206.70010,120.70010,130.30000,131.50000,0.74000,0.73000
2020-08-31,1527.40000,1226.10000,301.30000,157.10000,,244.70000,56.60010,-24.10000,32.50000,-4.80000,37.30000,37.30000,-1.20000,36.10000,144.20010,56.60010,130.00000,130.90000,0.28000,0.28000
2020-05-31,1270.10000,1259.60000,10.50000,118.10000,-220.90000,602.60000,-592.09990,-18.20000,-610.30000,-130.60000,-479.70000,-479.70000,-0.30000,-480.00000,-497.69990,-592.10010,122.70000,122.70000,-3.94000,-3.89000
2020-02-29,2346.50000,1808.50000,538.00000,171.90000,-0.10000,259.70000,278.30000,-13.20000,265.10000,31.80000,233.30000,233.30000,-1.00000,232.30000,366.00010,278.30000,121.30000,122.80000,1.92000,1.89000
2019-11-30,2056.40000,1650.90000,405.49990,157.70000,,245.30000,160.20000,-166.40000,-6.20000,-31.60000,25.40000,25.40000,-0.70000,24.70000,247.80000,160.20000,122.20000,123.70000,0.20000,0.20000
2019-08-31,2133.90000,1679.50000,454.39990,166.70000,,252.90000,201.50000,-11.10000,190.40000,18.60000,171.80000,171.80000,-1.20000,170.60000,287.70000,201.50000,122.90000,124.60000,1.39000,1.37000
2019-05-31,2229.10100,1725.30000,503.80050,171.50000,-14.60000,274.00000,229.80040,-11.90000,217.90000,9.20000,208.70000,208.70000,-0.70000,208.00000,317.70040,229.80040,123.50000,125.40000,1.70000,1.66000
2019-02-28,2246.50000,1728.90000,517.60000,165.20000,-1.60000,252.10000,265.50000,-12.40000,253.10000,28.00000,225.10000,225.10000,-1.50000,223.60000,350.80000,265.50000,123.30000,125.00000,1.81000,1.79000
2018-11-30,1973.40000,1586.70000,386.70010,153.10000,-2.70000,238.60000,148.10010,-12.80000,135.30000,19.40000,115.90000,115.90000,-0.30000,115.60000,230.90010,148.10010,123.90000,125.80000,0.93000,0.92000
2018-08-31,2061.40000,1620.50000,440.89990,171.00000,-0.10000,251.80000,189.10000,-13.10000,176.00000,7.10000,168.90000,168.90000,-2.70000,166.20000,269.80000,189.10000,123.80000,125.80000,1.34000,1.32000
2018-05-31,2134.10000,1648.50000,485.60010,172.10000,-4.50000,255.60000,229.99990,-13.20000,216.80000,41.40000,175.40000,175.40000,-0.90000,174.50000,308.99990,230.00000,124.00000,126.00000,1.41000,1.40000
2018-02-28,2128.40000,1647.10000,481.29980,169.00000,0.30000,247.90000,233.39990,-117.40000,116.00000,-102.50000,218.50000,218.50000,-0.70000,217.80000,312.59990,233.39990,123.60000,125.70000,1.76000,1.73000
2017-11-30,1881.50000,1516.80000,364.70000,157.00000,,235.80000,128.89990,-15.50000,113.40000,24.80000,88.60000,88.60000,-3.90000,84.70000,207.69990,128.89990,123.60000,125.50000,0.69000,0.67000
2017-08-31,1936.10000,1522.30000,413.79990,164.00000,0.80000,239.30000,174.50000,-15.00000,159.50000,38.20000,121.30000,121.30000,-2.30000,119.00000,250.60000,174.50000,125.20000,127.30000,0.95000,0.93000
2017-05-31,1934.60000,1496.40000,438.19980,197.60000,0.00000,268.00000,170.20000,-11.50000,158.70000,33.30000,125.40000,125.40000,-1.60000,123.80000,239.89990,170.20020,124.30000,126.00000,0.99000,0.97000
2017-02-28,1878.70000,1440.20000,438.49990,141.80000,0.70000,209.00000,229.49980,-9.30000,220.20000,53.90000,166.30000,166.30000,-0.70000,165.60000,297.59970,229.49980,124.10000,125.90000,1.33000,1.32000
2016-11-30,1642.50000,1321.50000,321.00000,136.60000,-0.10000,204.50000,116.50000,-9.50000,107.00000,27.30000,79.70000,79.70000,-0.20000,79.50000,184.50000,116.50000,123.10000,124.90000,0.65000,0.64000
2016-08-31,1714.40000,1342.70000,371.70010,151.40000,7.80000,210.40000,161.30000,-9.90000,151.40000,40.30000,111.10000,111.10000,-0.90000,110.20000,228.40010,161.30000,124.90000,126.70000,0.88000,0.87000
2016-05-31,1790.20000,1382.30000,407.90000,154.10010,-1.90000,222.80000,185.10010,-9.70000,175.40000,35.00000,140.40000,140.40000,-0.80000,139.60000,252.10010,185.10020,127.40000,129.30000,1.09000,1.08000
2016-02-29,1847.50000,1415.50000,432.00000,145.90000,2.10000,210.80000,221.20000,-83.10000,138.10000,29.90000,108.20000,108.20000,-2.40000,105.80000,288.49990,221.20000,127.60000,129.40000,0.83000,0.82000
2015-11-30,1608.80000,1283.90000,324.90000,160.20000,-7.70000,243.20000,81.70010,-57.30000,24.40000,-5.70000,30.10000,30.10000,13.10000,43.20000,158.30010,81.70010,128.10000,129.90000,0.34000,0.33000
2015-08-31,1687.00000,1310.70000,376.29990,162.70000,1.70000,242.10000,134.20000,-22.40000,111.80000,30.80000,81.00000,81.00000,5.40000,86.40000,217.09990,134.20000,127.40000,129.30000,0.68000,0.67000
2015-05-31,1878.30000,1446.90000,431.40000,185.00000,-15.00000,280.90000,150.50000,-24.00000,126.50000,8.40000,118.10000,118.10000,-12.80000,105.30000,233.30000,150.50000,127.70000,129.70000,0.94000,0.87000
2015-02-28,1730.90000,1342.30000,388.60000,137.80000,-0.80000,218.20000,170.39990,-23.30000,147.10000,18.70000,128.40000,128.40000,5.40000,133.80000,251.79990,170.39990,124.60000,126.90000,1.07000,1.05000
2014-11-30,1559.00000,1269.70000,289.30000,190.80000,-39.30000,310.20000,-20.89990,-33.70000,-54.60000,-23.80000,-30.80000,-30.80000,-2.00000,-32.80000,61.10010,-20.89990,127.70000,127.70000,-0.26000,-0.26000
2014-08-31,1595.80000,1282.60000,313.20010,159.90000,-7.00000,245.60000,67.60010,-111.30000,-43.70000,-24.40000,-19.30000,-19.30000,522.50000,503.20000,149.30010,67.60010,132.20000,132.20000,3.81000,3.81000
2014-05-31,1650.00000,1316.10000,333.90000,170.90000,,265.70000,68.20040,-34.30000,33.90000,-14.50000,48.40000,48.40000,38.10000,86.50000,150.10040,68.20030,131.00000,133.20000,0.65000,0.65000
2014-02-28,1618.50000,1265.80000,352.70000,154.20000,,230.50000,122.20000,-33.10000,89.10000,2.50000,86.60000,86.60000,23.10000,109.70000,202.00000,122.20000,131.30000,133.40000,0.84000,0.82000
2013-11-30,1485.60000,1200.50000,285.10000,174.70000,,250.20000,34.90000,-33.10000,1.80000,-4.20000,6.00000,6.00000,13.80000,19.80000,113.80000,34.90000,130.60000,132.80000,0.15000,0.15000
