,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,32165.00000,8336.00000,23829.00000,9771.00000,7660.00000,17431.00000,6398.00000,-249.00000,6149.00000,1496.00000,4653.00000,4653.00000,4653.00000,8774.00000,6398.00000,2687.00000,2702.00000,1.78000,1.77000
2022-09-30,27714.00000,5716.00000,21998.00000,9170.00000,7164.00000,16334.00000,5664.00000,-88.00000,5576.00000,1181.00000,4395.00000,4395.00000,4395.00000,7839.00000,5664.00000,2682.00000,2687.00000,1.64000,1.64000
2022-06-30,28822.00000,5192.00000,23630.00000,8690.00000,6582.00000,15272.00000,8358.00000,-172.00000,8186.00000,1499.00000,6687.00000,6687.00000,6687.00000,10337.00000,8358.00000,2704.00000,2713.00000,2.47000,2.46000
2022-03-31,27908.00000,6005.00000,21903.00000,7707.00000,5672.00000,13379.00000,8524.00000,384.00000,8908.00000,1443.00000,7465.00000,7465.00000,7465.00000,10680.00000,8524.00000,2725.00000,2742.00000,2.74000,2.72000
2021-12-31,33671.00000,6348.00000,27323.00000,7046.00000,7692.00000,14738.00000,12585.00000,118.00000,12703.00000,2418.00000,10285.00000,10285.00000,10285.00000,14599.00000,12585.00000,2815.00000,2859.00000,3.71000,3.64000
2021-09-30,29010.00000,5771.00000,23239.00000,6316.00000,6500.00000,12816.00000,10423.00000,142.00000,10565.00000,1371.00000,9194.00000,9194.00000,9194.00000,12418.00000,10423.00000,2814.00000,2859.00000,3.27000,3.22000
2021-06-30,29077.00000,5399.00000,23678.00000,6096.00000,5215.00000,11311.00000,12367.00000,146.00000,12513.00000,2119.00000,10394.00000,10394.00000,10394.00000,14353.00000,12367.00000,2834.00000,2877.00000,3.67000,3.61000
2021-03-31,26171.00000,5131.00000,21040.00000,5197.00000,4465.00000,9662.00000,11378.00000,125.00000,11503.00000,2006.00000,9497.00000,9497.00000,9497.00000,13350.00000,11378.00000,2847.00000,2882.00000,3.34000,3.30000
2020-12-31,28071.00000,5210.00000,22861.00000,5207.00000,4879.00000,10086.00000,12775.00000,280.00000,13055.00000,1835.00000,11220.00000,11220.00000,11220.00000,14638.00000,12775.00000,2851.00000,2888.00000,3.93000,3.87000
2020-09-30,21470.00000,4194.00000,17276.00000,4763.00000,4473.00000,9236.00000,8040.00000,93.00000,8133.00000,287.00000,7846.00000,7846.00000,7846.00000,9738.00000,8040.00000,2850.00000,2891.00000,2.75000,2.71000
2020-06-30,18687.00000,3829.00000,14858.00000,4462.00000,4433.00000,8895.00000,5963.00000,168.00000,6131.00000,953.00000,5178.00000,5178.00000,5178.00000,7667.00000,5963.00000,2850.00000,2879.00000,1.82000,1.80000
2020-03-31,17737.00000,3459.00000,14278.00000,4015.00000,4370.00000,8385.00000,5893.00000,-32.00000,5861.00000,959.00000,4902.00000,4902.00000,4902.00000,7490.00000,5893.00000,2851.00000,2868.00000,1.72000,1.71000
2019-12-31,21082.00000,3492.00000,17590.00000,3877.00000,4855.00000,8732.00000,8858.00000,311.00000,9169.00000,1820.00000,7349.00000,7349.00000,7349.00000,10326.00000,8858.00000,2854.00000,2876.00000,2.58000,2.55000
2019-09-30,17652.00000,3155.00000,14497.00000,3548.00000,3764.00000,7312.00000,7185.00000,144.00000,7329.00000,1238.00000,6091.00000,6091.00000,6091.00000,8601.00000,7185.00000,2854.00000,2874.00000,2.13000,2.12000
2019-06-30,16886.00000,3307.00000,13579.00000,3315.00000,5638.00000,8953.00000,4626.00000,206.00000,4832.00000,2216.00000,2616.00000,2616.00000,2616.00000,6128.00000,4626.00000,2855.00000,2875.00000,0.92000,0.91000
2019-03-31,15077.00000,2816.00000,12261.00000,2860.00000,6084.00000,8944.00000,3317.00000,165.00000,3482.00000,1053.00000,2429.00000,2429.00000,2429.00000,4672.00000,3317.00000,2856.00000,2869.00000,0.85000,0.85000
2018-12-31,16914.00000,2796.00000,14118.00000,2855.00000,3443.00000,6298.00000,7820.00000,151.00000,7971.00000,1090.00000,6881.00000,6881.00000,6881.00000,9045.00000,7820.00000,2890.00000,2921.00000,2.39000,2.38000
2018-09-30,13727.00000,2418.00000,11309.00000,2657.00000,2871.00000,5528.00000,5781.00000,131.00000,5912.00000,775.00000,5137.00000,5137.00000,5137.00000,6888.00000,5781.00000,2885.00000,2913.00000,1.78000,1.76000
2018-06-30,13231.00000,2214.00000,11017.00000,2523.00000,2631.00000,5154.00000,5863.00000,5.00000,5868.00000,762.00000,5106.00000,5106.00000,5106.00000,6897.00000,5863.00000,2895.00000,2930.00000,1.76000,1.74000
2018-03-31,11966.00000,1927.00000,10039.00000,2238.00000,2352.00000,4590.00000,5449.00000,161.00000,5610.00000,622.00000,4988.00000,4988.00000,4987.00000,6398.00000,5449.00000,2906.00000,2945.00000,1.72000,1.69000
2017-12-31,12972.00000,1610.00000,11362.00000,1949.00000,2060.00000,4009.00000,7353.00000,109.00000,7462.00000,3193.00000,4269.00000,4269.00000,4267.00000,8206.00000,7353.00000,2901.00000,2956.00000,1.47000,1.44000
2017-09-30,10328.00000,1448.00000,8880.00000,2052.00000,1706.00000,3758.00000,5122.00000,114.00000,5236.00000,529.00000,4707.00000,4707.00000,4704.00000,5894.00000,5122.00000,2904.00000,2956.00000,1.62000,1.59000
2017-06-30,9321.00000,1237.00000,8084.00000,1919.00000,1764.00000,3683.00000,4401.00000,87.00000,4488.00000,594.00000,3894.00000,3894.00000,3890.00000,5130.00000,4401.00000,2900.00000,2951.00000,1.34000,1.32000
2017-03-31,8032.00000,1159.00000,6873.00000,1834.00000,1712.00000,3546.00000,3327.00000,81.00000,3408.00000,344.00000,3064.00000,3064.00000,3059.00000,3998.00000,3327.00000,2891.00000,2944.00000,1.06000,1.04000
2016-12-31,8809.00000,1047.00000,7762.00000,1563.00000,1633.00000,3196.00000,4566.00000,-32.00000,4534.00000,965.00000,3569.00000,3569.00000,3560.00000,5180.00000,4566.00000,2863.00000,2925.00000,1.24000,1.21000
2016-09-30,7011.00000,987.00000,6024.00000,1542.00000,1365.00000,2907.00000,3117.00000,47.00000,3164.00000,537.00000,2627.00000,2627.00000,2620.00000,3708.00000,3117.00000,2871.00000,2931.00000,0.91000,0.90000
2016-06-30,6436.00000,917.00000,5519.00000,1471.00000,1314.00000,2785.00000,2734.00000,20.00000,2754.00000,471.00000,2283.00000,2283.00000,2276.00000,3319.00000,2734.00000,2856.00000,2921.00000,0.80000,0.78000
2016-03-31,5382.00000,838.00000,4544.00000,1343.00000,1191.00000,2534.00000,2010.00000,56.00000,2066.00000,328.00000,1738.00000,1738.00000,1732.00000,2562.00000,2010.00000,2843.00000,2905.00000,0.61000,0.60000
2015-12-31,5842.00000,825.00000,5017.00000,1313.00000,1144.00000,2457.00000,2560.00000,-3.00000,2557.00000,996.00000,1561.00000,1561.00000,1554.00000,3103.00000,2560.00000,2803.00000,2853.00000,0.55000,0.55000
2015-09-30,4501.00000,720.00000,3781.00000,1271.00000,1051.00000,2322.00000,1459.00000,-27.00000,1432.00000,536.00000,896.00000,896.00000,891.00000,1945.00000,1459.00000,2808.00000,2863.00000,0.32000,0.31000
2015-06-30,4042.00000,668.00000,3374.00000,1170.00000,931.00000,2101.00000,1273.00000,,1273.00000,554.00000,719.00000,719.00000,715.00000,1732.00000,1273.00000,2796.00000,2850.00000,0.26000,0.25000
2015-03-31,3543.00000,654.00000,2889.00000,1062.00000,894.00000,1956.00000,933.00000,-1.00000,932.00000,420.00000,512.00000,512.00000,509.00000,1390.00000,933.00000,2784.00000,2836.00000,0.18000,0.18000
2014-12-31,3851.00000,653.00000,3198.00000,1111.00000,955.00000,2066.00000,1132.00000,-19.00000,1113.00000,412.00000,701.00000,701.00000,696.00000,1565.00000,1132.00000,2614.00000,2664.00000,0.25000,0.25000
2014-09-30,3203.00000,565.00000,2638.00000,608.00000,633.00000,1241.00000,1397.00000,-61.00000,1336.00000,530.00000,806.00000,806.00000,802.00000,1686.00000,1397.00000,2587.00000,2644.00000,0.31000,0.30000
2014-06-30,2910.00000,473.00000,2437.00000,492.00000,555.00000,1047.00000,1390.00000,-4.00000,1386.00000,595.00000,791.00000,791.00000,788.00000,1647.00000,1390.00000,2560.00000,2615.00000,0.31000,0.30000
2014-03-31,2502.00000,462.00000,2040.00000,455.00000,510.00000,965.00000,1075.00000,,1075.00000,433.00000,642.00000,642.00000,639.00000,1339.00000,1075.00000,2545.00000,2609.00000,0.25000,0.25000
2013-12-31,2585.00000,490.00000,2095.00000,409.00000,553.00000,962.00000,1133.00000,-3.00000,1130.00000,607.00000,523.00000,523.00000,521.00000,1407.00000,1133.00000,2420.00000,2517.00000,0.22000,0.21000
2013-09-30,2016.00000,507.00000,1509.00000,369.00000,404.00000,773.00000,736.00000,-10.00000,726.00000,301.00000,425.00000,425.00000,422.00000,1010.00000,736.00000,2430.00000,2528.00000,0.17000,0.17000
2013-06-30,1813.00000,465.00000,1348.00000,344.00000,442.00000,786.00000,562.00000,-17.00000,545.00000,212.00000,333.00000,333.00000,331.00000,792.00000,562.00000,2407.00000,2502.00000,0.14000,0.13000
2013-03-31,1458.00000,413.00000,1045.00000,293.00000,379.00000,672.00000,373.00000,-20.00000,353.00000,134.00000,219.00000,219.00000,217.00000,606.00000,373.00000,2386.00000,2499.00000,0.09000,0.09000
2012-12-31,1585.00000,398.00000,1187.00000,297.00000,367.00000,664.00000,523.00000,-18.00000,505.00000,441.00000,64.00000,64.00000,64.00000,747.00000,523.00000,2368.00000,2506.00000,0.03000,0.03000
2012-09-30,1262.00000,322.00000,940.00000,244.00000,319.00000,563.00000,377.00000,-5.00000,372.00000,431.00000,-59.00000,-59.00000,-59.00000,553.00000,377.00000,2420.00000,2420.00000,-0.02000,-0.02000
2012-06-30,1184.00000,367.00000,817.00000,705.00000,855.00000,1560.00000,-743.00000,-22.00000,-765.00000,-608.00000,-157.00000,-157.00000,-157.00000,-604.00000,-743.00000,1879.00000,1879.00000,-0.08000,-0.08000
2012-03-31,1058.00000,277.00000,781.00000,153.00000,247.00000,400.00000,381.00000,1.00000,382.00000,177.00000,205.00000,205.00000,137.00000,491.00000,381.00000,1347.00000,1527.00000,0.10000,0.09000
2011-12-31,1131.00000,247.00000,884.00000,124.00000,212.00000,336.00000,548.00000,-28.00000,520.00000,218.00000,302.00000,302.00000,205.00000,651.00000,548.00000,1325.00000,1519.00000,0.15000,0.14000
2011-09-30,954.00000,236.00000,718.00000,108.00000,196.00000,304.00000,414.00000,-35.00000,379.00000,152.00000,227.00000,227.00000,150.00000,511.00000,414.00000,1316.00000,1520.00000,0.11000,0.10000
2011-06-30,895.00000,210.00000,685.00000,99.00000,179.00000,278.00000,407.00000,-8.00000,399.00000,159.00000,240.00000,240.00000,159.00000,479.00000,407.00000,1292.00000,1510.00000,0.12000,0.11000
2011-03-31,731.00000,167.00000,564.00000,57.00000,119.00000,176.00000,388.00000,10.00000,398.00000,165.00000,233.00000,233.00000,153.00000,439.00000,388.00000,1240.00000,2878.00000,0.12000,0.11000
2010-12-31,731.00000,150.00000,581.00000,45.00000,99.00000,144.00000,437.00000,,437.00000,186.00000,251.00000,251.00000,251.00000,437.00000,437.00000,,,,0.00000
2010-09-30,467.00000,131.00000,336.00000,41.00000,79.00000,120.00000,216.00000,,216.00000,85.00000,131.00000,131.00000,131.00000,216.00000,216.00000,,,,0.00000
2010-06-30,431.00000,111.00000,320.00000,32.00000,70.00000,102.00000,218.00000,,218.00000,89.00000,129.00000,129.00000,129.00000,218.00000,218.00000,,,,0.00000
2010-03-31,345.00000,100.00000,245.00000,25.00000,58.00000,83.00000,162.00000,,162.00000,67.00000,95.00000,95.00000,95.00000,162.00000,162.00000,,,,0.00000
2009-12-31,,,,,,,,,,,,,,,,,,,0.00000
