,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-10-31,1042.00000,839.00000,203.00000,-43.00000,159.00000,135.00000,-220.00000,423.00000,224.00000,647.00000,456.00000,191.00000,191.00000,111.00000,302.00000,1295.00000,423.00000,1715.00000,1739.00000,0.15000,0.17000
2016-07-31,8005.00000,5089.00000,2916.00000,551.00000,1575.00000,2093.00000,271.00000,2645.00000,-81.00000,2564.00000,107.00000,2457.00000,2457.00000,-185.00000,2272.00000,3599.00000,2645.00000,1681.00000,1715.00000,1.35000,1.32000
2016-04-30,8509.00000,5467.00000,3042.00000,621.00000,1648.00000,-91.00000,2591.00000,451.00000,-121.00000,330.00000,8.00000,322.00000,322.00000,-2.00000,320.00000,1411.00000,451.00000,1725.00000,1751.00000,0.19000,0.18000
2016-01-31,12724.00000,9112.00000,3612.00000,585.00000,1998.00000,-79.00000,3228.00000,384.00000,-65.00000,319.00000,52.00000,267.00000,267.00000,,267.00000,1373.00000,384.00000,1761.00000,1778.00000,0.15000,0.15000
2015-10-31,25714.00000,19363.00000,6351.00000,934.00000,3089.00000,-563.00000,5443.00000,908.00000,485.00000,1393.00000,70.00000,1323.00000,1323.00000,,1323.00000,1896.00000,908.00000,1802.00000,1821.00000,0.73000,0.73000
2015-07-31,13057.00000,9307.00000,3750.00000,602.00000,2040.00000,-569.00000,3506.00000,244.00000,4.00000,248.00000,24.00000,224.00000,224.00000,,224.00000,1233.00000,244.00000,1804.00000,1834.00000,0.13000,0.13000
2015-04-30,12549.00000,8965.00000,3584.00000,552.00000,1974.00000,-159.00000,3156.00000,428.00000,-30.00000,398.00000,93.00000,305.00000,305.00000,,305.00000,1401.00000,428.00000,1804.00000,1834.00000,0.17000,0.16000
2015-01-31,13053.00000,9433.00000,3620.00000,532.00000,1973.00000,-44.00000,2888.00000,732.00000,-18.00000,714.00000,167.00000,547.00000,547.00000,,547.00000,1729.00000,732.00000,1804.00000,1834.00000,0.30000,0.30000
2014-10-31,28406.00000,21425.00000,6981.00000,876.00000,,,,28406.00000,,1762.00000,432.00000,,,,1330.00000,28406.00000,,1862.00000,1896.00000,0.71000,0.70000
2013-10-31,,,,,,,,,,,,,,,,,,,,,0.00000
2012-10-31,,,,,,,,,,,,,,,,,,,,,0.00000
