,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-09-30,5302.00000,2285.00000,3017.00000,352.00000,1628.00000,2120.00000,897.00000,-1076.00000,-179.00000,178.00000,-357.00000,-357.00000,28.00000,-329.00000,1237.00000,897.00000,1476.36600,1476.36600,-0.22000,-0.22000
2016-06-30,5333.00000,2287.00000,3046.00000,348.00000,1737.00000,2230.00000,816.00000,-101.00000,715.00000,116.00000,599.00000,599.00000,16.00000,615.00000,1163.00000,816.00000,1474.50400,1480.49200,0.41000,0.41000
2016-03-31,4885.00000,2140.00000,2745.00000,379.00000,1698.00000,2221.00000,524.00000,-522.00000,2.00000,-54.00000,56.00000,56.00000,260.00000,316.00000,871.00000,524.00000,1477.33200,1483.67300,0.21000,0.21000
2015-12-31,5188.00000,2206.00000,2982.00000,369.00000,1655.00000,2167.00000,815.00000,15.00000,830.00000,135.00000,695.00000,695.00000,72.00000,767.00000,1181.00000,815.00000,1496.00000,1506.00000,0.51000,0.51000
2015-09-30,5150.00000,2242.00000,2908.00000,378.00000,1666.00000,2195.00000,713.00000,1.00000,714.00000,118.00000,596.00000,596.00000,-16.00000,580.00000,1096.00000,713.00000,1495.46500,1505.16700,0.39000,0.38000
2015-06-30,5170.00000,2218.00000,2952.00000,345.00000,1727.00000,2223.00000,729.00000,257.00000,986.00000,200.00000,786.00000,786.00000,-2.00000,784.00000,1081.00000,729.00000,1493.77100,1504.21500,0.52000,0.52000
2015-03-31,4897.00000,2081.00000,2816.00000,313.00000,1737.00000,2206.00000,610.00000,43.00000,653.00000,124.00000,529.00000,529.00000,1763.00000,2292.00000,981.00000,610.00000,1504.99500,1515.53700,1.52000,1.51000
2014-12-31,5356.00000,2337.00000,3019.00000,361.00000,1666.00000,2190.00000,829.00000,-25.00000,804.00000,170.00000,634.00000,634.00000,271.00000,905.00000,1224.00000,829.00000,1516.00000,1527.00000,0.59000,0.59000
2014-09-30,5079.00000,2319.00000,2760.00000,305.00000,1595.00000,2032.00000,728.00000,-13.00000,715.00000,277.00000,438.00000,438.00000,100.00000,538.00000,1083.00000,728.00000,1508.59600,1519.78000,0.36000,0.36000
2014-06-30,5057.00000,2288.00000,2769.00000,310.00000,1649.00000,2092.00000,677.00000,-19.00000,658.00000,233.00000,425.00000,425.00000,41.00000,466.00000,1077.00000,677.00000,1506.59500,1517.04600,0.31000,0.30000
2014-03-31,4755.00000,2274.00000,2481.00000,369.00000,1620.00000,2116.00000,365.00000,-24.00000,341.00000,117.00000,224.00000,224.00000,151.00000,375.00000,763.00000,365.00000,1532.81000,1547.69100,0.24000,0.24000
2013-12-31,4008.00000,1961.00000,2047.00000,323.00000,1260.00000,1629.00000,418.00000,-13.00000,405.00000,81.00000,324.00000,324.00000,266.00000,590.00000,844.00000,418.00000,1558.00000,1574.00000,0.37000,0.37000
2013-09-30,4825.00000,2255.00000,2570.00000,339.00000,1612.00000,2097.00000,473.00000,8.00000,481.00000,-163.00000,644.00000,644.00000,322.00000,966.00000,909.00000,473.00000,1551.80300,1566.69100,0.62000,0.61000
2013-06-30,5446.00000,2545.00000,2901.00000,363.00000,1714.00000,2274.00000,627.00000,-26.00000,601.00000,125.00000,476.00000,476.00000,0.00000,476.00000,1063.00000,627.00000,1560.51900,1576.68400,0.30000,0.30000
2013-03-31,5378.00000,2432.00000,2946.00000,346.00000,1786.00000,2331.00000,615.00000,-61.00000,554.00000,10.00000,544.00000,544.00000,0.00000,544.00000,1036.00000,615.00000,1568.73000,1586.01800,0.35000,0.34000
2012-12-31,3188.23100,1680.86700,1507.36400,376.02800,1159.23000,1530.75600,-23.39160,-1420.79900,-1444.19100,-580.21400,-863.97710,-863.97690,1917.43500,1053.45800,564.17820,-23.39160,1575.00000,1592.00000,0.66000,0.65000
2012-09-30,5264.78700,2488.91300,2775.87400,350.65300,1920.11500,2465.85800,310.01660,-78.70600,231.31100,-107.61000,338.92100,338.92100,1603.88500,1942.80600,1069.74500,310.01660,1576.77100,1594.27900,1.22000,1.21000
2012-06-30,5313.29700,2370.05600,2943.24100,370.60500,1813.62300,2379.05100,564.18990,-34.68600,529.50400,118.66300,410.84100,410.84100,1313.77100,1724.61200,1255.62500,564.18990,1572.09900,1588.50200,1.09000,1.08000
2012-03-31,5283.68500,2359.16400,2924.52100,363.71400,1842.03200,2415.33600,509.18510,-45.80900,463.37600,112.16100,351.21500,351.21500,890.90900,1242.12400,1252.45200,509.18510,1573.92100,1589.51000,0.79000,0.78000
2011-12-31,10377.00000,3838.00000,6539.00000,1152.00000,2905.00000,4457.00000,2082.00000,-128.00000,1954.00000,335.00000,1619.00000,1619.00000,,1619.00000,2730.53500,2082.00000,1557.00000,1577.00000,1.04000,1.02000
2011-09-30,9816.66500,3973.25000,5843.41500,1009.62700,4238.91000,5248.53700,594.87790,-93.28300,501.59500,198.41400,303.18100,303.18100,,303.18100,1433.26400,594.87790,1558.55600,1568.28700,0.19000,0.19000
2011-06-30,9616.29100,3870.47200,5745.81900,1037.78000,2762.08600,3972.36600,1773.45300,-98.89700,1674.55600,-268.22600,1942.78200,1942.78200,,1942.78200,2584.86500,1773.45300,1556.86900,1566.10300,1.24000,1.23000
2011-03-31,9040.85000,3858.98300,5181.86700,930.40000,2850.31800,3880.71800,1301.14800,-232.36300,1068.78600,204.96800,863.81800,863.81800,,863.81800,2046.81500,1301.14800,1551.75500,1558.64100,0.56000,0.55000
2010-12-31,9967.85200,4045.04100,5922.81100,1057.43200,2797.22900,4092.86000,1829.95000,-62.11700,1767.83000,326.98300,1440.84700,1440.84700,,1440.84700,2539.52800,1829.94900,1546.40000,1556.02200,0.92000,0.92000
2010-09-30,8674.50500,3741.11600,4933.38900,1078.92700,2673.27700,3752.20400,1181.18500,-117.07500,1064.11000,173.45000,890.66000,890.66000,,890.66000,1858.20900,1181.18500,1545.41300,1554.05200,0.58000,0.57000
2010-06-30,8826.01400,3543.93200,5282.08200,857.69800,2743.41800,3676.11600,1605.96600,-47.27900,1558.68700,267.03700,1291.65000,1291.65000,,1291.65000,2281.16800,1605.96600,1544.41500,1551.78200,0.83000,0.83000
2010-03-31,7698.35400,3335.10400,4363.25000,730.36700,2162.40000,2892.76700,1470.48300,-148.27600,1322.20700,319.19200,1003.01500,1003.01500,,1003.01500,2032.98400,1470.48300,1547.81500,1561.32300,0.65000,0.64000
2009-12-31,8790.12700,3784.22400,5005.90300,747.04780,2225.04700,3142.09400,1863.80900,-40.92700,1822.88200,284.15300,1538.72900,1538.72900,,1538.72900,2411.16200,1863.80800,1546.98300,1555.12600,1.00000,0.99000
2009-09-30,7761.33600,3360.18700,4401.14900,675.73600,2085.66000,2761.39600,1639.75300,231.62200,1871.37500,391.00800,1480.36700,1480.36700,,1480.36700,2180.46700,1639.75300,1546.29100,1552.48300,0.95000,0.95000
2009-06-30,7494.87600,3128.99800,4365.87800,670.20600,2024.25200,2694.45800,1671.42000,-104.38200,1567.03800,278.93300,1288.10500,1288.10500,,1288.10500,2208.81800,1671.42000,1545.64300,1550.56400,0.83000,0.83000
2009-03-31,6718.36800,2935.92100,3782.44700,650.74300,2070.94500,2721.68800,1060.75900,871.72000,1932.47900,493.84200,1438.63700,1438.63700,,1438.63700,1524.80400,1060.75900,1545.76700,1556.38500,0.93000,0.92000
