,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2812.00000,2473.00000,339.00000,236.00000,1.00000,234.00000,105.00000,54.00000,159.00000,36.00000,123.00000,123.00000,123.00000,203.00000,106.00000,40.10000,40.10000,3.06000,3.06000
2022-09-30,2626.00000,2264.00000,362.00000,244.00000,,231.00000,131.00000,31.00000,162.00000,24.00000,138.00000,138.00000,138.00000,235.00000,144.00000,40.10000,40.10000,3.44000,3.44000
2022-06-30,2662.00000,2272.00000,390.00000,227.00000,1.00000,199.00000,191.00000,31.00000,222.00000,44.00000,178.00000,178.00000,178.00000,307.00000,218.00000,40.10000,40.10000,4.44000,4.44000
2022-03-31,2576.00000,2227.00000,349.00000,217.00000,-1.00000,211.00000,138.00000,38.00000,176.00000,36.00000,140.00000,140.00000,140.00000,234.00000,145.00000,40.00000,40.00000,3.50000,3.50000
2021-12-31,2677.00000,2304.00000,373.00000,262.00000,-1.00000,253.00000,120.00000,27.00000,147.00000,27.00000,120.00000,120.00000,120.00000,223.00000,130.00000,40.30000,40.30000,2.97000,2.97000
2021-09-30,2338.00000,2007.00000,331.00000,226.00000,2.00000,213.00000,118.00000,23.00000,141.00000,-6.00000,147.00000,147.00000,147.00000,206.00000,129.00000,40.30000,40.30000,3.65000,3.65000
2021-06-30,2231.00000,1909.00000,322.00000,204.00000,-2.00000,194.00000,128.00000,33.00000,161.00000,32.00000,129.00000,129.00000,129.00000,204.00000,140.00000,40.30000,40.30000,3.20000,3.20000
2021-03-31,2278.00000,1936.00000,342.00000,206.00000,3.00000,195.00000,147.00000,26.00000,173.00000,25.00000,148.00000,148.00000,148.00000,222.00000,155.00000,40.20000,40.20000,3.68000,3.68000
2020-12-31,2757.00000,2210.00000,547.00000,256.00000,,242.00000,305.00000,-2.00000,303.00000,54.00000,249.00000,249.00000,249.00000,390.00000,318.00000,40.60000,40.60000,6.14000,6.16000
2020-09-30,2314.00000,1878.00000,436.00000,220.00000,,214.00000,222.00000,4.00000,226.00000,4.00000,222.00000,222.00000,222.00000,289.00000,228.00000,40.60000,40.70000,5.47000,5.45000
2020-06-30,2027.00000,1763.00000,264.00000,214.00000,,207.00000,57.00000,8.00000,65.00000,12.00000,53.00000,53.00000,53.00000,126.00000,64.00000,40.70000,40.70000,1.30000,1.30000
2020-03-31,2263.00000,1840.00000,423.00000,214.00000,,208.00000,215.00000,1.00000,216.00000,44.00000,172.00000,172.00000,172.00000,280.00000,221.00000,40.70000,40.70000,4.23000,4.23000
2019-12-31,2412.00000,1980.00000,432.00000,224.00000,,246.00000,186.00000,-14.00000,172.00000,23.00000,149.00000,149.00000,149.00000,289.00000,193.00000,41.40000,41.40000,3.60000,3.60000
2019-09-30,2219.00000,1802.00000,417.00000,209.00000,,203.00000,214.00000,-16.00000,198.00000,44.00000,154.00000,154.00000,154.00000,276.00000,220.00000,41.20000,41.20000,3.74000,3.74000
2019-06-30,2188.00000,1834.00000,354.00000,184.00000,,179.00000,175.00000,-11.00000,164.00000,36.00000,128.00000,128.00000,128.00000,234.00000,180.00000,41.70000,41.70000,3.07000,3.07000
