,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1978.40000,1528.10000,450.30000,145.60000,-16.60000,162.20000,288.10010,-11.50000,276.60000,64.90000,211.70000,211.70000,211.70000,,288.10010,91.25000,90.90000,2.32000,2.31000
2022-09-30,2125.90000,1607.50000,518.39990,145.20000,-12.90000,158.10000,360.29990,-12.90000,347.40000,84.90000,262.50000,262.50000,262.50000,474.79990,360.29990,92.80000,93.20000,2.81000,2.80000
2022-06-30,2237.30000,1648.50000,588.80000,156.70000,-16.30000,173.00000,415.80000,-15.20000,400.60000,99.10000,301.50000,301.50000,301.50000,530.60000,415.80000,92.90000,93.40000,3.22000,3.20000
2022-03-31,2136.40000,1603.20000,533.20000,161.10000,-15.60000,176.70000,356.50000,-16.20000,340.30000,86.10000,254.20000,254.20000,254.20000,466.70000,356.50000,92.90000,93.30000,2.71000,2.70000
2021-12-31,2043.10000,1533.30000,509.80000,141.00000,-13.10000,154.10000,355.70030,-75.20000,280.49990,63.90000,216.59990,216.59990,210.20000,464.50030,355.70060,94.10000,94.50000,2.30000,2.28000
2021-09-30,2000.10000,1489.40000,510.70000,144.50000,-13.40000,157.90000,352.79990,-18.90000,333.90000,83.20000,250.70000,250.70000,250.70000,459.09990,352.79990,94.30000,94.70000,2.64000,2.63000
2021-06-30,1879.90000,1431.10000,448.80000,146.30000,-7.90000,154.20000,294.60000,-19.90000,274.70000,67.40000,207.30000,207.30000,207.30000,399.90000,294.60000,94.20000,94.60000,2.18000,2.17000
2021-03-31,1807.20000,1403.50000,403.70000,145.00000,-20.40000,165.40000,238.29990,-18.70000,219.60000,53.10000,166.50000,166.50000,166.50000,339.79990,238.29990,94.20000,94.60000,1.75000,1.75000
2020-12-31,1714.20000,1381.00000,333.20020,130.30000,-13.70000,144.00000,189.19980,-23.90000,165.30000,41.80000,123.50000,123.50000,120.90000,290.79980,189.20010,94.10000,94.40000,1.29000,1.30000
2020-09-30,1693.70000,1348.30000,345.39990,127.10000,-8.80000,135.90000,209.49990,-23.80000,185.70000,46.60000,139.10000,139.10000,138.10000,310.59990,209.49990,94.20000,94.50000,1.47000,1.46000
2020-06-30,1541.60000,1215.80000,325.79990,136.30000,-18.20000,209.70000,116.10000,-24.50000,91.60000,34.90000,56.70000,56.70000,56.70000,280.20000,116.10000,94.00000,94.40000,0.60000,0.59000
2020-03-31,1708.70000,1343.70000,365.00000,145.90000,-10.00000,155.90000,209.10000,-19.00000,190.10000,48.40000,141.70000,141.70000,141.70000,310.00000,209.10000,93.90000,94.30000,1.50000,1.49000
2019-12-31,1720.00000,1336.70000,383.30000,137.00000,-11.20000,148.20000,235.09960,-62.70000,172.40000,36.20000,136.20000,136.20000,131.00000,350.89960,235.09990,93.80000,94.10000,1.43000,1.44000
2019-09-30,1750.70000,1339.30000,411.39990,136.90000,-11.70000,148.60000,262.79990,-23.50000,239.30000,59.50000,179.80000,179.80000,179.80000,362.89990,262.79990,93.90000,94.30000,1.90000,1.89000
2019-06-30,1759.90000,1332.00000,427.90000,143.70000,-3.80000,147.50000,280.40000,-24.40000,256.00000,62.40000,193.60000,193.60000,193.60000,378.40000,280.40000,93.80000,94.00000,2.05000,2.04000
