,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3001.00000,1778.00000,1223.00000,861.00000,,930.00000,293.00000,-21.00000,272.00000,81.00000,191.00000,194.00000,1.00000,194.00000,,293.00000,267.80000,268.70000,0.73000,0.72000
2022-09-30,3104.00000,1828.00000,1276.00000,861.00000,4.00000,918.00000,358.00000,-11.00000,347.00000,88.00000,259.00000,261.00000,1.00000,262.00000,422.00000,358.00000,273.80000,274.60000,0.96000,0.95000
2022-06-30,3341.00000,1974.00000,1367.00000,898.00000,155.00000,808.00000,559.00000,-16.00000,543.00000,127.00000,416.00000,420.00000,,420.00000,627.00000,559.00000,281.40000,282.30000,1.49000,1.49000
2022-03-31,3348.00000,1991.00000,1357.00000,924.00000,,986.00000,371.00000,-15.00000,356.00000,89.00000,267.00000,269.00000,4.00000,273.00000,436.00000,371.00000,285.70000,286.80000,0.96000,0.95000
2021-12-31,3186.00000,1917.00000,1269.00000,920.00000,,989.00000,280.00000,-10.00000,270.00000,41.00000,229.00000,235.00000,,236.00000,352.00000,280.00000,296.80000,297.70000,0.82000,0.81000
2021-09-30,3297.00000,1953.00000,1344.00000,898.00000,-1.00000,966.00000,378.00000,-13.00000,365.00000,89.00000,276.00000,284.00000,,284.00000,448.00000,378.00000,294.00000,294.90000,0.97000,0.96000
2021-06-30,3435.00000,2020.00000,1415.00000,901.00000,1.00000,970.00000,445.00000,-34.00000,411.00000,108.00000,303.00000,306.00000,,305.00000,515.00000,445.00000,300.60000,301.50000,1.01000,1.01000
2021-03-31,3171.00000,1877.00000,1294.00000,849.00000,,923.00000,371.00000,-18.00000,353.00000,93.00000,260.00000,266.00000,,266.00000,443.00000,371.00000,303.10000,303.80000,0.88000,0.88000
2020-12-31,2954.05800,1784.48000,1169.57800,814.92690,-1.26700,901.88200,267.69630,-20.82400,246.87200,69.21000,177.66200,180.68200,,180.58900,346.06030,267.69600,304.60000,305.00000,0.60000,0.59000
2020-09-30,3047.68400,1849.14200,1198.54200,813.89300,0.50300,902.54000,296.00200,-27.67400,268.32800,78.51000,189.81800,193.93100,,193.48300,372.32890,296.00200,304.27100,304.56600,0.64000,0.64000
2020-06-30,2626.32300,1615.31900,1011.00400,737.36900,-2.48500,830.55100,180.45290,-17.44200,163.01100,41.86900,121.14200,118.49300,0.27700,118.79200,253.38290,180.45290,304.00100,304.19000,0.39000,0.39000
2020-03-31,3000.93500,1787.05900,1213.87600,899.81100,0.24900,972.02700,241.84910,-35.06000,206.78900,60.41100,146.37800,146.89400,-0.91500,145.13600,313.22810,241.84910,306.23800,306.75700,0.47000,0.47000
2019-12-31,3009.86000,1813.84600,1196.01400,893.27610,-17.20600,989.24500,206.76930,-17.19500,189.57290,50.20800,139.36500,140.83300,0.44000,140.38800,290.93630,206.76930,310.15500,310.96900,0.46000,0.45000
2019-09-30,3147.77300,1947.44400,1200.32900,892.12400,3.60100,968.96500,231.36400,-26.03700,205.32700,57.74700,147.58000,151.81200,0.78100,152.26300,309.24200,231.36400,307.23000,307.96000,0.50000,0.50000
2019-06-30,3248.17300,2000.98600,1247.18700,898.36800,-33.49700,1011.07600,236.11110,-30.15100,205.96000,55.82500,150.13500,151.70700,0.39800,150.56100,312.26510,236.11110,311.89100,312.71900,0.48000,0.48000
2019-03-31,3100.30300,1892.03900,1208.26400,896.53200,,985.86400,222.40010,-32.23800,190.16200,51.55000,138.61200,99.06300,,98.04800,298.60710,222.40010,315.04600,316.01800,0.31000,0.31000
2018-12-31,3002.78100,1840.97200,1161.80900,880.64610,,997.66200,164.14700,-40.57700,123.56900,34.96800,88.60100,42.45600,,36.04900,247.24700,164.14650,314.42800,315.84900,0.12000,0.11000
2018-09-30,3122.37800,1925.18000,1197.19800,879.15000,,962.46500,234.73270,-33.90100,200.83200,46.06800,154.76400,134.48000,,134.10200,316.20570,234.73270,318.08200,319.40200,0.42000,0.42000
2018-06-30,3030.75100,1868.87200,1161.87900,826.04400,,905.08500,256.79420,-38.69900,218.09500,60.77500,157.32000,157.86600,,157.00700,325.23220,256.79420,312.55600,314.01200,0.50000,0.50000
2018-03-31,2720.76400,1666.79300,1053.97100,766.89100,,827.40300,226.56790,-25.63300,200.93500,49.58400,151.35100,152.76300,,152.96000,287.63390,226.56790,309.51700,311.34700,0.49000,0.49000
2017-12-31,2469.85500,1522.21000,947.64480,712.34190,,782.01100,165.63430,-15.43900,150.19500,29.35400,120.84100,122.87000,-2.21500,124.17100,229.32930,165.63400,308.60700,310.64900,0.40000,0.40000
2017-09-30,2465.80000,1508.92400,956.87610,695.97800,,757.77700,199.09910,-21.20200,177.89700,58.18900,119.70800,122.38100,,122.38100,259.00110,199.09910,308.90900,310.77900,0.40000,0.39000
2017-06-30,2458.41100,1493.40200,965.00890,664.27000,,720.43600,244.57300,-18.78800,225.78500,75.86200,149.92300,150.91400,,150.91400,300.57500,244.57300,308.40700,310.39600,0.49000,0.49000
2017-03-31,2342.84300,1412.75000,930.09300,642.81700,,694.40100,235.69190,-22.94200,212.75000,72.15500,140.59500,140.80900,-4.53100,136.27800,286.29590,235.69190,308.02800,310.30000,0.44000,0.44000
2016-12-31,2150.40700,1320.40000,830.00650,606.91320,,668.12600,161.88040,-18.16800,143.71200,47.34100,96.37100,96.29800,-9.96700,86.33100,217.59640,161.88010,306.89700,309.78400,0.27000,0.28000
2016-09-30,2207.34300,1351.89900,855.44400,612.14100,,672.04300,183.40100,-23.75100,159.65000,49.83500,109.81500,109.84400,12.84400,122.68800,242.88900,183.40100,307.19000,310.03600,0.40000,0.40000
2016-06-30,2304.80600,1398.99000,905.81590,611.79000,,673.37100,232.44480,-24.18700,208.25800,70.26200,137.99600,137.81000,4.97500,142.78500,290.16080,232.44480,306.71800,309.77800,0.47000,0.46000
2016-03-31,1921.47600,1161.03900,760.43700,528.26600,,574.76500,185.67200,-20.01100,165.66100,53.12800,112.53300,112.17100,0.00000,112.17100,218.83800,185.67200,306.15700,309.19300,0.37000,0.36000
2015-12-31,1748.91900,1051.59200,697.32710,506.87200,,545.65700,151.67050,-12.25900,139.41210,42.44800,96.96400,95.06000,,95.06000,185.17450,151.67050,304.72200,307.49600,0.32000,0.31000
2015-09-30,1831.73200,1118.95300,712.77910,510.57300,,546.03400,166.74500,-11.79400,154.95100,52.47500,102.47600,101.34600,,101.34600,199.71900,166.74500,305.05900,307.72800,0.33000,0.33000
2015-06-30,1838.07000,1114.12600,723.94400,492.21400,,523.65900,200.28500,-14.71900,185.56600,64.68200,120.88400,119.72200,,119.72200,231.33000,200.28500,304.28600,307.24700,0.39000,0.39000
2015-03-31,1773.91200,1074.43300,699.47900,477.61200,,513.55300,185.92590,-16.82500,169.10100,60.09800,109.00300,107.09500,,107.09500,216.59490,185.92590,304.00300,306.96100,0.35000,0.35000
2014-12-31,1684.13100,1019.57200,664.55940,482.73600,,518.30900,146.25010,-16.53700,129.71300,48.33800,81.37500,80.46900,,80.46900,181.04010,146.24990,302.34300,306.04500,0.26000,0.27000
2014-09-30,1721.02400,1056.61300,664.41100,474.13100,,508.22300,156.18800,-16.38800,139.80000,47.56400,92.23600,91.51500,,91.51500,187.94200,156.18800,302.72400,306.20600,0.30000,0.30000
2014-06-30,1709.13200,1038.07300,671.05900,461.63500,,497.46300,173.59590,-13.93100,159.66500,54.34100,105.32400,104.88200,,104.88200,204.64290,173.59590,302.03000,305.83700,0.35000,0.34000
2014-03-31,1625.77700,973.89300,651.88400,448.01800,,478.05000,173.83390,-15.12400,158.71000,54.02100,104.68900,104.65300,,104.65300,201.67990,173.83390,301.40600,305.51400,0.35000,0.34000
2013-12-31,1316.68900,771.01600,545.67290,385.95310,,411.85300,133.81960,-15.24300,118.57600,40.71200,77.86400,77.86400,,77.86400,158.41460,133.81930,299.57400,304.13100,0.27000,0.25000
2013-09-30,1298.09400,780.18700,517.90700,371.48800,,394.51200,123.39490,-14.35000,109.04500,35.60000,73.44500,73.44500,,73.44500,145.55190,123.39490,300.22300,304.68500,0.24000,0.24000
2013-06-30,1251.74800,741.87500,509.87300,355.48000,,378.49500,131.37810,-14.94000,116.43800,40.71600,75.72200,75.72200,,75.72200,152.04900,131.37810,299.15900,303.65700,0.25000,0.25000
2013-03-31,1195.99700,694.04800,501.94900,341.15900,,360.36100,141.58790,-9.82000,131.76800,47.17600,84.59200,84.59200,,84.59200,160.62790,141.58790,298.22600,302.93700,0.28000,0.28000
2012-12-31,1067.91500,622.79410,445.12100,323.45210,,340.77700,104.34410,-7.72500,96.61900,34.43100,62.18800,62.18800,,62.18800,122.93510,104.34420,295.81000,300.69300,0.20000,0.21000
2012-09-30,1016.70700,607.00200,409.70500,301.44000,,318.27110,91.43390,-8.18200,83.25200,29.20400,54.04800,54.04800,,54.04800,109.56190,91.43390,296.43700,301.17200,0.18000,0.18000
2012-06-30,1006.53100,584.60000,421.93100,295.81600,,313.36400,108.56700,-7.36800,101.19900,37.20100,63.99800,63.99800,,63.99800,125.75600,108.56700,295.29000,300.15200,0.22000,0.21000
