,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,9264.00000,7856.00000,1408.00000,574.00000,574.00000,834.00000,-107.00000,727.00000,102.00000,625.00000,625.00000,,625.00000,1053.00000,834.00000,286.38800,286.93300,2.18000,2.18000
2020-03-31,8749.00000,7290.00000,1459.00000,525.00000,525.00000,934.00000,-86.00000,848.00000,142.00000,706.00000,706.00000,,706.00000,1146.00000,934.00000,288.56900,289.94300,2.45000,2.43000
2019-12-31,10773.00000,8888.00000,1885.00000,635.00000,635.00000,1250.00000,-36.00000,1214.00000,194.00000,1020.00000,1020.00000,,1020.00000,1454.00000,1250.00000,288.28600,290.83600,3.53000,3.51000
2019-09-30,9761.00000,7973.00000,1788.00000,572.00000,572.00000,1216.00000,-126.00000,1090.00000,177.00000,913.00000,913.00000,,913.00000,1426.00000,1216.00000,288.37400,290.89200,3.17000,3.14000
2019-06-30,9555.00000,7869.00000,1686.00000,596.00000,596.00000,1090.00000,-107.00000,983.00000,177.00000,806.00000,806.00000,,806.00000,1300.00000,1090.00000,288.09900,290.81500,2.80000,2.77000
2019-03-31,9261.00000,7633.00000,1628.00000,614.00000,614.00000,1014.00000,-99.00000,915.00000,170.00000,745.00000,745.00000,,745.00000,1219.00000,1014.00000,287.91700,290.89100,2.59000,2.56000
2018-12-31,10378.00000,8653.00000,1725.00000,562.00000,562.00000,1163.00000,-31.00000,1132.00000,223.00000,909.00000,909.00000,,909.00000,1384.00000,1163.00000,295.26200,299.16000,3.10000,3.06000
2018-09-30,9094.00000,7407.00000,1687.00000,552.00000,552.00000,1135.00000,-112.00000,1023.00000,159.00000,864.00000,864.00000,-13.00000,851.00000,1350.00000,1135.00000,295.33900,299.08700,2.88000,2.85000
2018-06-30,9186.00000,7486.00000,1700.00000,612.00000,612.00000,1088.00000,-118.00000,970.00000,184.00000,786.00000,786.00000,,786.00000,1306.00000,1088.00000,296.15300,300.13900,2.65000,2.62000
2018-03-31,7535.00000,5990.00000,1545.00000,537.00000,537.00000,1008.00000,-48.00000,960.00000,161.00000,799.00000,799.00000,,799.00000,1117.00000,1008.00000,296.40000,301.10000,2.70000,2.65000
2017-12-31,8277.00000,6680.00000,1597.00000,537.00000,537.00000,1060.00000,-52.00000,1008.00000,372.00000,636.00000,636.00000,,636.00000,1175.00000,1060.00000,299.17200,304.63700,2.14000,2.11000
2017-09-30,7580.00000,6014.00000,1566.00000,503.00000,503.00000,1063.00000,-36.00000,1027.00000,263.00000,764.00000,764.00000,,764.00000,1169.00000,1063.00000,298.14500,303.75100,2.56000,2.52000
2017-06-30,7675.00000,6114.00000,1561.00000,494.00000,494.00000,1067.00000,-35.00000,1032.00000,283.00000,749.00000,749.00000,,749.00000,1176.00000,1067.00000,299.79000,305.35000,2.50000,2.45000
2017-03-31,7441.00000,5923.00000,1518.00000,472.00000,472.00000,1046.00000,-36.00000,1010.00000,247.00000,763.00000,763.00000,,763.00000,1157.00000,1046.00000,301.77100,307.28200,2.53000,2.48000
2016-12-31,7654.00000,6372.00000,1282.00000,504.00000,504.00000,778.00000,-33.00000,745.00000,165.00000,580.00000,580.00000,-10.00000,570.00000,891.00000,778.00000,304.70700,310.38700,1.88000,1.86000
2016-09-30,7657.00000,6171.00000,1486.00000,471.00000,471.00000,1015.00000,-21.00000,994.00000,263.00000,731.00000,731.00000,-84.00000,647.00000,1124.00000,1015.00000,303.93800,309.72800,2.13000,2.09000
2016-06-30,7774.00000,6262.00000,1512.00000,485.00000,485.00000,1027.00000,-22.00000,1005.00000,291.00000,714.00000,714.00000,,714.00000,1142.00000,1027.00000,304.47000,310.20800,2.35000,2.30000
2016-03-31,7476.00000,6091.00000,1385.00000,461.00000,461.00000,924.00000,-12.00000,912.00000,258.00000,654.00000,654.00000,-13.00000,641.00000,1040.00000,924.00000,307.92800,313.49900,2.08000,2.04000
2015-12-31,8121.00000,6477.00000,1644.00000,491.00000,491.00000,1153.00000,-17.00000,1136.00000,301.00000,835.00000,835.00000,,835.00000,1274.00000,1153.00000,321.31300,326.65200,2.65000,2.60000
2015-09-30,7994.00000,6484.00000,1510.00000,476.00000,476.00000,1034.00000,-21.00000,1013.00000,280.00000,733.00000,733.00000,,733.00000,1151.00000,1034.00000,316.68000,321.93800,2.31000,2.28000
2015-06-30,7882.00000,6334.00000,1548.00000,467.00000,467.00000,1081.00000,-20.00000,1061.00000,309.00000,752.00000,752.00000,,752.00000,1200.00000,1081.00000,326.15300,331.42600,2.31000,2.27000
2015-03-31,7784.00000,6254.00000,1530.00000,503.00000,503.00000,1027.00000,-18.00000,1009.00000,293.00000,716.00000,716.00000,,716.00000,1151.00000,1027.00000,329.15400,334.68200,2.18000,2.14000
2014-12-31,8362.00000,6766.00000,1596.00000,529.00000,529.00000,1067.00000,-22.00000,1045.00000,308.00000,737.00000,737.00000,-36.00000,701.00000,1187.00000,1067.00000,335.19200,341.33100,2.11000,2.07000
2014-09-30,7751.00000,6274.00000,1477.00000,478.00000,478.00000,999.00000,-20.00000,979.00000,285.00000,694.00000,694.00000,2.00000,696.00000,1123.00000,999.00000,331.81100,338.18100,2.10000,2.06000
2014-06-30,7474.00000,6039.00000,1435.00000,486.00000,486.00000,949.00000,-24.00000,925.00000,279.00000,646.00000,646.00000,-105.00000,541.00000,1076.00000,949.00000,336.69200,342.78500,1.61000,1.58000
2014-03-31,7265.00000,5900.00000,1365.00000,491.00000,491.00000,874.00000,-21.00000,853.00000,257.00000,596.00000,596.00000,-1.00000,595.00000,999.00000,874.00000,342.23200,347.24800,1.74000,1.71000
2013-12-31,7957.00000,6516.00000,1441.00000,521.00000,521.00000,920.00000,-19.00000,901.00000,278.00000,623.00000,623.00000,-128.00000,495.00000,1053.00000,920.00000,350.71400,353.49900,1.42000,1.40000
2013-09-30,7735.00000,6277.00000,1458.00000,497.00000,497.00000,961.00000,-18.00000,943.00000,291.00000,652.00000,652.00000,-1.00000,651.00000,1088.00000,961.00000,349.33700,352.91800,1.86000,1.84000
2013-06-30,7834.00000,6359.00000,1475.00000,514.00000,514.00000,961.00000,-18.00000,943.00000,303.00000,640.00000,640.00000,0.00000,640.00000,1084.00000,961.00000,351.11000,352.93200,1.82000,1.81000
2013-03-31,7404.00000,6050.00000,1354.00000,507.00000,507.00000,847.00000,-23.00000,824.00000,253.00000,571.00000,571.00000,,571.00000,989.00000,847.00000,351.87300,353.51700,1.62000,1.62000
2012-12-31,7557.00000,6882.00000,675.00000,651.00000,2645.00000,-1970.00000,-169.00000,-2139.00000,40.00000,-2179.00000,-2179.00000,,-2130.00000,457.00000,-1970.00000,353.34600,353.34600,-6.02000,-5.98000
2012-09-30,7934.00000,6519.00000,1415.00000,510.00000,510.00000,905.00000,-42.00000,863.00000,263.00000,600.00000,600.00000,,600.00000,1059.00000,905.00000,350.47000,352.82600,1.71000,1.70000
2012-06-30,7922.00000,6427.00000,1495.00000,525.00000,525.00000,970.00000,-42.00000,928.00000,294.00000,634.00000,634.00000,,634.00000,1120.00000,970.00000,355.04800,357.37300,1.79000,1.77000
2012-03-31,7579.00000,6184.00000,1395.00000,535.00000,535.00000,860.00000,-39.00000,821.00000,257.00000,564.00000,564.00000,,564.00000,1014.00000,860.00000,356.98700,359.36000,1.58000,1.57000
2011-12-31,9147.00000,7673.00000,1474.00000,524.00000,524.00000,950.00000,-39.00000,911.00000,308.00000,603.00000,603.00000,,603.00000,1218.00000,950.00000,364.14700,367.52400,1.70000,1.67000
2011-09-30,7853.00000,6363.00000,1490.00000,492.00000,492.00000,998.00000,-46.00000,952.00000,287.00000,665.00000,665.00000,-13.00000,652.00000,1145.00000,998.00000,359.71000,362.88500,1.81000,1.80000
2011-06-30,7879.00000,6425.00000,1454.00000,505.00000,505.00000,949.00000,10.00000,959.00000,293.00000,666.00000,666.00000,-13.00000,653.00000,1094.00000,949.00000,367.96100,371.41700,1.77000,1.76000
2011-03-31,7798.00000,6360.00000,1438.00000,509.00000,509.00000,929.00000,-33.00000,896.00000,278.00000,618.00000,618.00000,,618.00000,1072.00000,929.00000,372.68000,376.36300,1.66000,1.64000
2010-12-31,8601.00000,7006.00000,1595.00000,519.00000,519.00000,1076.00000,-33.00000,1043.00000,314.00000,729.00000,729.00000,,729.00000,1221.00000,1076.00000,381.24000,385.23600,1.93000,1.91000
2010-09-30,8011.00000,6564.00000,1447.00000,481.00000,481.00000,966.00000,-38.00000,928.00000,279.00000,649.00000,649.00000,1.00000,650.00000,1107.00000,966.00000,379.08800,382.54000,1.71000,1.70000
2010-06-30,8104.00000,6641.00000,1463.00000,478.00000,478.00000,985.00000,-40.00000,945.00000,294.00000,651.00000,651.00000,-3.00000,648.00000,1125.00000,985.00000,384.30400,388.53200,1.69000,1.67000
2010-03-31,7750.00000,6346.00000,1404.00000,486.00000,486.00000,918.00000,-44.00000,874.00000,275.00000,599.00000,599.00000,-2.00000,597.00000,1061.00000,918.00000,384.82300,388.98400,1.55000,1.53000
2009-12-31,7898.00000,6464.00000,1434.00000,483.00000,483.00000,951.00000,-42.00000,909.00000,291.00000,618.00000,618.00000,-4.00000,614.00000,1095.00000,951.00000,385.47500,387.92300,1.60000,1.57000
2009-09-30,7719.00000,6393.00000,1326.00000,452.00000,452.00000,874.00000,-46.00000,828.00000,253.00000,575.00000,575.00000,-3.00000,572.00000,1013.00000,874.00000,385.24300,388.08800,1.48000,1.47000
2009-06-30,8100.00000,6646.00000,1454.00000,509.00000,509.00000,945.00000,-38.00000,907.00000,286.00000,621.00000,621.00000,-3.00000,618.00000,1085.00000,945.00000,385.03500,387.01300,1.60000,1.60000
2009-03-31,8264.00000,6849.00000,1415.00000,510.00000,510.00000,905.00000,-36.00000,869.00000,276.00000,593.00000,593.00000,-3.00000,590.00000,1044.00000,905.00000,385.84500,386.54100,1.53000,1.53000
