,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,229.90000,51.30000,178.60000,-5.60000,0.50000,-39.60000,218.19990,-53.90000,164.30000,15.30000,149.00000,149.00000,,61.10000,286.29990,218.20010,157.90600,158.92900,0.43000,0.43000
2022-09-30,745.30000,246.70000,498.60000,125.90000,-7.80000,222.00000,276.60000,-31.40000,245.20000,55.70000,189.50000,189.50000,,189.40000,365.10000,276.60000,156.94100,157.97900,1.21000,1.20000
2022-06-30,746.30000,246.10000,500.20000,125.90000,-15.60000,231.10000,269.10000,-27.10000,242.00000,44.20000,197.80000,197.80000,,197.70000,359.10000,269.10000,157.97300,159.12400,1.25000,1.24000
2022-03-31,775.50000,280.50000,495.00000,135.30000,377.10000,-147.60000,642.60000,-31.70000,610.90000,105.10000,505.80000,505.80000,,505.70000,737.10000,642.60000,160.68100,161.63900,3.15000,3.13000
2021-12-31,229.90000,61.10000,168.80000,-33.10000,,64.10010,104.69990,-29.40000,75.30000,-7.30000,82.60000,82.60000,,141.90000,201.59990,104.69990,161.84100,163.33900,0.88000,0.87000
2021-09-30,759.00000,265.30000,493.70000,115.10000,,204.80000,288.90000,-29.80000,259.10000,54.20000,204.90000,204.90000,,201.70000,379.00000,288.90000,161.36700,162.79300,1.25000,1.24000
2021-06-30,747.50000,264.90000,482.60000,111.40000,,215.20000,267.40000,-32.00000,235.40000,83.80000,151.60000,151.60000,,154.00000,371.50000,267.40000,162.00800,163.04700,0.95000,0.94000
2021-03-31,726.10000,262.40000,463.70000,119.80000,,213.30000,250.40000,-33.70000,216.70000,48.70000,168.00000,168.00000,,168.60000,344.30000,250.40000,162.64200,164.43700,1.04000,1.03000
2020-12-31,198.10000,58.20000,139.90000,3.30000,,-29.00000,168.90000,-32.00000,136.90000,19.60000,117.30010,117.30000,,176.20000,262.60000,168.90000,162.61100,165.32100,1.09000,1.07000
2020-09-30,702.70000,240.00000,462.70000,96.40000,,187.30000,275.40000,-35.40000,240.00000,54.20000,185.80000,185.80000,,185.80000,366.80000,275.40000,162.50200,165.73100,1.14000,1.12000
2020-06-30,678.80000,235.80000,443.00000,96.40000,,183.30000,259.70000,-34.90000,224.80000,45.80000,179.00000,179.00000,,179.00000,347.10000,259.70000,162.37200,165.10300,1.10000,1.08000
