,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3054.00000,,3054.00000,40.00000,1377.00000,,,1133.00000,-124.00000,1009.00000,300.00000,709.00000,709.00000,,624.00000,,1133.00000,,308.10000,,2.03000
2022-09-30,3157.00000,,3157.00000,58.00000,1561.00000,-54.00000,,1013.00000,-125.00000,888.00000,282.00000,606.00000,606.00000,,515.00000,1484.00000,1013.00000,307.60000,308.90000,1.67000,1.67000
2022-06-30,2988.00000,,2988.00000,33.00000,1361.00000,,,1203.00000,-121.00000,1082.00000,328.00000,754.00000,754.00000,,667.00000,1594.00000,1203.00000,309.70000,310.90000,2.15000,2.15000
2022-03-31,2371.00000,,2371.00000,43.00000,1166.00000,,,825.00000,-123.00000,702.00000,197.00000,505.00000,505.00000,,417.00000,1162.00000,825.00000,308.90000,310.40000,1.35000,1.34000
2021-12-31,2255.00000,,2255.00000,45.00000,1209.00000,,,689.00000,-121.00000,568.00000,212.00000,356.00000,356.00000,,265.00000,1087.00000,689.00000,307.40000,309.30000,0.87000,0.86000
2021-09-30,1811.00000,,1811.00000,36.00000,973.00000,,,453.00000,-125.00000,328.00000,143.00000,185.00000,185.00000,,115.00000,802.00000,453.00000,308.10000,309.90000,0.37000,0.37000
2021-06-30,1598.00000,,1598.00000,48.00000,765.00000,-147.00000,,253.00000,-118.00000,135.00000,122.00000,13.00000,13.00000,,-73.00000,638.00000,253.00000,307.50000,307.50000,-0.24000,-0.24000
2021-03-31,1919.00000,,1919.00000,33.00000,914.00000,,,576.00000,-117.00000,459.00000,123.00000,336.00000,336.00000,,252.00000,972.00000,576.00000,305.80000,307.80000,0.82000,0.82000
2020-12-31,1417.00000,,1417.00000,60.00000,758.00000,,,163.00000,-118.00000,45.00000,72.00000,-27.00000,-27.00000,,-97.00000,649.00000,163.00000,304.80000,304.80000,-0.30000,-0.30000
2020-09-30,1176.00000,,1176.00000,71.00000,647.00000,,,-60.00000,-118.00000,-178.00000,5.00000,-183.00000,-183.00000,,-243.00000,458.00000,-60.00000,305.00000,305.00000,-0.80000,-0.80000
2020-06-30,842.00000,,842.00000,31.00000,455.00000,,,-153.00000,-119.00000,-272.00000,-9.00000,-263.00000,-263.00000,,-320.00000,356.00000,-153.00000,305.00000,305.00000,-1.05000,-1.05000
2020-03-31,1369.00000,,1369.00000,189.00000,825.00000,-2126.00000,,-2332.00000,-113.00000,-2445.00000,-79.00000,-2366.00000,-2366.00000,,-2433.00000,-1771.00000,-2332.00000,304.00000,304.00000,-8.00000,-8.00000
2019-12-31,1699.00000,,1699.00000,106.00000,1108.00000,,,31.00000,-95.00000,-64.00000,119.00000,-183.00000,-183.00000,,-222.00000,617.00000,31.00000,301.20000,301.20000,-0.74000,-0.74000
2019-09-30,1515.00000,,1515.00000,50.00000,881.00000,,,40.00000,-90.00000,-50.00000,116.00000,-166.00000,-166.00000,,-212.00000,584.00000,40.00000,302.50000,302.50000,-0.70000,-0.70000
2019-06-30,1697.00000,,1697.00000,43.00000,897.00000,,,263.00000,-97.00000,166.00000,132.00000,34.00000,34.00000,,-6.00000,757.00000,263.00000,302.20000,302.20000,-0.02000,-0.02000
2019-03-31,1599.00000,,1599.00000,34.00000,800.00000,,,267.00000,-98.00000,169.00000,94.00000,75.00000,75.00000,,28.00000,765.00000,267.00000,297.40000,299.70000,0.09000,0.09000
2018-12-31,1682.00000,,1682.00000,91.00000,898.00000,,,160.00000,-99.00000,61.00000,27.00000,34.00000,34.00000,,-16.00000,693.00000,160.00000,298.20000,298.20000,-0.06000,-0.06000
2018-09-30,1828.00000,,1828.00000,169.00000,947.00000,,,223.00000,-99.00000,124.00000,121.00000,3.00000,3.00000,,-53.00000,712.00000,223.00000,294.30000,294.30000,-0.18000,-0.18000
2018-06-30,1566.00000,,1566.00000,62.00000,909.00000,,,151.00000,-124.00000,27.00000,114.00000,-87.00000,-87.00000,,-142.00000,595.00000,151.00000,297.50000,297.50000,-0.48000,-0.48000
2018-03-31,1390.00000,,1390.00000,40.00000,795.00000,,,138.00000,-130.00000,8.00000,73.00000,-65.00000,-65.00000,,-117.00000,555.00000,138.00000,309.50000,309.50000,-0.38000,-0.38000
2017-12-31,1366.00000,,1366.00000,356.00000,986.00000,-1700.00000,,-2322.00000,-155.00000,-2477.00000,158.00000,-2635.00000,-2635.00000,,-2689.00000,-1676.00000,-2322.00000,314.10000,314.10000,-8.57000,-8.57000
2017-09-30,1644.00000,,1644.00000,41.00000,829.00000,-2503.00000,,-2488.00000,-79.00000,-2567.00000,-1974.00000,-593.00000,-593.00000,,-635.00000,-1729.00000,-2488.00000,314.50000,314.50000,-2.02000,-2.02000
2017-06-30,1202.00000,,1202.00000,52.00000,752.00000,,,-343.00000,-82.00000,-425.00000,-8.00000,-417.00000,-417.00000,,-460.00000,398.00000,-343.00000,314.40000,314.40000,-1.46000,-1.46000
2017-03-31,1254.00000,,1254.00000,58.00000,684.00000,,,-225.00000,-84.00000,-309.00000,-13.00000,-296.00000,-296.00000,,-336.00000,512.00000,-225.00000,313.90000,313.90000,-1.07000,-1.07000
2016-12-31,1304.00000,,1304.00000,1033.00000,1832.00000,,,-1634.00000,-75.00000,-1709.00000,3189.00000,-4898.00000,-4898.00000,,-4903.00000,-866.00000,-1634.00000,309.90000,309.90000,-15.79000,-15.79000
2016-09-30,1196.00000,222.00000,974.00000,78.00000,554.00000,0.00000,1443.00000,-469.00000,-164.00000,-633.00000,-316.00000,-317.00000,-317.00000,,-351.00000,342.00000,-469.00000,313.20000,313.20000,-1.12000,-1.12000
2016-06-30,1269.00000,277.00000,992.00000,199.00000,589.00000,,1585.00000,-593.00000,-85.00000,-678.00000,-305.00000,-373.00000,-373.00000,,-404.00000,204.00000,-593.00000,313.20000,313.20000,-1.29000,-1.29000
2016-03-31,993.00000,189.00000,804.00000,132.00000,553.00000,,1553.00000,-749.00000,-85.00000,-834.00000,-346.00000,-488.00000,-488.00000,,-515.00000,119.00000,-749.00000,299.80000,299.80000,-1.72000,-1.72000
