,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,2216.30000,1460.50000,755.80000,380.90000,-1.40000,437.90000,317.90000,-42.50000,275.40000,66.90000,208.50000,208.50000,208.50000,433.30000,317.90000,106.50000,106.60000,1.96000,1.95000
2022-10-31,2205.10000,1504.00000,701.10010,354.30000,2.20000,407.70000,293.40010,-40.50000,252.90000,61.80000,191.10000,191.10000,190.80000,406.10020,293.40010,106.50000,106.50000,1.79000,1.79000
2022-07-31,1873.00000,1320.50000,552.50000,343.80000,26.60000,372.80000,179.70010,-38.60000,141.10000,31.30000,109.80000,109.80000,109.60000,290.40010,179.70010,106.30000,106.40000,1.03000,1.03000
2022-04-30,2033.80000,1367.10000,666.69960,352.60000,45.40000,364.70000,301.99940,-41.80000,260.20000,58.10000,202.09990,202.09990,201.40000,416.09940,301.99930,107.90000,107.90000,1.88000,1.87000
2022-01-31,2057.10000,1374.00000,683.10010,336.00000,-141.20000,532.50000,150.60010,-41.00000,109.60000,39.90000,69.70000,69.70000,69.70000,265.80010,150.60010,108.10000,108.20000,0.64000,0.64000
2021-10-31,2050.00000,1338.50000,711.50000,347.70000,3.40000,399.70000,311.79990,-43.00000,268.80000,62.80000,206.00000,206.00000,205.40000,427.69990,311.79990,108.10000,108.10000,1.90000,1.90000
2021-07-31,1858.00000,1218.60000,639.40000,324.00000,-0.60000,380.00000,259.40000,-54.20000,205.20000,51.30000,153.90000,153.90000,153.40000,373.30000,259.40000,108.00000,108.10000,1.42000,1.42000
2021-04-30,1920.20000,1184.50000,735.70010,411.09990,-29.00000,497.00000,238.70020,-45.40000,193.30000,46.30000,147.00010,147.00010,144.40000,353.40020,238.70030,112.00000,112.00000,1.37000,1.37000
2021-01-31,2076.70000,1267.30000,809.39990,371.70000,25.50000,403.20000,406.20000,-44.70000,361.50000,100.00000,261.50000,261.50000,261.50000,516.70000,406.20000,112.10000,112.10000,2.32000,2.32000
2020-10-31,2034.00000,1215.80000,818.20000,382.80000,4.90000,437.40000,380.79990,-77.30000,303.50000,72.70000,230.80000,230.80000,230.80000,494.39990,380.79990,113.70000,113.70000,2.02000,2.02000
2020-07-31,1971.80000,1196.40000,775.40000,357.50000,2.80000,414.30000,361.10010,-47.50000,313.60000,76.60000,237.00000,237.00000,235.90000,474.80010,361.10010,113.50000,113.50000,2.08000,2.08000
