,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,3091.59500,1454.41500,1637.18000,900.69000,900.69000,736.49000,-36.08000,700.41000,168.74300,531.66700,531.66700,531.66700,815.51700,736.49000,74.20500,74.83300,7.16000,7.10000
2020-03-31,2476.48700,1180.58100,1295.90600,872.34500,872.34500,423.56100,-43.90100,379.66000,79.22200,300.43800,300.43800,300.43800,498.55900,423.56100,75.02200,75.66300,4.00000,3.97000
2019-12-31,2482.97500,1158.39100,1324.58400,883.08110,883.08100,441.50340,-32.19000,409.31300,84.39700,324.91600,324.91600,324.91600,513.01440,441.50370,76.98500,77.78800,4.28000,4.24000
2019-09-30,2666.52800,1243.99800,1422.53000,886.16700,886.16700,536.36300,-34.47000,501.89300,110.60000,391.29300,391.29300,391.29300,605.48110,536.36300,76.17200,76.96900,5.14000,5.08000
2019-06-30,2589.87400,1221.58700,1368.28700,870.21300,870.21300,498.07400,-33.10300,464.97100,111.29000,353.68100,353.68100,353.68100,567.35390,498.07400,77.61300,78.41200,4.56000,4.51000
2019-03-31,2410.60800,1131.31800,1279.29000,834.50400,834.50400,444.78590,-30.63400,414.15200,93.00000,321.15200,321.15200,321.15200,509.66790,444.78590,78.48400,79.29700,4.09000,4.05000
2018-12-31,2314.95700,1080.64200,1234.31500,806.27500,806.27500,428.04000,-34.88300,393.15700,92.80000,300.35710,300.35710,300.35710,494.57210,428.03980,81.40600,82.28000,3.76000,3.71000
2018-09-30,2482.71700,1166.96200,1315.75500,830.60700,830.60700,485.14790,-29.49700,455.65100,89.50000,366.15100,366.15100,366.15100,548.58190,485.14790,80.59300,81.41000,4.54000,4.50000
2018-06-30,2456.07300,1167.43500,1288.63800,809.48800,809.48800,479.14990,-29.27700,449.87300,96.80000,353.07300,353.07300,353.07300,540.87590,479.14990,81.73300,82.53600,4.32000,4.28000
2018-03-31,2282.68100,1081.42300,1201.25800,778.41200,778.41200,422.84590,-27.44000,395.40600,90.50000,304.90600,304.90600,304.90600,493.56090,422.84590,83.53000,84.52300,3.65000,3.61000
2017-12-31,2190.80700,1031.62800,1159.18000,756.34500,756.34500,402.83450,-26.11100,376.72390,74.40900,302.31500,302.31500,302.31490,463.97250,402.83420,88.42600,89.50200,3.54000,3.52000
2017-09-30,2339.83000,1109.53600,1230.29400,768.33100,768.33100,461.96310,-22.43300,439.53000,155.79600,283.73400,283.73400,283.73400,521.23820,461.96310,86.94700,88.02500,3.26000,3.22000
2017-06-30,2290.82900,1090.76700,1200.06200,742.61700,742.61700,457.44510,-21.11900,436.32600,153.50500,282.82100,282.82100,282.82100,516.09810,457.44510,90.03000,91.29900,3.14000,3.10000
2017-03-31,2156.25900,1025.11200,1131.14700,727.99000,727.99000,403.15700,-17.93300,385.22400,120.29000,264.93400,264.93400,264.93400,460.80700,403.15700,92.00100,93.49500,2.88000,2.83000
2016-12-31,2099.30200,985.07500,1114.22700,706.51700,706.51700,407.71000,-16.78000,390.93010,144.90000,246.03000,246.03000,246.03000,464.76900,407.71000,95.44700,96.72000,2.62000,2.59000
2016-09-30,2220.95500,1050.92900,1170.02600,722.21700,722.21700,447.80910,-15.91600,431.89300,153.40000,278.49300,278.49300,278.49300,503.46410,447.80910,94.89100,96.12000,2.93000,2.90000
2016-06-30,2176.68900,1049.51000,1127.17900,702.11800,702.11800,425.06100,-16.26700,408.79400,151.00000,257.79400,257.79400,257.79400,479.34000,425.06100,95.96700,97.28200,2.69000,2.65000
2016-03-31,2096.15000,998.57100,1097.57900,678.95300,678.95300,418.62600,-13.05200,405.57400,150.20000,255.37400,255.37400,255.37400,471.95000,418.62600,97.14000,98.53700,2.63000,2.59000
2015-12-31,1949.05200,921.41300,1027.63900,665.01900,665.01900,362.61930,-12.99400,349.62590,131.05000,218.57590,218.57590,218.57600,415.33830,362.61980,99.96500,101.51400,2.23000,2.18000
2015-09-30,2080.20100,990.94700,1089.25400,673.99400,673.99400,415.25990,-14.39200,400.86800,134.60000,266.26800,266.26800,266.26800,467.84490,415.25990,99.27000,100.77000,2.68000,2.64000
2015-06-30,2035.51800,976.72700,1058.79100,673.02300,673.02300,385.76790,-13.56000,372.20800,138.70000,233.50800,233.50800,233.50800,437.35100,385.76790,100.54700,102.10900,2.32000,2.29000
2015-03-31,1901.90300,914.94400,986.95900,636.58600,636.58600,350.37290,-12.70900,337.66400,124.80000,212.86400,212.86400,212.86400,405.84790,350.37290,101.61200,103.25700,2.09000,2.06000
2014-12-31,1764.17800,852.07090,912.10720,609.09520,609.09510,303.01210,-12.90600,290.10600,108.42800,181.67800,181.67800,181.67800,354.22510,303.01210,104.26200,106.04100,1.78000,1.76000
2014-09-30,1876.87200,908.67100,968.20090,624.43300,624.43300,343.76790,-11.45000,332.31800,115.32100,216.99700,216.99700,216.99700,392.80100,343.76790,103.49800,105.22200,2.10000,2.06000
2014-06-30,1847.08800,896.21100,950.87700,614.40300,614.40300,336.47400,-11.67600,324.79800,119.15100,205.64700,205.64700,205.64700,384.52200,336.47400,105.77200,107.55600,1.94000,1.91000
2014-03-31,1727.94300,850.22700,877.71600,590.59600,590.59600,287.12000,-12.16000,274.96000,101.10000,173.86000,173.86000,173.86000,335.11700,287.12000,106.19100,108.07000,1.64000,1.61000
2013-12-31,1621.23400,801.93400,819.29990,563.54020,563.54000,255.76000,-11.86300,243.89700,91.55000,152.34700,152.34700,152.34700,303.39700,255.75990,109.24400,111.10100,1.43000,1.40000
2013-09-30,1728.02500,848.86200,879.16300,578.78300,578.78300,300.38000,-12.09100,288.28900,101.80000,186.48900,186.48900,186.48900,347.29500,300.38000,108.30700,110.19300,1.72000,1.69000
2013-06-30,1714.96900,843.09400,871.87500,575.61400,575.61400,296.26100,-10.13400,286.12700,109.00000,177.12700,177.12700,177.12700,342.26800,296.26100,110.27800,112.07900,1.61000,1.58000
2013-03-31,1585.00900,786.34600,798.66300,547.57900,547.57900,251.08400,-10.45500,240.62900,86.30000,154.32900,154.32900,154.32900,295.75900,251.08400,111.55700,113.39600,1.38000,1.36000
2012-12-31,1488.38500,738.00120,750.38370,527.41280,527.41280,222.97070,-10.29400,212.67700,79.87500,132.80190,132.80190,132.80200,268.07370,222.97110,121.18200,123.31400,1.16000,1.14000
2012-09-30,1601.55800,796.06500,805.49300,542.17500,542.17500,263.31800,-9.33600,253.98200,94.65000,159.33200,159.33200,159.33200,308.04200,263.31800,118.54600,120.53900,1.34000,1.32000
2012-06-30,1562.84900,782.98800,779.86100,536.25800,536.25800,243.60300,-8.53300,235.07000,88.95000,146.12000,146.12000,146.12000,288.42000,243.60300,124.87000,127.18800,1.17000,1.15000
2012-03-31,1529.39200,767.71200,761.68000,514.17900,514.17900,247.50100,-7.70900,239.79200,92.30000,147.49200,147.49200,147.49200,291.75100,247.50100,126.97000,129.32700,1.16000,1.14000
2011-12-31,1391.30700,696.61020,694.69670,490.58400,487.78580,206.91040,-9.32300,197.58800,74.60000,122.98800,122.98800,122.98800,250.47440,206.91050,134.66700,136.98300,0.95000,0.93000
2011-09-30,1535.45300,781.24300,754.21000,513.16000,513.16000,241.05000,-6.02100,235.02900,86.59000,148.43900,148.43900,148.43900,284.35710,241.05000,132.77700,135.03300,1.12000,1.10000
2011-06-30,1479.31800,760.65700,718.66100,496.29300,496.29300,222.36800,-5.38600,216.98200,83.21000,133.77200,133.77200,133.77200,264.04400,222.36800,137.39900,139.71600,0.97000,0.96000
2011-03-31,1382.73800,712.95700,669.78110,473.34400,473.34400,196.43700,-30.26300,166.17400,63.70000,102.47400,102.47400,102.47400,235.56700,196.43700,140.57900,142.86600,0.73000,0.72000
2010-12-31,1310.33000,673.73320,636.59680,472.46100,472.46080,164.13570,5.12400,169.26000,63.50000,105.76000,105.76000,105.76000,206.84180,164.13590,138.65400,141.99200,0.75000,0.72000
2010-09-30,1425.88700,732.47200,693.41500,488.48400,494.38400,199.03090,-8.83900,190.19200,73.65000,116.54200,116.54200,116.54200,241.77590,199.03090,138.83100,141.70600,0.84000,0.82000
2010-06-30,1381.24100,708.60800,672.63300,476.46900,491.46900,181.16410,-9.71900,171.44500,71.85000,99.59500,99.59500,99.59500,223.12010,181.16410,138.23000,141.11700,0.72000,0.71000
2010-03-31,1280.06700,661.72000,618.34700,449.90200,449.90200,168.44510,-9.96900,158.47600,61.00000,97.47600,97.47600,97.47600,210.33210,168.44510,137.58300,139.61200,0.71000,0.70000
2009-12-31,1173.69700,604.16300,569.53410,444.12200,444.12200,125.41200,-9.43900,115.97300,44.05000,71.92300,71.92300,71.92300,164.42000,125.41200,136.23000,137.88200,0.52000,0.52000
2009-09-30,1258.23900,647.68400,610.55500,461.35900,461.35900,149.19600,-9.92100,139.27500,52.05000,87.22500,87.22500,87.22500,188.18100,149.19600,136.77400,138.70400,0.64000,0.63000
2009-06-30,1251.37700,647.60800,603.76900,454.09400,454.09400,149.67500,-10.21000,139.46500,53.95000,85.51500,85.51500,85.51500,189.62100,149.67500,135.77300,137.54800,0.63000,0.62000
2009-03-31,1163.74900,621.07900,542.67000,429.33400,429.33400,113.33610,-11.15100,102.18500,39.35000,62.83500,62.83500,62.83500,151.33410,113.33610,135.04300,136.23400,0.47000,0.46000
