,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2930.00000,719.00000,2211.00000,631.00000,-3.00000,1139.00000,1072.00000,-119.00000,953.00000,256.00000,697.00000,697.00000,,668.00000,1592.00000,1072.00000,1218.36200,1222.67200,0.55000,0.54000
2022-09-30,3021.00000,990.00000,2031.00000,649.00000,-62.00000,1211.00000,820.00000,-103.00000,717.00000,96.00000,621.00000,621.00000,,599.00000,1342.00000,820.00000,1218.96400,1222.47200,0.49000,0.49000
2022-06-30,2490.00000,857.00000,1633.00000,625.00000,-30.00000,1161.00000,472.00000,-110.00000,362.00000,-45.00000,407.00000,407.00000,,400.00000,993.00000,472.00000,1218.67800,1222.69400,0.33000,0.33000
2022-03-31,2524.00000,803.00000,1721.00000,548.00000,-21.00000,1067.00000,654.00000,-144.00000,510.00000,118.00000,392.00000,392.00000,,379.00000,1173.00000,654.00000,1216.94000,1221.27900,0.31000,0.31000
2021-12-31,3257.00000,1259.00000,1998.00000,569.00000,-38.00000,1061.00000,937.00000,-107.00000,830.00000,198.00000,632.00000,632.00000,,621.00000,1412.00000,937.00000,1215.22100,1218.21500,0.51000,0.51000
2021-09-30,2475.00000,1043.00000,1432.00000,561.00000,-29.00000,1077.00000,355.00000,-129.00000,226.00000,53.00000,173.00000,173.00000,,164.00000,863.00000,355.00000,1215.43400,1217.97900,0.14000,0.13000
2021-06-30,2283.00000,697.00000,1586.00000,493.00000,-30.00000,986.00000,600.00000,-159.00000,441.00000,119.00000,322.00000,322.00000,,304.00000,1082.00000,600.00000,1215.25000,1217.47600,0.25000,0.25000
2021-03-31,2612.00000,932.00000,1680.00000,483.00000,-20.00000,941.00000,739.00000,-163.00000,576.00000,141.00000,435.00000,435.00000,,425.00000,1197.00000,739.00000,1214.64600,1217.21100,0.35000,0.35000
2020-12-31,2092.00000,498.00000,1594.00000,445.00000,-195.00000,1076.00000,518.00000,-333.00000,185.00000,55.00000,130.00000,130.00000,,115.00000,967.00000,518.00000,1213.63100,1215.16500,0.10000,0.10000
2020-09-30,1933.00000,380.00000,1553.00000,450.00000,-36.00000,912.00000,641.00000,-207.00000,434.00000,111.00000,323.00000,323.00000,,308.00000,1082.00000,641.00000,1213.91200,1215.33500,0.25000,0.25000
2020-06-30,1781.00000,271.00000,1510.00000,447.00000,-21.00000,898.00000,612.00000,-180.00000,432.00000,117.00000,315.00000,315.00000,,303.00000,1057.00000,612.00000,1213.60100,1214.58100,0.25000,0.25000
