,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,651.63400,84.05200,567.58200,306.66400,134.79400,,441.84520,125.73680,-13.29500,112.44200,10.25700,102.18500,102.18500,,100.68400,142.16880,125.73690,248.85800,253.22500,0.39000,0.39000
2017-09-30,578.16500,72.87400,505.29100,454.94700,120.71000,-255.34000,831.33400,-326.04300,-91.12700,-417.17000,-125.90300,-291.26700,-291.26700,,-102.95200,-310.81800,-326.04300,250.26800,250.26800,-0.41000,-0.41000
2017-06-30,544.13500,71.20500,472.93000,289.45100,127.24900,,420.22300,52.70700,-17.20100,35.50600,4.33700,31.16900,31.16900,,17.99600,67.59700,52.70700,247.52100,251.63500,0.07000,0.07000
2017-03-31,714.71800,46.98800,667.73000,273.56300,113.32600,,396.88800,270.84200,-17.30900,253.53300,3.98500,249.54800,249.54800,,247.75600,285.69200,270.84200,246.02400,248.70000,1.01000,0.99000
2016-12-31,458.70600,60.48200,398.22400,248.45200,109.90800,,358.58380,39.64020,-19.33400,20.30600,-7.45300,27.75900,27.75900,,32.94500,55.09120,39.64020,244.68500,244.68500,0.13000,0.13000
2016-09-30,413.78300,54.07700,359.70600,272.37000,106.05500,,378.43300,-18.72700,-20.30700,-39.03400,0.50300,-39.53700,-39.53700,,-38.84100,-4.15800,-18.72700,244.92000,244.92000,-0.16000,-0.16000
2016-06-30,431.60800,45.25200,386.35600,271.00800,111.65200,,383.00300,3.35300,-21.37400,-18.02100,18.13000,-36.15100,-36.15100,,-64.52500,18.31600,3.35300,244.48200,244.48200,-0.26000,-0.26000
2016-03-31,398.08000,50.64900,347.43100,255.86000,105.21400,,361.76100,-14.33000,-16.28700,-30.61700,5.48500,-36.10200,-36.10200,,-41.63100,2.08500,-14.33000,243.83100,243.83100,-0.17000,-0.17000
2015-12-31,417.93500,63.38500,354.55000,310.18100,96.54900,,408.25410,-53.70400,-22.34400,-76.04800,-1.37900,-74.66900,-74.66900,,-73.73100,-37.95700,-53.70410,241.31200,241.31200,-0.31000,-0.31000
2015-09-30,309.81600,31.96000,277.85600,246.28400,99.77200,,347.88200,-70.02600,-22.46000,-92.48600,1.33000,-93.81600,-93.81600,,-95.14900,-53.85800,-70.02600,241.96900,241.96900,-0.39000,-0.39000
2015-06-30,166.07600,16.86000,149.21600,223.85800,94.39400,,320.38000,-171.16400,-19.69700,-190.86100,30.13100,-220.99200,-220.99200,,-188.84800,-157.09900,-171.16400,240.75700,240.75700,-0.78000,-0.78000
2015-03-31,138.50900,12.30700,126.20200,215.59900,85.86000,,298.18700,-171.98500,-26.42000,-198.40500,0.29900,-198.70400,-198.70400,,-198.60600,-155.62200,-171.98500,239.49300,239.49300,-0.83000,-0.83000
2014-12-31,144.55600,14.02700,130.52900,201.46300,78.52700,,284.15410,-153.62510,-24.96900,-178.59400,2.04300,-180.63710,-180.63710,-0.20900,-176.65600,-137.28910,-153.62510,235.30700,235.30700,-0.74000,-0.74000
2014-09-30,178.98700,14.18400,164.80300,190.93900,75.22400,,307.00600,-142.20300,-24.37400,-166.57700,3.41900,-169.99600,-169.99600,-0.06400,-170.06000,-125.24200,-142.20300,236.13700,236.13700,-0.72000,-0.72000
2014-06-30,138.42100,17.30000,121.12100,224.48700,77.44600,,301.66300,-180.54200,22.14600,-158.39600,0.69300,-159.08900,-159.08900,-0.29300,-159.38200,-166.37000,-180.54200,233.80800,233.80800,-0.68000,-0.68000
2014-03-31,118.45100,15.47600,102.97500,238.61700,74.21200,,319.01700,-216.04200,-15.26600,-231.30800,0.80300,-232.11100,-232.11100,-0.34600,-232.45700,-200.25400,-216.04200,232.88700,232.88700,-1.00000,-1.00000
2013-12-31,351.15700,22.26400,328.89300,222.10490,70.36100,,320.12410,8.76890,-9.46200,-0.69300,7.13500,-7.82800,-7.82800,-181.25100,44.28500,26.39990,8.76900,224.90600,224.90600,0.25000,0.25000
2013-09-30,221.70000,27.33900,194.36100,219.44200,86.42700,,317.91700,-123.55600,4.65600,-118.90000,2.55500,-121.45500,-121.45500,-2.67700,-124.13200,-114.06700,-123.55600,230.50500,230.50500,-0.54000,-0.54000
2013-06-30,310.75000,37.93100,272.81900,222.45500,106.52100,,329.75200,-56.93300,-6.57800,-63.51100,-1.79900,-61.71200,-61.71200,,-57.16500,-46.37900,-56.93300,222.05300,222.05300,-0.26000,-0.26000
2013-03-31,328.36800,42.74300,285.62500,218.09500,92.87900,-412.90000,723.91300,-438.28800,-4.65200,-442.94000,-130.31300,-312.62700,-312.62700,,-308.01600,-427.59700,-438.28800,215.42100,215.42100,-1.43000,-1.43000
2012-12-31,333.99400,87.71500,246.27900,172.82900,106.33700,,279.36000,-33.08100,-3.31400,-36.39500,-41.72500,5.33000,5.33000,,-75.24200,-20.70800,-33.08110,211.94600,215.26200,-0.36000,-0.35000
2012-09-30,336.00600,38.53600,297.47000,200.16100,97.68400,,298.54100,-1.07100,-4.04100,-5.11200,21.35500,-26.46700,-26.46700,,-57.54300,7.52200,-1.07100,213.76700,213.76700,-0.27000,-0.27000
2012-06-30,418.30500,114.42300,303.88200,196.54400,117.51400,,314.65200,-10.77000,-3.63500,-14.40500,20.06300,-34.46800,-34.46800,,-64.93100,-2.10500,-10.77000,211.34400,211.34400,-0.31000,-0.31000
2012-03-31,438.73700,39.21100,399.52600,196.37100,111.14600,0.00000,307.87700,91.64900,-3.74100,87.90800,0.03200,87.87600,87.87600,,90.68400,100.20900,91.64900,208.01800,219.26400,0.44000,0.43000
2011-12-31,563.34000,30.12700,533.21300,186.43800,121.88100,,309.31100,223.90190,-13.10100,210.80100,22.66000,188.14100,188.14100,,158.62900,233.62590,223.90190,204.89100,208.80700,0.80000,0.84000
2011-09-30,659.20000,38.40600,620.79400,189.05200,110.65400,-105.80000,405.08700,215.70700,-15.09700,200.61000,-27.84200,228.45200,228.45200,,221.11000,223.45700,215.70700,206.00200,219.34900,1.06000,1.02000
2011-06-30,114.42400,9.30600,105.11800,173.60400,96.66300,,271.00800,-165.89000,-8.98000,-174.87000,24.44800,-199.31800,-199.31800,,-174.06900,-157.18100,-165.89000,204.41300,204.41300,-0.85000,-0.85000
2011-03-31,73.66200,2.66600,70.99600,158.61200,71.52300,,230.89500,-159.89900,-16.19700,-176.09600,0.00000,-176.09600,-176.09600,,-176.09600,-151.04100,-159.89900,202.32900,202.32900,-0.87000,-0.87000
2010-12-31,65.52400,3.04900,62.47500,168.88800,62.47800,,229.10900,-166.63400,-13.75800,-180.39200,,-180.39200,-180.39200,,-180.39200,-158.42900,-166.63400,200.40200,200.40200,-0.90000,-0.90000
2010-09-30,23.79500,3.22800,20.56700,170.43400,48.85500,0.00000,220.15500,-199.58800,-9.36900,-208.95700,0.00000,-208.95700,-208.95700,,-208.95700,-192.83000,-199.58800,200.88700,200.88700,-1.04000,-1.04000
2010-06-30,31.62200,3.08600,28.53600,155.08200,40.91500,,198.10900,-169.57300,-30.43300,-200.00600,,-200.00600,-200.00600,,-200.00600,-161.66100,-169.57300,200.39700,200.39700,-1.00000,-1.00000
2010-03-31,22.42900,3.36700,19.06200,143.01200,35.55200,,179.34400,-160.28200,-4.98900,-165.27100,,-165.27100,-165.27100,,-165.27100,-152.69800,-160.28200,198.93500,198.93500,-0.83000,-0.83000
2009-12-31,33.88900,3.64700,30.24200,135.23000,32.57400,,176.96110,-146.71910,-11.92500,-158.64400,,-158.64400,-158.64400,,-158.64400,-138.33610,-146.71910,173.25900,173.25900,-0.84000,-0.84000
2009-09-30,24.95700,3.71200,21.24500,132.13200,36.57200,,169.47800,-148.23300,-1.33200,-149.56500,,-149.56500,-149.56500,,-149.56500,-141.41800,-148.23300,178.73500,178.73500,-0.84000,-0.84000
2009-06-30,19.06400,3.26700,15.79700,139.33100,32.52600,,172.96400,-157.16700,-14.13000,-171.29700,,-171.29700,-171.29700,,-171.29700,-149.42200,-157.16700,172.56300,172.56300,-0.99000,-0.99000
2009-03-31,23.97900,3.57600,20.40300,143.58100,28.52000,,182.29600,-161.89300,-0.77900,-162.67200,,-162.67200,-162.67200,,-162.67200,-154.72900,-161.89300,155.86000,155.86000,-1.04000,-1.04000
