,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,6068.00000,3977.00000,2091.00000,1571.00000,,1916.00000,175.00000,-5.00000,170.00000,14.00000,156.00000,156.00000,,156.00000,378.00000,175.00000,687.00000,690.30000,0.17000,0.17000
2022-09-30,6725.00000,4430.00000,2295.00000,1533.00000,,1700.00000,595.00000,11.00000,606.00000,-203.00000,809.00000,809.00000,,723.00000,792.00000,595.00000,696.10000,699.60000,1.09000,1.08000
2022-06-30,6614.00000,4414.00000,2200.00000,1589.00000,,1710.00000,490.00000,14.00000,504.00000,61.00000,443.00000,443.00000,,379.00000,691.00000,490.00000,692.20000,694.90000,0.55000,0.55000
2022-03-31,6098.00000,4141.00000,1957.00000,1454.00000,,1838.00000,119.00000,-9.00000,110.00000,58.00000,52.00000,52.00000,,11.00000,327.00000,119.00000,699.10000,702.70000,0.02000,0.02000
2021-12-31,5862.00000,3971.00000,1891.00000,1369.00000,,1418.00000,473.00000,17.00000,490.00000,71.00000,419.00000,419.00000,,419.00000,697.00000,473.00000,704.30000,709.50000,0.54000,0.54000
2021-09-30,6392.00000,4201.00000,2191.00000,1344.00000,,1411.00000,780.00000,26.00000,806.00000,490.00000,316.00000,316.00000,,269.00000,998.00000,780.00000,716.60000,721.10000,0.38000,0.37000
2021-06-30,6341.00000,4144.00000,2197.00000,1367.00000,,1446.00000,751.00000,18.00000,769.00000,108.00000,661.00000,661.00000,,574.00000,959.00000,751.00000,714.50000,719.70000,0.80000,0.80000
2021-03-31,5594.00000,3651.00000,1943.00000,1253.00000,,1349.00000,594.00000,12.00000,606.00000,209.00000,397.00000,397.00000,,343.00000,806.00000,594.00000,717.10000,721.30000,0.48000,0.48000
2020-12-31,5341.00000,3613.00000,1728.00000,1294.00000,,1294.00000,434.00000,-1.00000,433.00000,61.00000,372.00000,372.00000,124.00000,451.00000,641.00000,434.00000,723.10000,726.50000,0.62000,0.62000
2020-09-30,5954.00000,3979.00000,1975.00000,1453.00000,,1453.00000,522.00000,-1.00000,521.00000,31.00000,490.00000,490.00000,,441.00000,728.00000,522.00000,751.00000,753.60000,0.59000,0.59000
2020-06-30,5343.00000,3511.00000,1832.00000,1334.00000,,1944.00000,-112.00000,-11.00000,-123.00000,-1.00000,-122.00000,-122.00000,,-182.00000,90.00000,-112.00000,744.00000,744.00000,-0.24000,-0.24000
2020-03-31,5444.00000,3643.00000,1801.00000,1451.00000,,1513.00000,288.00000,-39.00000,249.00000,13.00000,236.00000,236.00000,,213.00000,495.00000,288.00000,754.80000,757.10000,0.28000,0.28000
2019-12-31,5576.00000,3773.00000,1803.00000,1427.00000,,1538.00000,265.00000,-9.00000,256.00000,65.00000,191.00000,191.00000,,159.00000,472.00000,265.00000,769.90000,774.00000,0.21000,0.21000
2019-09-30,6274.00000,4294.00000,1980.00000,1960.00000,,1960.00000,20.00000,7.00000,27.00000,-627.00000,654.00000,654.00000,,612.00000,220.00000,20.00000,870.20000,874.30000,0.75000,0.75000
2019-06-30,6451.00000,4307.00000,2144.00000,1388.00000,,1623.00000,521.00000,-57.00000,464.00000,239.00000,225.00000,225.00000,4051.00000,4192.00000,724.00000,521.00000,870.90000,875.20000,4.81000,4.79000
