,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2444.00000,294.00000,2150.00000,95.00000,-1512.00000,1646.00000,504.00000,-101.00000,403.00000,70.00000,333.00000,333.00000,,328.00000,569.00000,504.00000,275.00000,277.00000,1.20000,1.20000
2022-09-30,2368.00000,263.00000,2105.00000,93.00000,-1350.00000,1482.00000,623.00000,-96.00000,527.00000,181.00000,346.00000,346.00000,,347.00000,672.00000,623.00000,273.00000,275.00000,1.27000,1.26000
2022-06-30,2240.00000,257.00000,1983.00000,103.00000,-1242.00000,1385.00000,598.00000,-85.00000,513.00000,146.00000,367.00000,367.00000,,368.00000,648.00000,598.00000,278.00000,280.00000,1.33000,1.32000
2022-03-31,1721.00000,185.00000,1536.00000,91.00000,-1032.00000,1167.00000,369.00000,-78.00000,291.00000,80.00000,211.00000,211.00000,,212.00000,421.00000,369.00000,279.00000,282.00000,0.76000,0.75000
2021-12-31,1836.00000,227.00000,1609.00000,103.00000,-1128.00000,1276.00000,333.00000,-96.00000,237.00000,89.00000,148.00000,148.00000,,147.00000,403.00000,333.00000,279.00000,281.00000,0.53000,0.53000
2021-09-30,1749.00000,200.00000,1549.00000,107.00000,-964.00000,1117.00000,432.00000,-92.00000,340.00000,100.00000,240.00000,240.00000,,241.00000,487.00000,432.00000,279.00000,281.00000,0.86000,0.86000
2021-06-30,1329.00000,142.00000,1187.00000,98.00000,-819.00000,963.00000,224.00000,-97.00000,127.00000,-1.00000,128.00000,128.00000,,130.00000,277.00000,224.00000,279.00000,281.00000,0.47000,0.46000
2021-03-31,874.00000,110.00000,764.00000,97.00000,-595.00000,743.00000,21.00000,-165.00000,-144.00000,-35.00000,-109.00000,-109.00000,,-108.00000,79.00000,21.00000,278.00000,278.00000,-0.39000,-0.39000
2020-12-31,890.00000,142.00000,748.00000,122.00000,-756.00000,943.00000,-195.00000,-154.00000,-349.00000,-124.00000,-225.00000,-225.00000,,-224.00000,-109.00000,-195.00000,277.00000,277.00000,-0.80000,-0.80000
2020-09-30,933.00000,144.00000,789.00000,66.00000,-622.00000,778.00000,11.00000,-125.00000,-114.00000,-33.00000,-81.00000,-81.00000,,-79.00000,108.00000,11.00000,277.00000,277.00000,-0.29000,-0.29000
2020-06-30,564.00000,95.00000,469.00000,63.00000,-582.00000,771.00000,-302.00000,-142.00000,-444.00000,-12.00000,-432.00000,-432.00000,,-430.00000,-207.00000,-302.00000,277.00000,277.00000,-1.55000,-1.55000
2020-03-31,1920.00000,239.00000,1681.00000,60.00000,-1462.00000,1613.00000,68.00000,-85.00000,-17.00000,-35.00000,18.00000,18.00000,,18.00000,167.00000,68.00000,277.00000,280.00000,0.06000,0.06000
2019-12-31,2369.00000,312.00000,2057.00000,114.00000,-1505.00000,1709.00000,348.00000,-105.00000,243.00000,67.00000,176.00000,176.00000,,175.00000,462.00000,348.00000,287.00000,290.00000,0.62000,0.61000
2019-09-30,2395.00000,310.00000,2085.00000,107.00000,-1373.00000,1566.00000,519.00000,-98.00000,421.00000,131.00000,290.00000,290.00000,,288.00000,612.00000,519.00000,285.00000,288.00000,1.01000,1.00000
2019-06-30,2484.00000,334.00000,2150.00000,113.00000,-1473.00000,1672.00000,478.00000,-116.00000,362.00000,101.00000,261.00000,261.00000,,260.00000,571.00000,478.00000,290.00000,292.00000,0.90000,0.89000
2019-03-31,2204.00000,298.00000,1906.00000,107.00000,-1403.00000,1594.00000,312.00000,-94.00000,218.00000,59.00000,159.00000,159.00000,,158.00000,403.00000,312.00000,293.00000,295.00000,0.54000,0.54000
2018-12-31,2288.00000,329.00000,1959.00000,115.00000,-1399.00000,1597.00000,362.00000,-96.00000,266.00000,41.00000,225.00000,225.00000,,224.00000,468.00000,362.00000,302.00000,305.00000,0.75000,0.74000
2018-09-30,2253.00000,331.00000,1922.00000,109.00000,-1347.00000,1537.00000,385.00000,-92.00000,293.00000,129.00000,164.00000,164.00000,,162.00000,472.00000,385.00000,297.00000,300.00000,0.55000,0.54000
2018-06-30,2291.00000,352.00000,1939.00000,115.00000,-1339.00000,1533.00000,406.00000,-108.00000,298.00000,81.00000,217.00000,217.00000,,217.00000,492.00000,406.00000,301.00000,303.00000,0.72000,0.71000
2018-03-31,2074.00000,320.00000,1754.00000,104.00000,-1289.00000,1475.00000,279.00000,-58.00000,221.00000,58.00000,163.00000,163.00000,,161.00000,368.00000,279.00000,316.00000,319.00000,0.51000,0.51000
2017-12-31,2068.00000,334.00000,1734.00000,109.00000,-1282.00000,1475.00000,259.00000,-78.00000,181.00000,-549.00000,730.00000,730.00000,,729.00000,363.00000,259.00000,324.00000,327.00000,2.25000,2.23000
2017-09-30,2091.00000,340.00000,1751.00000,106.00000,-1230.00000,1419.00000,332.00000,-76.00000,256.00000,96.00000,160.00000,160.00000,,158.00000,419.00000,332.00000,322.00000,325.00000,0.49000,0.49000
2017-06-30,2076.00000,327.00000,1749.00000,118.00000,-1224.00000,1425.00000,324.00000,-74.00000,250.00000,99.00000,151.00000,151.00000,,150.00000,412.00000,324.00000,327.00000,329.00000,0.46000,0.46000
2017-03-31,1896.00000,268.00000,1628.00000,106.00000,-1219.00000,1411.00000,217.00000,-151.00000,66.00000,18.00000,48.00000,48.00000,,47.00000,306.00000,217.00000,330.00000,331.00000,0.14000,0.14000
2016-12-31,1033.00000,298.00000,735.00000,122.00000,-373.00000,575.00000,160.00000,-11.00000,149.00000,546.00000,-397.00000,-397.00000,5.00000,-397.00000,372.00000,160.00000,329.00000,329.00000,-1.21000,-1.20000
2016-09-30,1867.00000,325.00000,1542.00000,107.00000,-1080.00000,1277.00000,265.00000,-107.00000,158.00000,69.00000,89.00000,89.00000,103.00000,187.00000,434.00000,265.00000,329.00000,331.00000,0.57000,0.57000
2016-06-30,1950.00000,349.00000,1601.00000,97.00000,-1140.00000,1328.00000,273.00000,-110.00000,163.00000,63.00000,100.00000,100.00000,144.00000,239.00000,444.00000,273.00000,329.00000,330.00000,0.73000,0.72000
2016-03-31,1726.00000,307.00000,1419.00000,83.00000,-1074.00000,1249.00000,170.00000,-100.00000,70.00000,-121.00000,191.00000,191.00000,119.00000,309.00000,339.00000,170.00000,329.00000,330.00000,0.94000,0.94000
2015-12-31,-1283.00000,-1642.00000,359.00000,44.00000,-1129.00000,1039.00000,-680.00000,58.00000,-622.00000,-903.00000,281.00000,281.00000,,814.00000,-469.00000,-680.00000,329.00000,330.00000,2.49980,2.48980
2015-09-30,2895.00000,1017.00000,1878.00000,145.00000,-899.00000,1215.00000,663.00000,-133.00000,530.00000,247.00000,283.00000,283.00000,,279.00000,834.00000,663.00000,328.96710,329.63370,0.84010,0.84010
2015-06-30,2922.00000,1037.00000,1885.00000,221.00000,-1064.00000,1458.00000,427.00000,-115.00000,312.00000,145.00000,167.00000,167.00000,,161.00000,600.00000,427.00000,328.96710,329.63370,0.48000,0.48000
2015-03-31,2599.00000,1002.00000,1597.00000,127.00000,-805.00000,1107.00000,490.00000,-177.00000,313.00000,163.00000,150.00000,150.00000,,150.00000,665.00000,490.00000,328.63380,329.30040,0.45000,0.45000
2014-12-31,2828.00000,1035.00000,1793.00000,142.00000,-1038.00000,1338.00000,455.00000,-162.00000,293.00000,134.00000,159.00000,159.00000,,158.00000,663.00000,455.00000,328.00000,329.00000,0.48980,0.48980
2014-09-30,2644.00000,1015.00000,1629.00000,119.00000,-906.00000,1184.00000,445.00000,-131.00000,314.00000,127.00000,187.00000,187.00000,,183.00000,604.00000,445.00000,328.30050,328.96710,0.57010,0.57010
2014-06-30,2667.00000,1021.00000,1646.00000,133.00000,-920.00000,1211.00000,435.00000,-102.00000,333.00000,121.00000,212.00000,212.00000,,209.00000,593.00000,435.00000,328.30050,328.30050,0.63010,0.63010
2014-03-31,2363.00000,948.00000,1415.00000,97.00000,-827.00000,1077.00000,338.00000,-131.00000,207.00000,83.00000,124.00000,124.00000,,123.00000,491.00000,338.00000,328.30050,328.30050,0.36000,0.36000
2013-12-31,2643.00000,1005.00000,1638.00000,429.00000,-972.00000,1549.00000,89.00000,19.00000,108.00000,46.00000,62.00000,62.00000,,26.00000,262.00000,89.00000,307.63590,307.63590,0.09000,0.09000
2013-09-30,2449.00000,974.00000,1475.00000,130.00000,-842.00000,1118.00000,357.00000,-84.00000,273.00000,70.00000,203.00000,203.00000,,200.00000,503.00000,357.00000,306.96930,306.96930,0.66010,0.66010
2013-06-30,2380.00000,985.00000,1395.00000,92.00000,-750.00000,991.00000,404.00000,-163.00000,241.00000,84.00000,157.00000,157.00000,,155.00000,553.00000,404.00000,306.96930,306.96930,0.51010,0.51010
2013-03-31,2263.00000,913.00000,1350.00000,97.00000,-841.00000,1098.00000,252.00000,-176.00000,76.00000,38.00000,38.00000,38.00000,,34.00000,412.00000,252.00000,306.96930,306.96930,0.09000,0.09000
2012-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2012-09-30,,,,,,,,,0.00000,0.00000,,0.00000,0.00000,,,,,,,0.00000
2011-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2010-12-31,,,,,,,,,,,,,,,,,,,,0.00000
