,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2019.00000,526.00000,1493.00000,886.00000,-29.00000,915.00000,578.00000,-151.00000,427.00000,56.00000,371.00000,371.00000,,371.00000,,578.00000,283.00000,287.00000,1.31000,1.29000
2022-09-30,1640.00000,402.00000,1238.00000,657.00000,-35.00000,692.00000,546.00000,-99.00000,447.00000,116.00000,331.00000,331.00000,,331.00000,579.00000,546.00000,285.00000,289.00000,1.16000,1.14000
2022-06-30,1636.00000,415.00000,1221.00000,650.00000,-17.00000,667.00000,554.00000,-164.00000,390.00000,166.00000,224.00000,224.00000,,224.00000,588.00000,554.00000,286.00000,290.00000,0.78000,0.77000
2022-03-31,1547.00000,402.00000,1145.00000,614.00000,-22.00000,636.00000,509.00000,-111.00000,398.00000,-1.00000,399.00000,399.00000,,399.00000,546.00000,509.00000,289.00000,294.00000,1.38000,1.36000
2021-12-31,1890.00000,495.00000,1395.00000,857.00000,-36.00000,893.00000,502.00000,-95.00000,407.00000,77.00000,330.00000,330.00000,,330.00000,549.00000,502.00000,297.00000,302.00000,1.12000,1.10000
2021-09-30,1606.00000,421.00000,1185.00000,628.00000,-30.00000,658.00000,527.00000,-76.00000,451.00000,-77.00000,528.00000,528.00000,,528.00000,566.00000,527.00000,296.00000,302.00000,1.78000,1.75000
2021-06-30,1602.00000,417.00000,1185.00000,602.00000,-16.00000,618.00000,567.00000,-160.00000,407.00000,16.00000,391.00000,391.00000,,391.00000,606.00000,567.00000,298.00000,304.00000,1.31000,1.29000
2021-03-31,1486.00000,392.00000,1094.00000,549.00000,-2.00000,551.00000,543.00000,-134.00000,409.00000,83.00000,326.00000,326.00000,,326.00000,582.00000,543.00000,301.00000,305.00000,1.09000,1.07000
2020-12-31,1743.00000,460.00000,1283.00000,767.00000,-34.00000,801.00000,482.00000,-130.00000,352.00000,20.00000,332.00000,332.00000,,332.00000,528.00000,482.00000,302.00000,307.00000,1.09000,1.08000
2020-09-30,1448.00000,399.00000,1049.00000,570.00000,-8.00000,578.00000,471.00000,-155.00000,316.00000,33.00000,283.00000,283.00000,,283.00000,518.00000,471.00000,303.00000,307.00000,0.94000,0.92000
2020-06-30,1198.00000,349.00000,849.00000,523.00000,-26.00000,549.00000,300.00000,-43.00000,257.00000,51.00000,206.00000,206.00000,,206.00000,326.00000,300.00000,303.00000,307.00000,0.68000,0.67000
2020-03-31,1263.00000,298.00000,965.00000,518.00000,-197.00000,715.00000,250.00000,-155.00000,95.00000,12.00000,83.00000,83.00000,,83.00000,277.00000,250.00000,302.00000,307.00000,0.28000,0.27000
