,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2015-09-30,8472.00000,6798.00000,1674.00000,273.00000,122.00000,395.00000,1279.00000,-26.00000,1253.00000,250.00000,1003.00000,1003.00000,,989.00000,2305.00000,1279.00000,1265.00000,1272.00000,0.78000,0.78000
2015-06-30,9010.00000,7136.00000,1874.00000,279.00000,120.00000,399.00000,1475.00000,-39.00000,1436.00000,302.00000,1134.00000,1134.00000,,1124.00000,2522.00000,1475.00000,1269.00000,1280.00000,0.89000,0.88000
2015-03-31,10248.00000,8096.00000,2152.00000,267.00000,119.00000,825.00000,1327.00000,-33.00000,1294.00000,306.00000,988.00000,988.00000,,975.00000,2369.00000,1327.00000,1276.00000,1285.00000,0.76000,0.76000
2014-12-31,12641.00000,9695.00000,2946.00000,323.00000,121.00000,444.00000,2502.00000,-1787.00000,715.00000,397.00000,318.00000,318.00000,,302.00000,3567.00000,2502.00000,1295.00000,1308.00000,0.24000,0.25000
2014-09-30,12646.00000,9689.00000,2957.00000,301.00000,125.00000,426.00000,2531.00000,-11.00000,2520.00000,556.00000,1964.00000,1964.00000,,1949.00000,3563.00000,2531.00000,1294.00000,1310.00000,1.51000,1.49000
2014-06-30,12054.00000,9269.00000,2785.00000,309.00000,123.00000,432.00000,2353.00000,-26.00000,2327.00000,506.00000,1821.00000,1821.00000,-205.00000,1595.00000,3349.00000,2353.00000,1300.00000,1315.00000,1.23000,1.21000
2014-03-31,11239.00000,8745.00000,2494.00000,284.00000,106.00000,390.00000,2104.00000,-27.00000,2077.00000,469.00000,1608.00000,1608.00000,,1592.00000,3105.00000,2104.00000,1306.00000,1318.00000,1.22000,1.21000
2013-12-31,11906.00000,9284.00000,2622.00000,303.00000,111.00000,414.00000,2208.00000,-38.00000,2170.00000,487.00000,1683.00000,1683.00000,-1.00000,1663.00000,3196.00000,2208.00000,1323.00000,1333.00000,1.26000,1.25000
2013-09-30,11608.00000,8926.00000,2682.00000,286.00000,110.00000,396.00000,2286.00000,-55.00000,2231.00000,506.00000,1725.00000,1725.00000,,1715.00000,3274.00000,2286.00000,1322.00000,1333.00000,1.30000,1.29000
2013-06-30,11182.00000,8712.00000,2470.00000,293.00000,100.00000,393.00000,2077.00000,596.00000,2673.00000,449.00000,2224.00000,2224.00000,-124.00000,2095.00000,3084.00000,2077.00000,1327.00000,1336.00000,1.58000,1.57000
2013-03-31,10570.00000,8409.00000,2161.00000,292.00000,95.00000,387.00000,1774.00000,-157.00000,1617.00000,406.00000,1211.00000,1211.00000,56.00000,1259.00000,2670.00000,1774.00000,1330.00000,1340.00000,0.95000,0.94000
2012-12-31,10974.00000,8718.00000,2256.00000,300.00000,112.00000,471.00000,1785.00000,-90.00000,1695.00000,425.00000,1270.00000,1270.00000,101.00000,1362.00000,2862.00000,1785.00000,1330.00000,1339.00000,1.03000,1.01000
2012-09-30,10498.00000,8237.00000,2261.00000,291.00000,95.00000,418.00000,1843.00000,-45.00000,1798.00000,436.00000,1362.00000,1362.00000,65.00000,1424.00000,2707.00000,1843.00000,1328.00000,1336.00000,1.07000,1.07000
2012-06-30,10341.00000,8119.00000,2222.00000,287.00000,101.00000,410.00000,1812.00000,-33.00000,1779.00000,439.00000,1340.00000,1340.00000,75.00000,1403.00000,2667.00000,1812.00000,1331.00000,1339.00000,1.05000,1.05000
2012-03-31,9918.00000,7811.00000,2107.00000,275.00000,97.00000,387.00000,1720.00000,-33.00000,1687.00000,400.00000,1287.00000,1287.00000,19.00000,1301.00000,2571.00000,1720.00000,1334.00000,1344.00000,0.98000,0.97000
2011-12-31,9327.00000,7280.00000,2047.00000,260.00000,98.00000,379.00000,1668.00000,-50.00000,1618.00000,433.00000,1185.00000,1185.00000,232.00000,1413.00000,2527.00000,1668.00000,1349.00000,1361.00000,1.05000,1.04000
2011-09-30,9546.00000,7444.00000,2102.00000,266.00000,87.00000,379.00000,1723.00000,-36.00000,1687.00000,398.00000,1289.00000,1289.00000,16.00000,1301.00000,2549.00000,1723.00000,1345.00000,1357.00000,0.97000,0.96000
2011-06-30,8990.00000,7023.00000,1967.00000,281.00000,139.00000,452.00000,1515.00000,-40.00000,1475.00000,366.00000,1109.00000,1109.00000,233.00000,1339.00000,2316.00000,1515.00000,1352.00000,1366.00000,0.99000,0.98000
2011-03-31,8716.00000,7055.00000,1661.00000,254.00000,93.00000,381.00000,1280.00000,-42.00000,1238.00000,295.00000,943.00000,943.00000,,944.00000,2068.00000,1280.00000,1360.00000,1375.00000,0.69000,0.69000
2010-12-31,8292.00000,6559.00000,1733.00000,256.00000,90.00000,406.00000,1327.00000,-16.00000,1311.00000,279.00000,1032.00000,1032.00000,,1043.00000,2133.00000,1327.00000,1250.00000,1263.00000,0.77000,0.76000
2010-09-30,6845.00000,5471.00000,1374.00000,240.00000,75.00000,711.00000,663.00000,1277.00000,1940.00000,209.00000,1731.00000,1731.00000,,1734.00000,1356.00000,663.00000,1249.00000,1258.00000,1.39000,1.38000
2010-06-30,5937.00000,4652.00000,1285.00000,216.00000,74.00000,290.00000,995.00000,-2.00000,993.00000,177.00000,816.00000,816.00000,,818.00000,1633.00000,995.00000,1192.00000,1208.00000,0.69000,0.68000
2010-03-31,5598.00000,4415.00000,1183.00000,207.00000,72.00000,314.00000,869.00000,19.00000,888.00000,214.00000,674.00000,674.00000,,672.00000,1489.00000,869.00000,1195.00000,1215.00000,0.56000,0.56000
2009-12-31,5744.00000,4433.00000,1311.00000,217.00000,-128.00000,327.00000,984.00000,11.00000,995.00000,175.00000,820.00000,820.00000,,796.00000,1612.00000,984.00000,1198.00000,1214.00000,0.67000,0.65000
2009-09-30,5430.00000,4144.00000,1286.00000,198.00000,128.00000,326.00000,960.00000,20.00000,980.00000,191.00000,789.00000,789.00000,,787.00000,1573.00000,960.00000,1200.00000,1218.00000,0.66000,0.65000
2009-06-30,5528.00000,4432.00000,1096.00000,197.00000,131.00000,328.00000,768.00000,-1.00000,767.00000,152.00000,615.00000,615.00000,,613.00000,1394.00000,768.00000,1197.00000,1214.00000,0.51000,0.51000
2009-03-31,6000.00000,4510.00000,1490.00000,190.00000,130.00000,320.00000,1170.00000,22.00000,1192.00000,252.00000,940.00000,940.00000,,938.00000,1779.00000,1170.00000,1196.00000,1210.00000,0.78000,0.78000
