,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,336.10000,201.00000,135.10000,131.80000,,131.80000,3.30000,-5.80000,-2.50000,2.70000,-5.20000,-5.20000,,-5.20000,,3.30000,153.68000,153.68000,-0.03000,-0.03000
2022-09-30,315.60000,196.60000,119.00000,122.70000,,122.70000,-3.70000,-13.30000,-17.00000,4.00000,-21.00000,-21.00000,,-21.00000,19.20000,-3.70000,153.18500,153.18500,-0.14000,-0.14000
2022-06-30,301.20000,185.20000,116.00000,122.50000,,122.50000,-6.50000,-12.50000,-19.00000,0.80000,-19.80000,-19.80000,,-19.80000,16.10000,-6.50000,152.75200,152.75200,-0.13000,-0.13000
2022-03-31,293.30000,190.20000,103.10000,122.00000,,122.00000,-18.90000,-5.50000,-24.40000,3.00000,-27.40000,-27.40000,,-27.40000,3.00000,-18.90000,152.12400,152.12400,-0.18000,-0.18000
2021-12-31,282.10000,178.20000,103.90000,101.30000,,101.29990,2.60010,-13.10000,-10.50000,-1.00000,-9.50000,-9.50000,,-9.50000,26.20010,2.60000,150.40200,150.40200,-0.06000,-0.06000
2021-09-30,257.20000,164.10000,93.10000,109.10000,,109.10000,-16.00000,-13.40000,-29.40000,-8.50000,-20.90000,-20.90000,,-20.90000,10.30000,-16.00000,150.45100,150.45100,-0.14000,-0.14000
2021-06-30,250.40000,158.30000,92.10000,111.80000,,111.80000,-19.70000,-18.10000,-37.80000,-12.00000,-25.80000,-25.80000,,-25.80000,8.70000,-19.70000,149.29400,149.29400,-0.17000,-0.17000
2021-03-31,234.50000,141.30000,93.20000,95.60000,,95.60000,-2.40000,-10.20000,-12.60000,6.60000,-19.20000,-19.20000,,-19.20000,13.70000,-2.40000,148.71700,148.71700,-0.13000,-0.13000
2020-12-31,222.80000,137.30000,85.50000,107.40000,,107.40000,-21.90000,-5.70000,-27.60000,-10.30000,-17.30000,-17.30000,,-17.30000,-6.70000,-21.90000,146.77400,146.77400,-0.12000,-0.12000
2020-09-30,204.40000,127.70000,76.70000,77.30000,,77.30000,-0.60000,-5.70000,-6.30000,-5.50000,-0.80000,-0.80000,,-0.80000,12.70000,-0.60000,147.14100,147.14100,-0.01000,-0.01000
2020-06-30,192.60000,114.00000,78.60000,74.60000,,74.60000,4.00000,-6.90000,-2.90000,-8.40000,5.50000,5.50000,,5.50000,16.40000,4.00000,145.59300,151.44500,0.04000,0.04000
2020-03-31,222.70000,122.20000,100.50000,74.20000,,74.20000,26.30000,-9.50000,16.80000,8.20000,8.60000,8.60000,,8.60000,38.40000,26.30000,144.64530,151.17850,0.06000,0.06000
2019-12-31,221.80000,124.00000,97.80000,78.10000,,78.10000,19.70000,-8.10000,11.60000,13.10000,-1.50000,-1.50000,,-1.50000,33.30000,19.70000,142.04900,148.75700,-0.01000,-0.01000
2019-09-30,202.30000,113.50000,88.80000,82.30000,,82.30000,6.50000,-9.40000,-2.90000,-65.60000,62.70000,62.70000,,62.70000,21.60000,6.50000,142.78100,149.15300,0.44000,0.42000
2019-06-30,196.30000,108.30000,88.00000,69.30000,,69.30000,18.70000,-10.00000,8.70000,2.40000,6.30000,6.30000,,6.30000,33.60000,18.70000,141.14900,148.33200,0.04000,0.04000
2019-03-31,203.70000,110.10000,93.60000,66.20000,,66.20000,27.40000,-10.50000,16.90000,5.70000,11.20000,11.20000,,11.20000,42.10000,27.40000,140.14900,147.04200,0.08000,0.08000
2018-12-31,194.80000,108.80000,86.00000,65.70000,,65.70000,20.30000,-9.30000,11.00000,2.10000,8.90000,8.90000,-11.00000,5.60000,34.70000,20.30000,114.05000,114.05000,0.02000,0.02000
2018-09-30,178.10000,104.60000,73.50000,57.30000,,57.30000,16.20000,-9.70000,6.50000,-0.70000,7.20000,7.20000,-3.00000,4.20000,30.80000,16.20000,137.76900,145.06500,0.03000,0.03000
2018-06-30,179.00000,106.50000,72.50000,80.90000,,80.90000,-8.40000,-44.00000,-52.40000,1.20000,-53.60000,-53.60000,-9.70000,-65.70000,6.40000,-8.40000,113.31100,113.31100,-0.58000,-0.58000
2018-03-31,188.80000,105.90000,82.90000,54.90000,,54.90000,28.00000,-20.00000,8.00000,5.80000,2.20000,2.20000,-2.10000,-4.70000,42.90000,28.00000,65.31450,65.31450,-0.07000,-0.07000
2017-12-31,168.20000,91.50000,76.70000,39.50000,,39.50000,37.20000,-30.60000,6.60000,-53.80000,60.40000,60.40000,-3.80000,57.50000,56.40000,37.20000,65.20500,65.20500,0.80000,0.80000
2017-09-30,163.50000,102.20000,61.30000,52.40000,-3.80000,56.20000,5.10000,-21.90000,-16.80000,0.90000,-17.70000,-17.70000,-2.90000,-20.10000,19.60000,5.10000,65.28200,65.28200,-0.39000,-0.39000
2017-06-30,157.50000,99.80000,57.70000,54.80000,-2.00000,56.80000,0.90000,-22.00000,-21.10000,1.90000,-23.00000,-23.00000,0.20000,-22.90000,13.90000,0.90000,65.22500,65.22500,-0.43000,-0.43000
2017-03-31,187.00000,113.20000,73.80000,60.70000,-0.90000,61.60000,12.20000,-21.40000,-9.20000,2.50000,-11.70000,-11.70000,0.50000,-11.20000,27.10000,12.20000,65.03400,65.03400,-0.24000,-0.24000
2016-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2015-12-31,,,,,,,,,,,,,,,,,,,,0.00000
