,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,27996.00000,13420.00000,14576.00000,11955.00000,-1806.00000,13761.00000,815.00000,-309.00000,506.00000,-29.00000,535.00000,535.00000,518.00000,1895.00000,815.00000,1380.00000,1387.00000,0.38000,0.38000
2022-09-30,21971.00000,10308.00000,11663.00000,8295.00000,-15.00000,8310.00000,3353.00000,-154.00000,3199.00000,475.00000,2724.00000,2724.00000,2702.00000,4135.00000,3353.00000,1380.00000,1387.00000,1.96000,1.95000
2022-06-30,20225.00000,9415.00000,10810.00000,7387.00000,-1346.00000,8733.00000,2077.00000,-238.00000,1839.00000,393.00000,1446.00000,1446.00000,1429.00000,2837.00000,2077.00000,1382.00000,1389.00000,1.03000,1.03000
2022-03-31,16200.00000,7433.00000,8767.00000,6822.00000,3322.00000,3500.00000,5267.00000,-106.00000,5161.00000,888.00000,4273.00000,4273.00000,4261.00000,5925.00000,5267.00000,1383.00000,1391.00000,3.08000,3.06000
2021-12-31,25248.00000,12130.00000,13118.00000,10556.00000,,10556.00000,2562.00000,-974.00000,1588.00000,247.00000,1341.00000,1341.00000,1322.00000,3574.00000,2562.00000,1382.00000,1389.00000,0.95000,0.95000
2021-09-30,20189.00000,9394.00000,10795.00000,7636.00000,,7636.00000,3159.00000,-114.00000,3045.00000,802.00000,2243.00000,2243.00000,2224.00000,3929.00000,3159.00000,1382.00000,1389.00000,1.61000,1.60000
2021-06-30,19217.00000,8880.00000,10337.00000,7208.00000,,7208.00000,3129.00000,-115.00000,3014.00000,642.00000,2372.00000,2372.00000,2358.00000,3903.00000,3129.00000,1382.00000,1388.00000,1.71000,1.70000
2021-03-31,14820.00000,6671.00000,8149.00000,5837.00000,,5837.00000,2312.00000,-138.00000,2174.00000,451.00000,1723.00000,1723.00000,1714.00000,2971.00000,2312.00000,1380.00000,1387.00000,1.24000,1.24000
2020-12-31,22455.00000,10426.00000,12029.00000,9161.00000,,9203.00000,2826.00000,-469.00000,2357.00000,498.00000,1859.00000,1859.00000,1845.00000,4121.00000,2826.00000,1385.00000,1392.00000,1.33000,1.33000
2020-09-30,18091.00000,8156.00000,9935.00000,6924.00000,,6924.00000,3011.00000,-178.00000,2833.00000,526.00000,2307.00000,2307.00000,2291.00000,3620.00000,3011.00000,1384.00000,1390.00000,1.66000,1.65000
2020-06-30,15945.00000,7088.00000,8857.00000,6538.00000,,6538.00000,2319.00000,-151.00000,2168.00000,510.00000,1658.00000,1658.00000,1646.00000,2908.00000,2319.00000,1387.00000,1393.00000,1.19000,1.18000
2020-03-31,13881.00000,6127.00000,7754.00000,5830.00000,,5830.00000,1924.00000,-213.00000,1711.00000,360.00000,1351.00000,1351.00000,1338.00000,2457.00000,1924.00000,1390.00000,1396.00000,0.96000,0.96000
2019-12-31,20640.00000,9346.00000,11294.00000,8595.00000,,8595.00000,2699.00000,-491.00000,2208.00000,430.00000,1778.00000,1778.00000,1766.00000,3909.00000,2699.00000,1399.00000,1407.00000,1.27000,1.27000
2019-09-30,17188.00000,7694.00000,9494.00000,6639.00000,,6639.00000,2855.00000,-186.00000,2669.00000,559.00000,2110.00000,2110.00000,2100.00000,3433.00000,2855.00000,1397.00000,1405.00000,1.50000,1.49000
2019-06-30,16449.00000,7404.00000,9045.00000,6316.00000,,6316.00000,2729.00000,-162.00000,2567.00000,524.00000,2043.00000,2043.00000,2035.00000,3287.00000,2729.00000,1401.00000,1409.00000,1.45000,1.44000
2019-03-31,12884.00000,5688.00000,7196.00000,5188.00000,,5188.00000,2008.00000,-140.00000,1868.00000,446.00000,1422.00000,1422.00000,1413.00000,2506.00000,2008.00000,1406.00000,1413.00000,1.01000,1.00000
2018-12-31,19524.00000,8936.00000,10588.00000,8157.00000,,8157.00000,2431.00000,-496.00000,1935.00000,-4932.00000,6867.00000,6867.00000,6852.00000,3194.00000,2431.00000,1415.00000,1425.00000,4.85000,4.81000
2018-09-30,16485.00000,7527.00000,8958.00000,6114.00000,,6114.00000,2844.00000,-147.00000,2697.00000,188.00000,2509.00000,2509.00000,2498.00000,3410.00000,2844.00000,1414.00000,1424.00000,1.77000,1.75000
2018-06-30,16090.00000,7263.00000,8827.00000,5799.00000,,5799.00000,3028.00000,-128.00000,2900.00000,1070.00000,1830.00000,1830.00000,1820.00000,3602.00000,3028.00000,1417.00000,1426.00000,1.28000,1.28000
2018-03-31,12562.00000,5655.00000,6907.00000,5100.00000,,5100.00000,1807.00000,-150.00000,1657.00000,304.00000,1353.00000,1353.00000,1343.00000,2303.00000,1807.00000,1420.00000,1430.00000,0.94000,0.94000
