,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-06-30,2320.46600,1185.24700,1135.21900,940.79700,940.79700,194.42210,-19.89300,174.52900,38.03600,136.49300,136.49300,-85.47800,51.01500,331.89410,194.42210,415.99100,422.05900,0.12000,0.12000
2016-03-31,2634.41700,1350.70000,1283.71700,,,2634.41700,,293.06900,51.13400,,241.93500,18.33400,260.26900,2634.41700,,421.74800,429.13300,0.62000,0.61000
2015-12-31,,,,,,,,,,,,,,,,,,,0.00000
2015-09-30,3529.62600,1844.44100,1685.18500,1045.62200,1045.62200,639.56300,-21.93500,617.62800,159.99300,457.63500,457.63500,2.22900,459.86400,708.60200,639.56300,425.20800,431.46000,1.08000,1.07000
2015-06-30,2426.98600,1260.93800,1166.04800,947.06800,947.06800,218.98020,-20.29300,198.68700,30.84500,167.84200,167.84200,2.96900,170.81100,348.24520,218.98020,424.34900,430.70300,0.40000,0.40000
2015-03-31,2837.30100,1446.54700,1390.75400,,,2837.30100,,378.91200,90.20300,,,,288.70900,2837.30100,,426.25500,434.10300,0.68000,0.67000
2014-12-31,,,,,,,,,,,,,,,,,,,0.00000
2014-09-30,3520.44700,1818.65500,1701.79200,1068.71000,1068.71000,633.08200,-22.31200,610.77000,140.24100,470.52900,470.52900,,470.52900,702.40000,633.08200,430.63800,437.58700,1.09000,1.08000
2014-06-30,2402.07600,1239.34400,1162.73200,942.92400,942.92400,219.80790,-20.32700,199.48100,41.79900,157.68200,157.68200,,157.68200,351.00890,219.80790,429.94000,437.13100,0.37000,0.36000
2014-03-31,2780.77800,1406.56600,1374.21200,,,2780.77800,,381.79200,84.59900,,,,297.19300,2780.77800,,438.29000,446.26600,0.68000,0.67000
2013-12-31,,,,,,,,,,,,,,,,,,,0.00000
2013-09-30,3297.26900,1728.14400,1569.12500,989.42200,989.42200,579.70310,-21.23700,558.46600,124.70500,433.76100,433.76100,,433.76100,644.09720,579.70310,438.18000,445.62000,0.99000,0.97000
2013-06-30,2220.41100,1143.35800,1077.05300,875.71900,875.71900,201.33390,-22.23100,179.10300,40.82900,138.27400,138.27400,,138.27400,318.04890,201.33390,437.09600,445.91600,0.32000,0.31000
2013-03-31,2611.86900,1355.27700,1256.59200,,,2611.86900,,338.24900,67.83200,,,,270.41700,2611.86900,,440.27200,447.89600,0.61000,0.60000
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000
2012-09-30,3148.35400,1678.09000,1470.26400,933.37200,933.37200,536.89210,-21.64000,515.25200,133.93400,381.31800,381.31800,,381.31800,592.90410,536.89210,438.22800,445.95200,0.87000,0.85500
2012-06-30,2141.78600,1155.41200,986.37390,822.38900,822.38900,163.98490,19.15200,183.13700,27.71200,155.42500,155.42500,,155.29700,274.75590,163.98490,436.86400,444.91200,0.35500,0.35000
2012-03-31,2556.45500,1388.86600,1167.58900,,,2556.45500,,293.54100,78.31400,,,,215.21600,2556.45500,,442.10800,451.00000,0.48750,0.47750
2011-12-31,,,,,,,,,,,,,,,,,,,0.00000
2011-09-30,2750.07100,1504.98200,1245.08900,814.97100,814.97100,430.11790,-25.77300,404.34500,102.93300,301.41200,301.41200,,300.70000,474.40690,430.11790,438.57200,446.32800,0.68500,0.67250
2011-06-30,1840.12300,994.59100,845.53200,656.86100,656.86100,188.67100,-17.18700,171.48400,41.91700,129.56700,129.56700,,129.36800,276.42600,188.67100,436.31600,443.56000,0.29750,0.29250
2011-03-31,1958.79900,1033.85600,924.94300,,,1958.79900,,257.73800,56.31800,,,,200.70300,1958.79900,,432.88800,440.16000,0.46250,0.45500
2010-12-31,,,,,,,,,,,,,,,,,,,0.00000
2010-09-30,2232.36700,1195.37900,1036.98800,682.44300,682.44300,354.54490,-19.34800,335.19700,91.94300,243.25400,243.25400,,242.78700,397.99290,354.54490,431.52400,436.76000,0.56250,0.55500
2010-06-30,1594.10400,842.50200,751.60200,582.07800,582.07800,169.52390,-18.07500,151.44900,39.95900,111.49000,111.49000,,110.83500,249.45590,169.52390,435.82800,441.91600,0.25500,0.25000
2010-03-31,1749.87900,932.20300,817.67600,,,1749.87900,,209.67800,46.21900,,,,163.51600,1749.87900,,441.03600,446.51600,0.37000,0.36500
2009-12-31,,,,,,,,,,,,,,,,,,,0.00000
2009-09-30,2093.80600,1165.84300,927.96290,610.07200,610.07200,317.89090,-20.40000,297.49100,79.43000,218.06100,218.06100,,217.92000,359.92290,317.89090,443.52400,448.58000,0.49250,0.48500
2009-06-30,1485.63700,833.69300,651.94400,532.20600,532.20600,119.73800,-19.86000,99.87800,24.90000,74.97800,74.97800,,75.52700,198.62100,119.73800,440.97200,444.96400,0.17250,0.17000
2009-03-31,1725.47400,996.64000,728.83400,,,1725.47400,,141.44700,41.01300,,,,100.93900,1725.47400,,439.96800,444.11200,0.23000,0.22750
