,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,11426.00000,8511.00000,2915.00000,916.00000,-169.00000,1159.00000,1756.00000,-102.00000,1654.00000,342.00000,1312.00000,1312.00000,1312.00000,,1756.00000,,418.90000,,3.13000
2022-09-30,12130.00000,9740.00000,2390.00000,883.00000,-188.00000,1140.00000,1250.00000,-173.00000,1077.00000,265.00000,812.00000,812.00000,812.00000,1356.00000,1250.00000,416.54200,419.61900,1.95000,1.94000
2022-06-30,9941.00000,7306.00000,2635.00000,818.00000,-101.00000,990.00000,1645.00000,-137.00000,1508.00000,293.00000,1215.00000,1215.00000,1215.00000,1773.00000,1645.00000,421.62500,425.41800,2.88000,2.86000
2022-03-31,9669.00000,6669.00000,3000.00000,778.00000,310.00000,539.00000,2461.00000,-132.00000,2329.00000,355.00000,1974.00000,1974.00000,1974.00000,2623.00000,2461.00000,425.80500,429.79100,4.64000,4.59000
2021-12-31,10483.00000,7265.00000,3218.00000,811.00000,335.00000,547.00000,2671.00000,-126.00000,2545.00000,404.00000,2141.00000,2141.00000,2141.00000,2832.00000,2671.00000,439.96800,443.19700,5.01000,4.96000
2021-09-30,10845.00000,8558.00000,2287.00000,806.00000,763.00000,114.00000,2173.00000,-122.00000,2051.00000,218.00000,1833.00000,1833.00000,1833.00000,2339.00000,2173.00000,435.31800,438.44200,4.21000,4.18000
2021-06-30,9664.00000,6889.00000,2775.00000,775.00000,777.00000,71.00000,2704.00000,-122.00000,2582.00000,317.00000,2265.00000,2265.00000,2265.00000,2848.00000,2704.00000,445.09500,447.95200,5.09000,5.06000
2021-03-31,9971.00000,6885.00000,3086.00000,744.00000,490.00000,326.00000,2760.00000,-122.00000,2638.00000,338.00000,2300.00000,2300.00000,2300.00000,2908.00000,2760.00000,450.54000,453.33600,5.10000,5.07000
2020-12-31,9848.00000,6741.00000,3107.00000,778.00000,622.00000,229.00000,2878.00000,-126.00000,2752.00000,334.00000,2418.00000,2418.00000,2418.00000,3038.00000,2878.00000,451.60300,453.44200,5.35000,5.34000
2020-09-30,9464.00000,7678.00000,1786.00000,733.00000,485.00000,320.00000,1466.00000,-130.00000,1336.00000,142.00000,1194.00000,1194.00000,1194.00000,1626.00000,1466.00000,451.79400,453.26500,2.64000,2.63000
