,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3414.40000,540.60010,2873.80000,1043.10000,660.50000,6.60000,1726.99990,1146.80000,177.90000,1324.70000,127.60000,1197.10000,1197.10000,1197.10000,1246.90000,1146.80000,107.10000,113.50000,11.18000,10.48000
2022-09-30,2936.20000,317.80000,2618.40000,911.30000,529.10000,45.70000,1394.70000,1223.70000,286.10000,1509.80000,194.10000,1315.70000,1315.70000,1315.70000,1316.30000,1223.70000,106.90000,112.80000,12.31000,11.66000
2022-06-30,2857.20000,297.10000,2560.10000,794.30000,476.30000,17.40000,1450.20000,1109.90000,-146.70000,963.20000,111.10000,852.10000,852.10000,852.10000,1184.30000,1109.90000,107.90000,114.00000,7.90000,7.47000
2022-03-31,2965.10000,404.90000,2560.20000,843.80000,450.00000,20.20000,1301.70000,1258.50000,-197.40000,1061.10000,87.60000,973.50000,973.50000,973.50000,1332.80000,1258.50000,106.80000,113.10000,9.12000,8.61000
2021-12-31,4951.70000,982.60010,3969.10000,737.60020,559.60000,15.80000,1329.39990,2639.70000,-136.30000,2503.40000,274.40000,2229.00000,2229.00000,2229.00000,2714.20000,2639.70100,105.70000,112.20000,20.94000,19.58000
2021-09-30,3452.80000,453.20000,2999.60000,665.40000,445.00000,-42.00000,1152.40000,1847.20000,-30.60000,1816.60000,184.40000,1632.20000,1632.20000,1632.20000,1920.40000,1847.20000,106.20000,113.90000,15.37000,14.33000
2021-06-30,5138.50000,693.70000,4444.80000,714.20000,414.70000,31.30000,1097.60000,3347.20000,405.60000,3752.80000,653.90000,3098.90000,3098.90000,3098.90000,3418.30000,3347.20000,105.00000,110.80000,29.51000,27.97000
2021-03-31,2528.70000,308.00000,2220.70000,742.90000,405.60000,40.50000,1108.00000,1112.70000,140.30000,1253.00000,137.80000,1115.20000,1115.20000,1115.20000,1180.10000,1112.70000,105.40000,110.50000,10.58000,10.09000
2020-12-31,2422.90000,353.10000,2069.80000,656.50000,303.50000,145.20000,902.80000,1167.00000,57.60000,1224.60000,75.40000,1149.20000,1149.20000,1149.20000,1228.70000,1167.00000,107.60000,115.10000,10.79000,10.09000
2020-09-30,2294.00000,274.00000,2020.00000,684.60000,326.90000,44.60000,966.90000,1053.10000,-54.80000,998.30000,156.20000,842.10000,842.10000,842.10000,1112.40000,1053.10000,105.50000,113.90000,7.98000,7.39000
2020-06-30,1952.00000,275.50000,1676.50000,722.00000,348.30000,50.20000,1020.10000,656.39990,262.50000,918.90000,21.60000,897.30000,897.30000,897.30000,715.19990,656.39990,109.60000,117.90000,8.19000,7.61000
2020-03-31,1828.20000,217.30000,1610.90000,583.90000,367.30000,40.40000,910.80000,700.10000,-31.50000,668.60000,44.00000,624.60000,624.60000,624.60000,756.20000,700.10000,109.80000,115.10000,5.69000,5.43000
2019-12-31,1863.50000,221.70000,1641.80000,552.40000,451.80000,38.10000,966.10000,675.70060,214.10000,889.80020,97.80000,792.00010,792.00010,792.00010,730.00050,675.70040,109.20000,114.60000,7.26000,6.93000
2019-09-30,1743.70000,225.50000,1518.20000,526.00000,304.40000,50.70000,779.70000,738.49990,30.00000,768.50000,98.90000,669.60000,669.60000,669.60000,791.40000,738.49990,109.40000,114.20000,6.12000,5.86000
2019-06-30,1577.80000,145.80000,1432.00000,885.50000,294.60000,63.70000,1116.40000,315.60000,-90.90000,224.70000,31.60000,193.10000,193.10000,193.10000,367.70000,315.60000,109.20000,114.60000,1.77000,1.68000
2019-03-31,1372.60000,172.10000,1200.50000,486.10000,291.10000,56.70000,720.50000,479.99990,66.10000,546.10000,85.00000,461.10000,461.10000,461.10000,530.99990,479.99990,108.90000,115.50000,4.23000,3.99000
2018-12-31,362.60010,100.50000,262.10010,-116.09990,62.40000,,-456.00010,718.10020,-42.00000,676.10000,-144.20000,820.30000,820.30000,820.29990,760.90020,718.10030,107.90000,114.80000,7.59000,7.14000
2018-09-30,1663.50000,110.40000,1553.10000,557.00000,369.20000,,926.20000,626.89990,9.00000,635.90000,41.20000,594.70000,594.70000,594.70000,662.29990,626.89990,108.00000,115.10000,5.50000,5.17000
2018-06-30,1608.00000,91.70000,1516.30000,529.30000,364.80000,,894.10000,622.20000,33.90000,656.10000,104.70000,551.40000,551.40000,551.40000,655.80000,622.20000,107.80000,114.50000,5.12000,4.82000
2018-03-31,1511.50000,114.90000,1396.60000,498.60000,330.80000,,829.40000,567.20000,18.20000,585.40000,107.40000,478.00000,478.00000,478.00000,603.60000,567.20000,107.60000,114.90000,4.44000,4.16000
2017-12-31,1582.42000,105.77900,1476.64100,527.94110,409.88010,,937.82100,538.82030,15.93600,554.75600,381.24800,173.50800,173.50800,173.50800,573.36030,538.82010,106.30000,115.90000,1.61000,1.52000
2017-09-30,1500.67300,104.23200,1396.44100,529.74900,306.76600,,836.51500,559.92600,5.67900,565.60500,177.28800,388.31700,388.31700,388.31700,597.64500,559.92600,106.70600,117.02800,3.64000,3.32000
2017-06-30,1470.11600,102.92100,1367.19500,509.97500,306.90800,,816.88300,550.31200,-24.46200,525.85000,138.10600,387.74400,387.74400,387.74400,585.43800,550.31200,106.03400,116.13700,3.66000,3.34000
2017-03-31,1318.99100,84.16800,1234.82300,507.43500,296.84600,,804.28100,430.54190,1.74700,432.28900,183.35800,248.93100,248.93100,248.93100,468.65690,430.54190,105.57200,115.10600,2.36000,2.16000
2016-12-31,1226.80000,74.68700,1152.11300,479.21110,325.93990,,805.15090,346.96200,-5.45000,341.51210,88.41900,253.09300,253.09300,253.09300,375.81700,346.96200,104.70000,116.30000,2.40000,2.15000
2016-09-30,1220.12200,44.22800,1175.89400,543.04700,270.04500,,813.09210,362.80190,3.07900,365.88100,101.07700,264.80400,264.80400,264.80400,390.64090,362.80190,104.83300,116.46600,2.53000,2.27000
2016-06-30,1212.62900,69.03300,1143.59600,559.93000,292.03800,,851.96800,291.62810,0.62800,292.25600,96.03800,196.21800,196.21800,196.21800,316.65700,291.62810,104.63300,116.23100,1.88000,1.69000
2016-03-31,1200.84900,111.75200,1089.09700,470.11200,289.67700,,759.78900,329.30800,0.84300,330.15100,148.76600,181.38500,181.38500,181.38500,352.28500,329.30800,104.29000,114.22800,1.74000,1.59000
2015-12-31,1098.07700,110.83100,987.24620,461.21010,294.95400,,756.16400,231.08220,-3.79300,227.28900,72.29500,154.99400,154.99400,154.99400,253.99220,231.08200,103.06100,115.23000,1.50000,1.35000
2015-09-30,1137.42200,109.08300,1028.33900,425.92400,209.99300,,635.91700,392.42200,0.86700,393.28900,182.89100,210.39800,210.39800,210.39800,413.09600,392.42200,103.34800,115.94400,2.04000,1.82000
2015-06-30,998.61700,88.84000,909.77700,390.33000,174.58800,,564.91800,344.85900,-16.86300,327.99600,133.35300,194.64300,194.64300,194.64300,360.15700,344.85900,102.88600,115.25900,1.89000,1.69000
2015-03-31,869.61200,83.95500,785.65700,343.11300,158.99100,,502.10400,283.55300,-7.03000,276.52300,200.50200,76.02100,76.02100,76.02100,299.58000,283.55300,102.22700,114.51900,0.74000,0.66000
2014-12-31,802.32890,59.47400,742.85490,351.74500,175.30700,,527.05220,215.80260,-26.08000,189.72300,99.62800,90.09500,90.09500,90.09500,229.93760,215.80260,100.61200,113.41300,0.88000,0.79000
2014-09-30,725.78800,55.59300,670.19500,337.72800,144.00300,,481.73100,188.46410,-6.64100,181.82300,98.44800,83.37500,83.37500,83.37500,202.46910,188.46410,100.79600,117.42300,0.83000,0.73000
2014-06-30,665.70000,46.37900,619.32100,294.50100,96.73000,,391.23100,228.09000,-19.28700,208.80300,112.45200,96.35100,96.35100,96.35100,241.10600,228.09000,100.39100,113.03200,0.96000,0.85000
2014-03-31,625.74000,43.57200,582.16800,287.37900,103.22700,,390.60600,191.56200,-10.67600,180.88600,112.58100,68.30500,68.30500,68.30500,203.09200,191.56200,98.70900,112.15100,0.69000,0.61000
2013-12-31,610.41220,48.11400,562.29820,268.14000,99.06300,,367.20310,195.09510,-13.92000,181.17500,94.99300,86.18200,86.18200,86.18200,206.38710,195.09510,97.91700,111.29000,0.88000,0.78000
2013-09-30,597.02700,38.57300,558.45400,224.04500,97.60700,,321.65200,236.80200,-11.11800,225.68400,84.37800,141.30600,141.30600,141.30600,247.60500,236.80200,98.22600,116.71300,1.44000,1.25000
