,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1695.50000,927.09990,768.40020,435.39990,,435.40010,333.00020,-4.70000,328.29990,82.70000,245.60010,245.60010,245.60010,377.70020,333.00000,573.80000,575.60000,0.42000,0.42000
2022-09-30,1802.40000,975.90000,826.50000,447.30000,,447.30000,379.20010,-3.90000,375.30000,90.70000,284.60000,284.60000,284.60000,423.30010,379.20010,573.00000,574.70000,0.50000,0.50000
2022-06-30,1778.60000,951.00000,827.60000,444.20000,,444.20000,383.40000,-2.70000,380.70000,93.60000,287.10000,287.10000,287.10000,427.30000,383.40000,575.50000,577.40000,0.50000,0.50000
2022-03-31,1704.10000,910.80000,793.30000,435.30000,,435.30000,358.00000,-2.30000,355.70000,86.10000,269.60000,269.60000,269.60000,401.90000,358.00000,575.60000,577.60000,0.47000,0.47000
2021-12-31,1532.00000,819.10000,712.90030,412.00000,,412.00000,300.90040,-2.30000,298.60010,67.40000,231.20010,231.20010,231.20000,344.50040,300.90000,574.80000,577.10000,0.40000,0.39000
2021-09-30,1554.20000,834.00000,720.20000,401.80000,,401.80000,318.39990,-2.30000,316.10000,72.60000,243.50000,243.50000,243.50000,361.19990,318.39990,575.00000,577.30000,0.42000,0.42000
2021-06-30,1507.70000,807.00000,700.70000,382.90000,,382.90000,317.79990,-2.60000,315.20000,75.50000,239.70000,239.70000,239.70000,360.09990,317.79990,574.60000,577.00000,0.42000,0.42000
2021-03-31,1417.00000,773.60000,643.40000,363.10000,,363.10000,280.30000,-2.40000,277.90000,67.30000,210.60000,210.60000,210.60000,322.30000,280.30000,574.30000,576.50000,0.37000,0.37000
2020-12-31,1358.00000,739.20000,618.80000,354.40000,,354.40000,264.39990,-2.20000,262.20000,66.10000,196.09990,196.09990,196.10000,306.39990,264.39970,573.80000,575.70000,0.34000,0.34000
2020-09-30,1413.30000,772.70000,640.60000,350.50000,,350.50000,290.10010,-2.50000,287.60000,66.10000,221.50000,221.50000,221.50000,331.20010,290.10010,573.90000,576.10000,0.39000,0.38000
2020-06-30,1509.00000,837.40000,671.60000,355.60000,,355.60000,316.00000,-2.30000,313.70000,74.80000,238.90000,238.90000,238.90000,356.70000,316.00000,573.20000,575.00000,0.42000,0.42000
2020-03-31,1367.00000,730.20000,636.80000,365.50000,,365.50000,271.30000,-2.10000,269.20000,66.60000,202.60000,202.60000,202.60000,309.90010,271.30000,573.90000,575.30000,0.35000,0.35000
2019-12-31,1276.90000,678.50010,598.40000,358.70000,,359.49990,238.90010,-2.50000,236.39990,57.70000,178.70000,178.70000,178.70000,276.80020,238.90000,573.20000,574.40000,0.31000,0.31000
2019-09-30,1379.10000,728.00000,651.10000,369.20000,0.00000,369.20000,281.90000,-3.50000,278.40000,64.90000,213.50000,213.50000,213.50000,319.20000,281.90000,573.50000,574.40000,0.37000,0.37000
2019-06-30,1368.40000,727.20000,641.20000,366.70000,0.50000,366.20000,275.00000,-3.60000,271.40000,66.80000,204.60000,204.60000,204.60000,312.10000,275.00000,573.20000,574.60000,0.36000,0.36000
2019-03-31,1309.30000,684.60000,624.70010,363.60000,0.30000,363.30000,261.40010,-3.90000,257.50000,63.40000,194.10000,194.10000,194.10000,297.80010,261.40010,572.20000,573.00000,0.34000,0.34000
2018-12-31,1231.60000,643.80000,587.79990,354.39990,0.00000,354.39980,233.40000,-3.60000,229.80000,61.00000,168.80000,168.80000,168.80000,269.30000,233.40010,573.90000,574.30000,0.29500,0.29500
2018-09-30,1279.80000,664.00000,615.80000,353.80000,0.30000,353.50000,262.30000,-2.90000,259.40000,61.80000,197.60000,197.60000,197.60000,297.10000,262.30000,574.00000,574.50000,0.34000,0.34000
2018-06-30,1267.90000,650.20000,617.70000,349.30000,0.60000,348.70000,269.00000,-3.10000,265.90000,54.70000,211.20000,211.20000,211.20000,303.10000,269.00000,574.30000,574.50000,0.37000,0.37000
2018-03-31,1185.80000,608.20000,577.60000,342.70000,-0.40000,343.10000,234.50000,-2.60000,231.90000,57.60000,174.30000,174.30000,174.30000,267.90000,234.50000,575.20000,575.80000,0.30500,0.30500
2017-12-31,1088.50000,557.29990,531.20010,327.80010,-0.10000,327.90010,203.30000,-2.50000,200.80000,48.40000,152.40000,152.40000,152.40000,235.60000,203.30000,576.40000,576.70000,0.26000,0.26000
2017-09-30,1132.80000,576.90000,555.90000,327.50000,0.10000,327.40000,228.50000,-2.50000,226.00000,82.90000,143.10000,143.10000,143.10000,261.00000,228.50000,575.00000,575.20000,0.25000,0.25000
2017-06-30,1121.50000,563.00000,558.50000,321.60000,0.60000,321.00000,237.50000,-2.10000,235.40000,86.50000,148.90000,148.90000,148.90000,269.40000,237.50000,577.40000,577.60000,0.26000,0.26000
2017-03-31,1047.70000,529.70000,517.99990,305.90000,0.40000,305.50000,212.50000,-1.60000,210.90000,76.70000,134.20000,134.20000,134.20000,243.20000,212.50000,578.40000,579.00000,0.23000,0.23000
2016-12-31,947.89980,475.99990,471.90000,289.60000,0.20000,289.40000,182.49990,-1.70000,180.80000,66.00000,114.80000,114.80000,114.80000,211.59990,182.50010,577.80000,578.40000,0.19500,0.20000
2016-09-30,1013.10000,513.30000,499.80000,297.10000,0.20000,296.90000,202.90000,-1.70000,201.20000,74.30000,126.90000,126.90000,126.90000,229.60000,202.90000,578.00000,578.20000,0.22000,0.22000
2016-06-30,1014.30000,512.70000,501.60000,292.60000,0.20000,292.40000,209.20000,-1.40000,207.80000,76.30000,131.50000,131.50000,131.50000,234.00000,209.20000,577.80000,578.20000,0.23000,0.22500
2016-03-31,986.70000,495.20000,491.50000,290.20000,-0.10000,290.30000,201.20000,-1.30000,199.90000,73.70000,126.20000,126.20000,126.20000,224.60000,201.20000,577.60000,578.20000,0.22000,0.22000
2015-12-31,922.80590,462.26800,460.53790,282.09100,0.74000,281.35110,179.18680,-0.90200,178.28500,66.34200,111.94300,111.94300,111.94300,204.89180,179.18680,583.00000,584.00000,0.19500,0.19500
2015-09-30,995.25000,493.02500,502.22500,282.37800,0.16200,282.21600,220.00900,-0.80500,219.20400,82.71000,136.49400,136.49400,136.49400,241.34600,220.00900,579.83600,580.95000,0.23500,0.23500
2015-06-30,997.82700,495.74000,502.08700,276.64400,0.39000,276.25400,225.83300,-0.73400,225.09900,84.74200,140.35700,140.35700,140.35700,245.84700,225.83300,582.35400,583.66000,0.24000,0.24000
2015-03-31,953.31700,469.26700,484.05000,280.38700,0.10800,280.27900,203.77100,-0.25900,203.51200,75.90600,127.60600,127.60600,127.60600,223.31500,203.77100,590.47600,591.87400,0.21500,0.21500
2014-12-31,926.25420,458.69000,467.56410,278.78510,0.24200,278.54260,189.02150,-0.20200,188.81910,70.42800,118.39100,118.39100,118.39100,207.82250,189.02130,592.98000,594.62600,0.20000,0.19500
2014-09-30,980.81400,482.12100,498.69300,286.13200,0.31000,285.82200,212.87100,0.11700,212.98800,79.67400,133.31400,133.31400,133.31400,231.28900,212.87100,593.19000,594.75600,0.22500,0.22500
2014-06-30,949.93800,467.27100,482.66700,276.01600,0.19600,275.82000,206.84700,-0.06500,206.78200,76.26800,130.51400,130.51400,130.51400,224.88700,206.84700,593.38200,595.15600,0.22000,0.22000
2014-03-31,876.50100,428.02300,448.47800,269.84300,0.21600,269.62700,178.85100,-0.00600,178.84500,66.91400,111.93100,111.93100,111.93100,196.26400,178.85100,593.28400,594.99000,0.19000,0.19000
2013-12-31,813.75990,402.31110,411.44890,254.39000,0.07500,254.31480,157.13410,0.14000,157.27400,58.04500,99.22900,99.22900,99.22900,173.82310,157.13400,593.50800,595.36800,0.16500,0.16500
2013-09-30,858.42400,415.02900,443.39500,254.95700,0.11200,254.84500,188.55000,0.09300,188.64300,69.29300,119.35000,119.35000,119.35000,204.92500,188.55000,593.68600,595.43200,0.20000,0.20000
2013-06-30,847.59600,404.87500,442.72100,250.75000,0.24300,250.50700,192.21400,0.16500,192.37900,71.37000,121.00900,121.00900,121.00900,208.16300,192.21400,593.55800,595.44400,0.20500,0.20500
2013-03-31,806.32600,384.44600,421.88000,247.33400,0.21300,247.12100,174.75900,0.41300,175.17200,66.12400,109.04800,109.04800,109.04800,189.93700,174.75900,593.28600,595.30400,0.18500,0.18500
