,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,33382.00000,26429.00000,6953.00000,13158.00000,,13105.00000,-6152.00000,882.00000,-5270.00000,-1447.00000,-3823.00000,-3816.00000,,-3721.00000,-5604.00000,-6099.00000,863.60000,863.60000,-4.31000,-4.31000
2022-08-31,32449.00000,26039.00000,6410.00000,7320.00000,,7232.00000,-822.00000,63.00000,-759.00000,-235.00000,-524.00000,-502.00000,,-416.00000,-246.00000,-734.00000,864.40000,865.90000,-0.46000,-0.47000
2022-05-31,32597.00000,26025.00000,6572.00000,7019.00000,,6892.00000,-320.00000,302.00000,-18.00000,-242.00000,224.00000,229.00000,,289.00000,285.00000,-193.00000,864.00000,865.30000,0.33000,0.33000
2022-02-28,33756.00000,26047.00000,7709.00000,6565.00000,,6462.00000,1247.00000,-298.00000,948.00000,172.00000,776.00000,806.00000,,884.00000,1874.00000,1350.00000,863.50000,865.20000,1.02000,1.02000
2021-11-30,33901.00000,26326.00000,7575.00000,6391.00000,,6291.00000,1284.00000,2531.00000,3814.00000,275.00000,3539.00000,3532.00000,,3580.00000,1884.00000,1384.00000,865.80000,867.60000,4.13000,4.13000
2021-08-31,34262.00000,26759.00000,7503.00000,6649.00000,,6592.00000,911.00000,-2.00000,907.00000,586.00000,321.00000,345.00000,268.00000,628.00000,1486.00000,968.00000,864.80000,866.40000,0.73000,0.72000
2021-05-31,34030.00000,26877.00000,7153.00000,6116.00000,,6019.00000,1134.00000,-386.00000,749.00000,246.00000,503.00000,1078.00000,95.00000,1197.00000,1738.00000,1231.00000,864.70000,867.00000,1.38000,1.38000
2021-02-28,32779.00000,25998.00000,6781.00000,6029.00000,,5949.00000,832.00000,114.00000,946.00000,42.00000,904.00000,917.00000,107.00000,1025.00000,1385.00000,912.00000,864.20000,865.60000,1.19000,1.19000
2020-11-30,31438.00000,24808.00000,6630.00000,5792.00000,,7165.00000,-535.00000,-73.00000,-607.00000,-207.00000,-400.00000,-385.00000,87.00000,-308.00000,-1433.00000,-1908.00000,865.30000,865.30000,-0.36000,-0.36000
2020-08-31,25943.00000,20104.00000,5839.00000,5381.00000,,5324.00000,515.00000,-97.00000,418.00000,201.00000,217.00000,240.00000,117.00000,373.00000,-949.00000,572.00000,879.40000,880.30000,0.45000,0.45000
2020-05-31,30364.00000,24406.00000,5958.00000,7884.00000,,7641.00000,-1683.00000,-180.00000,-1862.00000,-43.00000,-1819.00000,-1813.00000,88.00000,-1708.00000,1039.00000,-1440.00000,875.40000,875.40000,-1.95000,-1.95000
2020-02-29,31336.00000,24318.00000,7018.00000,5909.00000,,5881.00000,1137.00000,-128.00000,1008.00000,149.00000,859.00000,870.00000,81.00000,946.00000,1657.00000,1165.00000,884.50000,885.50000,1.07000,1.07000
2019-11-30,34339.00000,27077.00000,7262.00000,6262.00000,,6249.00000,1013.00000,-131.00000,882.00000,32.00000,850.00000,841.00000,,845.00000,1503.00000,1026.00000,891.40000,892.60000,0.95000,0.95000
2019-08-31,17162.00000,11852.00000,5310.00000,4722.00000,,4664.00000,646.00000,-105.00000,540.00000,15.00000,525.00000,514.00000,,678.00000,1230.00000,704.00000,921.50000,923.50000,0.76000,0.76000
2019-05-31,34591.00000,27138.00000,7453.00000,6235.00000,,6251.00000,1202.00000,-5.00000,1198.00000,156.00000,1042.00000,1037.00000,,1025.00000,1708.00000,1186.00000,909.90000,911.20000,1.13000,1.13000
2019-02-28,34528.00000,26773.00000,7755.00000,6320.00000,,6237.00000,1518.00000,-162.00000,1356.00000,226.00000,1130.00000,1139.00000,,1156.00000,2101.00000,1601.00000,928.40000,930.70000,1.25000,1.24000
2018-11-30,33793.00000,26152.00000,7641.00000,6280.00000,,6241.00000,1400.00000,-135.00000,1265.00000,180.00000,1085.00000,1100.00000,,1123.00000,1929.00000,1439.00000,948.20000,951.40000,1.18000,1.18000
2018-08-31,33442.00000,25867.00000,7575.00000,6228.00000,,6179.00000,1396.00000,265.00000,1661.00000,159.00000,1502.00000,1514.00000,,1512.00000,1915.00000,1445.00000,991.00000,995.00000,1.54000,1.53000
2018-05-31,34334.00000,26554.00000,7780.00000,6235.00000,,6183.00000,1597.00000,-157.00000,1440.00000,109.00000,1331.00000,1346.00000,,1342.00000,2091.00000,1649.00000,992.10000,995.30000,1.35000,1.35000
2018-02-28,33021.00000,24925.00000,8096.00000,6321.00000,,6119.00000,1977.00000,-139.00000,1838.00000,503.00000,1335.00000,1349.00000,,1349.00000,2621.00000,2179.00000,991.00000,995.50000,1.36000,1.36000
2017-11-30,30740.00000,23399.00000,7341.00000,5910.00000,,6022.00000,1319.00000,-283.00000,1036.00000,227.00000,809.00000,822.00000,,821.00000,1623.00000,1207.00000,1006.10000,1011.10000,0.82000,0.81000
2017-08-31,30149.00000,22809.00000,7340.00000,6291.00000,,6299.00000,1041.00000,-109.00000,932.00000,126.00000,806.00000,807.00000,,802.00000,1443.00000,1033.00000,1073.50000,1078.50000,0.77000,0.76000
2017-05-31,30118.00000,22973.00000,7145.00000,5712.00000,,5628.00000,1517.00000,-163.00000,1354.00000,168.00000,1186.00000,1165.00000,,1162.00000,2014.00000,1601.00000,1077.10000,1082.60000,1.08000,1.07000
2017-02-28,29446.00000,21885.00000,7561.00000,6124.00000,,6082.00000,1479.00000,-187.00000,1292.00000,246.00000,1046.00000,1062.00000,,1060.00000,1933.00000,1521.00000,1079.70000,1085.50000,0.98000,0.98000
2016-11-30,28501.00000,21385.00000,7116.00000,5686.00000,,5669.00000,1447.00000,-172.00000,1275.00000,220.00000,1055.00000,1067.00000,,1054.00000,1883.00000,1464.00000,1082.10000,1088.30000,0.97000,0.97000
2016-08-31,28636.00000,21481.00000,7155.00000,6049.00000,,6015.00000,1140.00000,93.00000,1233.00000,207.00000,1026.00000,1035.00000,,1030.00000,1621.00000,1174.00000,1083.10000,1091.10000,0.95000,0.95000
2016-05-31,29498.00000,22065.00000,7433.00000,5903.00000,,5900.00000,1533.00000,-119.00000,1414.00000,322.00000,1092.00000,1107.00000,,1103.00000,1983.00000,1536.00000,1080.80000,1088.20000,1.02000,1.01000
2016-02-29,30184.00000,22317.00000,7867.00000,6007.00000,,6007.00000,1860.00000,-636.00000,1224.00000,301.00000,923.00000,932.00000,,930.00000,2302.00000,1860.00000,1080.20000,1088.40000,0.86000,0.85000
2015-11-30,29033.00000,21614.00000,7419.00000,5951.00000,,5951.00000,1468.00000,-195.00000,1273.00000,167.00000,1106.00000,1117.00000,,1110.00000,1850.00000,1468.00000,1089.00000,1098.60000,1.02000,1.01000
2015-08-31,28522.00000,21428.00000,7094.00000,6258.00000,,6258.00000,836.00000,-877.00000,-41.00000,-64.00000,23.00000,32.00000,,26.00000,1314.00000,836.00000,1043.20000,1053.90000,0.00000,0.00000
2015-05-31,28795.00000,21314.00000,7481.00000,6080.00000,,6080.00000,1401.00000,310.00000,1711.00000,408.00000,1303.00000,1310.00000,,1302.00000,1839.00000,1401.00000,1091.40000,1102.40000,1.19000,1.18000
2015-02-28,26573.00000,19691.00000,6882.00000,5606.00000,,5505.00000,1377.00000,1066.00000,2443.00000,391.00000,2052.00000,2060.00000,,2042.00000,1985.00000,1478.00000,1043.60000,1054.70000,1.96000,1.93000
2014-11-30,19554.00000,14258.00000,5296.00000,4456.00000,,4242.00000,1054.00000,144.00000,1198.00000,321.00000,877.00000,877.00000,,850.00000,1587.00000,1268.00000,945.80000,956.00000,0.90000,0.89000
2014-08-31,19057.00000,13730.00000,5327.00000,4493.00000,,4298.00000,1029.00000,-814.00000,215.00000,374.00000,-159.00000,-159.00000,,-193.00000,1539.00000,1224.00000,953.10000,965.20000,-0.20000,-0.20000
2014-05-31,19401.00000,13961.00000,5440.00000,4551.00000,,4416.00000,1024.00000,89.00000,1113.00000,357.00000,756.00000,756.00000,,714.00000,1497.00000,1159.00000,955.30000,967.60000,0.75000,0.74000
2014-02-28,19605.00000,13955.00000,5650.00000,4569.00000,,4433.00000,1217.00000,-96.00000,1121.00000,391.00000,730.00000,730.00000,,716.00000,1684.00000,1353.00000,951.90000,963.70000,0.75000,0.74000
2013-11-30,18329.00000,13177.00000,5152.00000,4379.00000,,4228.00000,924.00000,184.00000,1108.00000,404.00000,704.00000,704.00000,,695.00000,1407.00000,1075.00000,949.30000,961.50000,0.73000,0.72000
2013-08-31,17941.00000,12750.00000,5191.00000,4286.00000,,4010.00000,1181.00000,-12.00000,1169.00000,414.00000,755.00000,755.00000,,755.00000,1782.00000,1457.00000,946.00000,955.20000,0.79000,0.80000
2013-05-31,18313.00000,13091.00000,5222.00000,4362.00000,,4231.00000,991.00000,27.00000,1018.00000,394.00000,624.00000,624.00000,,624.00000,1440.00000,1122.00000,947.70000,959.00000,0.66000,0.65000
2013-02-28,18647.00000,13040.00000,5607.00000,4497.00000,20.00000,4392.00000,1215.00000,-23.00000,1192.00000,436.00000,756.00000,756.00000,,756.00000,1627.00000,1300.00000,945.40000,953.40000,0.80000,0.79000
2012-11-30,17316.00000,12217.00000,5099.00000,4398.00000,,4394.00000,705.00000,-37.00000,668.00000,255.00000,413.00000,413.00000,,413.00000,1022.00000,709.00000,945.30000,951.20000,0.44000,0.43000
