,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3825.00000,2510.00000,1315.00000,340.00000,764.00000,-149.00000,1482.00000,-167.00000,-36.00000,-203.00000,-162.00000,-41.00000,-41.00000,-12.00000,-55.00000,137.00000,-167.00000,720.80000,724.50000,-0.07000,-0.07000
2022-09-30,2777.00000,1879.00000,898.00000,312.00000,657.00000,23.00000,1276.00000,-378.00000,-18.00000,-396.00000,-74.00000,-322.00000,-322.00000,-6.00000,-331.00000,-68.00000,-378.00000,718.70000,718.70000,-0.46000,-0.46000
2022-06-30,6252.00000,3323.00000,2929.00000,296.00000,1017.00000,49.00000,1586.00000,1343.00000,-16.00000,1327.00000,325.00000,1002.00000,1002.00000,-30.00000,969.00000,1645.00000,1343.00000,723.00000,726.70000,1.34000,1.33000
2022-03-31,4601.00000,2724.00000,1877.00000,268.00000,735.00000,17.00000,1170.00000,707.00000,-9.00000,698.00000,121.00000,577.00000,577.00000,-10.00000,564.00000,1014.00000,707.00000,727.00000,730.90000,0.78000,0.78000
2021-12-31,3479.00000,2232.00000,1247.00000,316.00000,806.00000,335.00000,994.00000,253.00000,-8.00000,245.00000,90.00000,155.00000,155.00000,6.00000,159.00000,570.00000,253.00000,735.90000,741.60000,0.23000,0.22000
2021-09-30,2371.00000,1558.00000,813.00000,297.00000,672.00000,378.00000,797.00000,16.00000,-8.00000,8.00000,-28.00000,36.00000,36.00000,-4.00000,30.00000,325.00000,16.00000,733.80000,739.50000,0.04000,0.04000
2021-06-30,5627.00000,3010.00000,2617.00000,293.00000,998.00000,298.00000,1308.00000,1309.00000,-7.00000,1302.00000,284.00000,1018.00000,1018.00000,-45.00000,970.00000,1622.00000,1309.00000,737.30000,743.30000,1.31000,1.31000
2021-03-31,4178.00000,2420.00000,1758.00000,281.00000,733.00000,337.00000,960.00000,798.00000,-7.00000,791.00000,178.00000,613.00000,613.00000,-10.00000,600.00000,1102.00000,798.00000,743.40000,749.60000,0.81000,0.80000
2020-12-31,3207.00000,2112.00000,1095.00000,305.00000,724.00000,92.00000,1155.00000,-60.00000,-10.00000,-70.00000,-169.00000,99.00000,99.00000,-56.00000,41.00000,249.00000,-60.00000,748.70000,751.20000,0.06000,0.06000
2020-09-30,1863.00000,1297.00000,566.00000,284.00000,597.00000,30.00000,1062.00000,-496.00000,-11.00000,-507.00000,-117.00000,-390.00000,-390.00000,0.00000,-392.00000,-211.00000,-496.00000,749.50000,749.50000,-0.52000,-0.52000
2020-06-30,5191.00000,2829.00000,2362.00000,273.00000,965.00000,89.00000,1504.00000,858.00000,-14.00000,844.00000,78.00000,766.00000,766.00000,,760.00000,1158.00000,858.00000,749.20000,751.60000,1.01000,1.01000
2020-03-31,3956.00000,2269.00000,1687.00000,280.00000,757.00000,1.00000,1269.00000,418.00000,-10.00000,408.00000,127.00000,281.00000,281.00000,1.00000,272.00000,701.00000,418.00000,749.90000,752.50000,0.36000,0.36000
2019-12-31,2983.00000,1968.00000,1015.00000,290.00000,747.00000,75.00000,1178.00000,-163.00000,-24.00000,-187.00000,-145.00000,-42.00000,-42.00000,24.00000,-21.00000,126.00000,-163.00000,749.50000,749.50000,-0.03000,-0.03000
2019-09-30,1911.00000,1349.00000,562.00000,289.00000,646.00000,-93.00000,1174.00000,-612.00000,-19.00000,-631.00000,-104.00000,-527.00000,-527.00000,22.00000,-494.00000,-371.00000,-612.00000,749.50000,749.50000,-0.66000,-0.66000
2019-06-30,5556.00000,3047.00000,2509.00000,269.00000,937.00000,-343.00000,1722.00000,787.00000,-34.00000,753.00000,270.00000,483.00000,483.00000,-1077.00000,-608.00000,2299.00000,787.00000,749.40000,750.00000,-0.81000,-0.81000
2019-03-31,3396.00000,2211.00000,1185.00000,299.00000,735.00000,-181.00000,1377.00000,-192.00000,-59.00000,-251.00000,-67.00000,-184.00000,-184.00000,360.00000,164.00000,739.00000,-192.00000,749.40000,749.40000,0.22000,0.22000
2018-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
2018-09-30,1947.00000,1485.00000,462.00000,325.00000,5617.00000,,6030.00000,-5568.00000,-82.00000,-5650.00000,-8.00000,-5642.00000,-5642.00000,526.00000,-5121.00000,-274.00000,-5568.00000,,,,0.00000
2018-06-30,5731.00000,3687.00000,2044.00000,354.00000,1187.00000,,1648.00000,396.00000,-88.00000,308.00000,-67.00000,375.00000,375.00000,323.00000,694.00000,396.00000,396.00000,,,,0.00000
2017-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
