,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1967.10000,,1967.10000,1689.90000,,,194.00010,35.10000,229.10000,60.30000,168.80000,168.80000,165.60000,314.70010,194.00010,489.60000,490.20000,0.32000,0.32000
2022-09-30,1939.00000,,1939.00000,1509.00000,,,348.49910,-94.30000,254.20000,48.50000,205.70000,205.70000,204.90000,472.19910,348.49910,488.70000,489.30000,0.46000,0.47000
2022-06-30,2031.30000,,2031.30000,1544.80000,,,404.70020,-91.60000,313.10000,89.50000,223.60000,223.60000,245.20000,527.20020,404.70020,487.50000,487.90000,0.50000,0.50000
2022-03-31,2081.00000,,2081.00000,1557.60000,,,463.00000,3.20000,466.20000,107.10000,359.10000,359.10000,334.50000,560.30000,463.00000,490.00000,490.50000,0.68000,0.68000
2021-12-31,2224.00000,,2224.00000,1608.00000,,,557.70010,138.20000,695.90000,151.10000,544.80000,544.80000,453.20000,656.80000,557.70010,489.80000,490.60000,0.89000,0.88000
2021-09-30,2181.00000,,2181.00000,1591.60000,,,531.50000,206.49990,737.99990,-4.80000,742.79970,742.79970,638.90000,616.50000,531.49980,489.90000,490.60000,1.31000,1.30000
2021-06-30,2172.90000,,2172.90000,1636.80000,,,478.09990,77.30000,555.40000,83.80000,471.60000,471.60000,419.00000,582.59990,478.09990,489.20000,489.90000,0.86000,0.86000
2021-03-31,2076.50000,,2076.50000,1562.30000,,,456.29990,157.20000,613.50000,128.10000,485.40000,485.40000,364.90000,556.59990,456.29990,490.50000,490.90000,0.74000,0.74000
2020-12-31,1995.10000,,1995.10000,1527.80000,,,409.10000,128.20000,537.30000,142.50000,394.80000,394.80000,330.70000,508.10000,409.10000,491.10000,491.70000,0.67000,0.67000
2020-09-30,1705.00000,,1705.00000,1561.30000,,,103.60010,96.00000,199.60000,73.10000,126.50000,126.50000,73.80000,179.90010,103.60000,491.90000,492.40000,0.15000,0.15000
2020-06-30,1161.10000,,1161.10000,923.90000,,,232.50000,37.30000,269.80000,16.10000,253.70000,253.70000,286.20000,273.30000,232.50000,490.40000,490.70000,0.58000,0.58000
2020-03-31,1311.20000,,1311.20000,966.90000,,,339.90000,-237.00000,102.90000,44.10000,58.80000,58.80000,77.30000,384.50000,339.90000,491.50000,491.80000,0.16000,0.16000
2019-12-31,1389.20000,,1389.20000,1011.50000,,,372.90000,72.70000,445.60000,97.50000,348.10000,348.10000,346.30000,420.00000,372.90000,494.70000,495.30000,0.70000,0.70000
2019-09-30,1347.40000,,1347.40000,1031.70000,,,301.00020,94.80000,395.80000,86.50000,309.30000,309.30000,304.40010,352.70030,301.00010,503.60000,504.30000,0.61000,0.61000
2019-06-30,1476.70000,,1476.70000,1101.80000,,,374.89990,38.60000,413.50000,158.90000,254.60000,254.60000,243.30000,420.79990,374.89990,501.60000,502.30000,0.48000,0.48000
2019-03-31,1433.80000,,1433.80000,1054.30000,,,379.50000,113.00000,492.50000,110.90000,381.60000,381.60000,363.70000,419.10000,379.50000,504.70000,505.10000,0.72000,0.72000
2018-12-31,1411.50000,,1411.50000,1000.00000,,,411.49990,-65.50000,346.00000,86.00000,260.00000,260.00000,273.40000,453.49990,411.49990,510.30000,510.80000,0.54000,0.54000
2018-09-30,1412.60000,,1412.60000,1022.50000,,,388.30020,95.00000,483.30000,7.00000,476.30000,476.30000,489.20000,426.20020,388.30020,537.40000,538.00000,0.91000,0.92000
2018-06-30,1558.60000,,1558.60000,1055.50000,,,503.10000,-55.90000,447.20000,91.80000,355.40000,355.40000,398.70000,543.50000,503.10000,533.00000,533.50000,0.75000,0.75000
2018-03-31,1617.80000,,1617.80000,1062.10000,,,555.70010,77.40000,633.10000,150.20000,482.90000,482.90000,443.20000,594.50010,555.70010,545.00000,545.50000,0.79000,0.78000
2017-12-31,1615.50000,,1615.50000,1034.40000,,,581.10000,70.50000,651.60000,1223.50000,-571.90000,-571.90000,-584.30000,621.10000,581.10000,550.70000,550.70000,-1.06000,-1.06000
2017-09-30,1616.90000,,1616.90000,1059.20000,,,557.70040,100.70000,658.40010,181.90010,476.50000,476.50000,422.80000,594.80040,557.70030,558.80000,559.10000,0.77000,0.77000
2017-06-30,1613.90000,,1613.90000,1049.70000,,,564.20000,79.30000,643.50000,184.10000,459.40000,459.40000,407.10000,604.49990,564.20000,556.20000,556.70000,0.73000,0.73000
2017-03-31,1600.60000,,1600.60000,1045.10000,,,555.50000,72.00000,627.50000,192.50000,435.00000,435.00000,417.20000,593.40000,555.50000,560.30000,560.60000,0.74000,0.74000
2016-12-31,1560.80000,,1560.80000,973.90000,,,586.90010,32.80000,619.70000,200.90000,418.80000,418.80000,437.20000,623.90010,586.90010,565.10000,565.20000,0.77000,0.77000
2016-09-30,1611.80000,,1611.80000,1032.40000,,,579.40040,56.90000,636.30000,163.29990,473.00010,473.00010,469.80010,618.10030,579.40000,583.80000,583.80000,0.82000,0.82000
2016-06-30,1634.30000,,1634.30000,1038.90000,,,595.40000,53.50000,648.90000,187.40000,461.50000,461.50000,443.20000,635.70000,595.40000,578.90000,578.90000,0.77000,0.77000
2016-03-31,1613.90000,,1613.90000,1076.60000,,,537.30000,5.20000,542.50000,181.70000,360.80000,360.80000,357.70000,575.20010,537.30000,587.00000,587.10000,0.61000,0.61000
2015-12-31,1758.00000,,1758.00000,1104.40000,,,653.60010,18.50000,672.10000,209.70000,462.40000,462.40000,445.10000,699.00010,653.60010,597.60000,597.70000,0.74000,0.74000
2015-09-30,1873.80000,,1873.80000,1155.70000,,,718.10070,-122.40000,595.70000,214.20000,381.49990,381.49990,353.80010,768.50070,718.10030,614.80000,614.90000,0.58000,0.58000
2015-06-30,2000.80000,,2000.80000,1231.00000,,,769.80000,-18.40000,751.40000,217.40000,534.00000,534.00000,504.20000,820.80000,769.80000,614.10000,614.20000,0.82000,0.82000
2015-03-31,2009.80000,,2009.80000,1252.10000,,,757.70010,101.20000,858.90000,236.00000,622.90000,622.90000,602.50000,811.40010,757.70010,617.60000,617.70000,0.98000,0.98000
2014-12-31,2064.30000,,2064.30000,1282.30000,,,782.00010,40.40000,822.40000,256.10000,566.30000,566.30000,562.80000,837.10010,782.00010,620.10000,620.20000,0.91000,0.91000
2014-09-30,2155.50000,,2155.50000,1320.20000,,,835.30080,50.50000,885.80010,255.00000,630.80030,630.80030,637.60000,887.60080,835.30080,624.80000,625.20000,1.02000,1.02000
2014-06-30,2130.50000,,2130.50000,1343.70000,,,786.79990,96.70000,883.50000,251.40000,632.10000,632.10000,575.00000,839.79990,786.79990,623.20000,623.60000,0.92000,0.92000
2014-03-31,2095.90000,,2095.90000,1309.90000,,,786.00000,5.60000,791.60000,238.80000,552.80000,552.80000,557.10000,843.80000,786.00000,626.10000,626.50000,0.89000,0.89000
2013-12-31,2109.50000,,2109.50000,1296.40000,,,813.10010,35.60000,848.70000,252.70000,596.00000,596.00000,600.30000,872.40010,813.10010,628.10000,628.50000,0.96000,0.96000
