,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1529.90000,637.40000,892.50000,101.20000,499.80000,-0.60000,601.60000,290.90000,-33.90000,257.00000,29.80000,227.20000,227.20000,,227.20000,,290.90000,353.80000,356.70000,0.64000,0.64000
2022-09-30,1456.00000,610.60000,845.40000,101.10000,491.30000,-1.10000,593.50000,251.90000,-34.40000,217.50000,27.60000,189.90000,189.90000,0.00000,189.90000,366.90000,251.90000,355.20000,357.90000,0.53000,0.53000
2022-06-30,1463.30000,629.80000,833.50010,100.10000,484.90000,-16.20000,601.20000,232.30020,-24.10000,208.20000,35.20000,173.00000,173.00000,,173.00000,348.50020,232.30020,357.40000,359.80000,0.48000,0.48000
2022-03-31,1376.50000,584.50000,792.00000,99.10000,480.60000,,579.70000,212.30000,-21.50000,190.80000,25.70000,165.10000,165.10000,,165.10000,330.10000,212.30000,359.30000,368.40000,0.46000,0.45000
2021-12-31,1374.80000,580.80010,794.00020,93.00000,499.40000,,592.39990,201.60000,-25.90000,175.70000,7.80000,167.90000,167.90000,-2.90000,165.00000,305.60000,201.59990,349.00000,352.30000,0.47000,0.46000
2021-09-30,1301.00000,555.30000,745.70000,87.80000,455.60000,0.00000,543.40000,202.30000,-26.70000,175.60000,23.00000,152.60000,152.60000,-0.30000,152.30000,301.10000,202.30000,358.90000,362.20000,0.42000,0.42000
2021-06-30,1319.70000,564.20000,755.49990,87.80000,456.40000,0.00000,544.20000,211.29990,-3.80000,207.50000,25.50000,182.00000,182.00000,-1.10000,163.70000,306.99990,211.29990,339.40000,342.40000,0.48000,0.48000
2021-03-31,1259.20000,547.30000,711.90000,86.20000,428.10000,,514.30000,197.60000,-78.90000,118.70000,7.00000,111.70000,111.70000,-1.50000,92.90000,294.60000,197.60000,338.60000,341.70000,0.27000,0.27000
2020-12-31,1324.90000,562.80000,762.10000,83.40000,494.80000,,578.20000,183.90000,1080.20000,1264.10000,12.50000,1251.60000,1251.60000,-36.00000,1198.40000,274.90000,183.90000,338.00000,360.70000,3.55000,3.37000
2020-09-30,1159.80000,508.20000,651.60000,79.20000,434.80000,,514.00000,137.60000,-38.30000,99.30000,13.30000,86.00000,86.00000,139.80000,208.50000,232.70000,137.60000,337.60000,340.80000,0.62000,0.61000
2020-06-30,1041.60000,458.80000,582.80000,77.40000,402.80000,,480.20000,102.60000,-30.60000,72.00000,12.20000,59.80000,59.80000,70.20000,112.80000,202.10000,102.60000,337.30000,339.70000,0.33000,0.33000
