,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-06-30,6078.00000,3340.00000,2738.00000,242.00000,1542.00000,1801.00000,937.00000,-131.00000,806.00000,54.00000,752.00000,752.00000,,752.00000,1508.00000,937.00000,403.00000,406.00000,1.87000,1.85000
2018-03-31,5853.00000,3273.00000,2580.00000,234.00000,1515.00000,1794.00000,786.00000,-152.00000,634.00000,55.00000,579.00000,579.00000,,579.00000,1361.00000,786.00000,402.00000,406.00000,1.44000,1.43000
2017-12-31,6047.00000,3376.00000,2671.00000,233.00000,1479.00000,1714.00000,957.00000,-137.00000,820.00000,290.00000,530.00000,530.00000,-2.00000,528.00000,1531.00000,957.00000,395.00000,398.00000,1.31000,1.29000
2017-09-30,5116.00000,2816.00000,2300.00000,217.00000,1400.00000,1666.00000,634.00000,-154.00000,480.00000,-54.00000,534.00000,534.00000,,534.00000,1151.00000,634.00000,396.00000,400.00000,1.35000,1.34000
2017-06-30,4990.00000,2706.00000,2284.00000,222.00000,1291.00000,1535.00000,749.00000,-123.00000,626.00000,13.00000,613.00000,613.00000,-1.00000,612.00000,1226.00000,749.00000,390.00000,393.00000,1.57000,1.56000
2017-03-31,4765.00000,2572.00000,2193.00000,215.00000,1334.00000,1573.00000,620.00000,-117.00000,503.00000,-48.00000,551.00000,551.00000,,551.00000,1085.00000,620.00000,391.00000,394.00000,1.41000,1.40000
2016-12-31,4953.10000,2671.40000,2281.70000,211.80000,1260.40000,1520.30100,761.39890,-109.40000,652.00000,19.60000,632.40000,632.40000,-2.70000,629.70000,1235.19900,761.39940,395.00000,397.00000,1.59000,1.59000
2016-09-30,4490.90000,2437.00000,2053.90000,183.30000,1274.60000,1512.80000,541.10010,-113.20000,427.90000,-45.60000,473.50000,473.50000,,473.50000,974.10000,541.10010,394.70000,397.40000,1.20000,1.19000
2016-06-30,4535.20000,2456.70000,2078.50000,182.40000,1223.10000,1440.90000,637.60060,-116.50000,521.10000,4.30000,516.80000,516.80000,-0.20000,516.60000,1072.70100,637.60060,393.90000,396.70000,1.31000,1.30000
2016-03-31,4294.80000,2336.90000,1957.90000,176.50000,1212.90000,1440.00000,517.89990,-94.90000,423.00000,20.70000,402.30000,402.30000,-0.10000,402.20000,933.99990,517.89990,395.80000,398.70000,1.02000,1.01000
2015-12-31,4652.10100,2543.70000,2108.40100,180.00000,1190.30000,1418.40000,690.00050,-107.70000,582.30000,-23.70000,606.00000,606.00000,-3.80000,602.20010,1114.30100,690.00000,399.00000,402.00000,1.52000,1.51000
2015-09-30,4123.20000,2239.90000,1883.30000,171.60000,1133.30000,1320.40000,562.90010,-94.80000,468.10000,-9.20000,477.30000,477.30000,-1.20000,476.10000,990.60010,562.90010,399.00000,402.00000,1.19000,1.18000
2015-06-30,4270.90000,2329.10000,1941.80000,174.60000,1151.00000,1346.00000,595.79980,-92.20000,503.60000,-8.00000,511.60000,511.60000,,511.60000,1015.50000,595.79980,398.40000,401.50000,1.28000,1.27000
2015-03-31,3918.80000,2096.30000,1822.50000,165.80000,1137.40000,1335.20000,487.30000,-105.30000,382.00000,-3.10000,385.10000,385.10000,,385.10000,903.60000,487.30000,397.80000,401.40000,0.97000,0.96000
2014-12-31,4492.79900,2400.90100,2091.89800,182.50000,1236.60000,1452.80000,639.09770,-102.00000,537.10000,-66.90000,603.99990,603.99990,-2.80000,601.20010,1067.79800,639.09890,398.20000,402.30000,1.50000,1.49000
2014-09-30,4171.40000,2237.80000,1933.60000,175.20000,1228.70000,1293.30000,640.30000,-101.10000,539.20000,69.30000,469.90000,469.90000,1.70000,471.60000,1096.00000,640.30000,399.90000,403.70000,1.18000,1.17000
2014-06-30,4321.90000,2475.40000,1846.50000,183.70000,1253.80000,1498.40000,348.10010,-111.60000,236.50000,-42.00000,278.50000,278.50000,,278.50000,782.90010,348.10010,399.40000,403.10000,0.70000,0.69000
2014-03-31,3903.50000,2283.50000,1620.00000,149.70000,1177.00000,744.50000,875.50000,-101.10000,774.40000,231.30000,543.10000,543.10000,,543.10000,1241.10000,875.50000,393.30000,398.40000,1.38000,1.36000
2013-12-31,3466.90000,1985.20000,1481.69900,104.70000,898.70010,1026.70000,455.00000,-77.40000,377.60000,34.60000,342.99990,342.99990,-0.90000,342.10000,704.30000,454.99930,360.30000,365.80000,0.94000,0.93000
2013-09-30,3191.80000,1843.90000,1347.90000,95.90000,848.50000,955.80000,392.10010,-73.10000,319.00000,1.30000,317.70000,317.70000,-0.10000,317.60000,642.50010,392.10010,361.20000,367.30000,0.88000,0.86000
2013-06-30,3240.10000,1876.90000,1363.20000,96.70000,869.60000,987.80000,375.40010,-95.40000,280.00000,2.40000,277.60000,277.60000,-0.20000,277.40000,624.60020,375.40010,360.00000,363.50000,0.77000,0.76000
2013-03-31,3191.50000,1855.20000,1336.30000,98.20000,829.50000,949.20000,387.10010,-44.20000,342.90000,2.10000,340.80000,340.80000,-4.60000,336.20000,638.10010,387.10010,358.10000,361.70000,0.94000,0.93000
2012-12-31,3259.30000,1873.20000,1386.10000,98.50000,856.59990,985.49900,400.60080,-57.10000,343.50000,-42.30000,385.80000,385.80000,-9.40000,376.40000,655.00090,400.60110,363.80000,366.60000,1.04000,1.04000
2012-09-30,3085.70000,1787.30000,1298.40000,92.00000,839.00000,946.20000,352.20020,-55.80000,296.40000,-3.00000,299.40000,299.40000,-9.00000,290.40000,597.40010,352.20020,362.60000,365.40000,0.80000,0.79000
2012-06-30,3108.10000,1786.80000,1321.30000,94.20000,835.00000,953.50000,367.80000,-49.40000,318.40000,26.00000,292.40000,292.40000,-58.60000,233.80000,609.40000,367.80000,367.00000,369.20000,0.64000,0.63000
2012-03-31,3056.80000,1767.10000,1289.70000,91.70000,824.30000,928.20000,361.50020,-50.40000,311.10000,30.30000,280.80000,280.80000,-3.50000,277.30000,604.00020,361.50020,367.30000,370.10000,0.76000,0.75000
2011-12-31,3050.50000,1756.70000,1293.80100,95.40000,820.40000,945.59900,348.20140,-35.60000,312.60000,19.80000,292.80000,292.80000,-3.90000,288.90000,593.80140,348.20040,380.80000,384.80000,0.77000,0.77000
2011-09-30,2932.90000,1714.00000,1218.90000,86.80000,804.50000,902.90000,315.99980,-49.60000,266.40000,0.10000,266.30000,266.30000,-0.90000,265.40000,544.79970,315.99980,379.50000,382.70000,0.70000,0.69000
2011-06-30,2854.00000,1693.00000,1161.00000,83.20000,772.90000,895.90000,265.09990,-10.30000,254.80000,37.70000,217.10000,217.10000,306.30000,523.40000,465.99990,265.09990,381.90000,385.90000,1.37000,1.36000
2011-03-31,2721.40000,1601.10000,1120.30000,74.80000,708.70000,798.80000,321.49980,-22.50000,299.00000,51.80000,247.20000,247.20000,5.00000,252.20000,505.79970,321.49980,388.60000,394.60000,0.65000,0.64000
2010-12-31,2541.79900,1457.10000,1084.69900,77.20000,680.30010,781.80000,302.89890,-23.30000,279.59990,5.60000,274.00000,274.00000,23.50000,297.40000,481.29900,302.89970,403.30000,409.40000,0.77000,0.75000
2010-09-30,2628.70000,1567.20000,1061.50000,71.50000,677.00000,758.80000,302.70000,-15.40000,287.30000,28.50000,258.80000,258.80000,9.70000,268.50000,485.09990,302.70000,400.70000,404.50000,0.67000,0.66000
2010-06-30,2595.70000,1546.80000,1048.90000,69.60000,673.20000,751.00000,297.89990,-36.80000,261.10000,32.40000,228.70000,228.70000,8.60000,237.20000,483.19990,297.89990,409.30000,415.90000,0.58000,0.57000
2010-03-31,2626.90000,1560.50000,1066.40000,66.10000,698.30000,781.80000,284.60010,-24.90000,259.70000,35.10000,224.60000,224.60000,7.70000,232.30000,478.20010,284.60010,409.60000,418.20000,0.55000,0.55000
2009-12-31,2641.29900,1629.90000,1011.39900,67.00000,644.70000,733.90000,277.49950,-43.30000,234.20000,-12.00000,246.20000,246.20000,,273.20000,460.29960,277.49950,412.40000,422.80000,0.66000,0.64000
2009-09-30,2531.10000,1519.90000,1011.20000,60.50000,662.10000,735.70000,275.50000,-28.60000,246.90000,25.70000,221.20000,221.20000,,221.10000,471.00000,275.50000,407.90000,420.20000,0.54000,0.53000
2009-06-30,2484.10000,1495.80000,988.30000,58.10000,660.90000,729.30000,259.00000,-26.90000,232.10000,25.20000,206.90000,206.90000,,206.70000,453.30000,259.00000,415.30000,423.70000,0.50000,0.49000
2009-03-31,2255.10000,1368.20000,886.90010,58.20000,625.00000,696.80000,190.10010,-22.90000,167.20000,18.30000,148.90000,148.90000,,148.70000,380.40010,190.10010,417.70000,425.30000,0.36000,0.35000
