,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2712.18200,1993.72200,718.46000,163.29500,22.88600,136.83900,581.62130,-6.89900,574.72200,119.95400,454.76810,454.76810,454.76790,589.35030,585.19100,3.28600,3.50900,141.52000,133.10000
2022-09-30,2776.90000,2092.45700,684.44290,153.66800,11.50500,138.72600,545.71680,-7.20200,538.51500,127.12200,411.39300,411.39300,411.39300,553.39980,549.15380,3.26600,3.47100,125.97000,118.51000
2022-06-30,2658.94300,1924.72700,734.21610,155.91800,5.19900,147.94700,586.26900,-12.25700,574.01200,140.69800,433.31400,433.31400,433.31400,593.57200,589.04100,3.28700,3.50400,131.84000,123.65000
2022-03-31,2378.40900,1651.36500,727.04390,152.41800,2.41100,147.93300,579.11100,-13.16600,565.94500,139.84500,426.10000,426.10000,426.10000,585.64500,581.18490,3.38500,3.65600,125.87000,116.56000
2021-12-31,2230.34200,1646.05000,584.29160,149.14800,2.72100,144.27900,440.01270,-13.20700,426.80490,92.22400,334.58090,334.58090,334.58100,446.90370,442.16010,3.58100,3.85900,95.71000,88.38000
2021-09-30,2395.64000,1817.93900,577.70090,135.18500,2.51800,130.33100,447.37000,-13.24300,434.12700,102.04600,332.08100,332.08100,332.08100,454.38800,449.70600,3.56100,3.84200,93.25000,86.44000
2021-06-30,2283.59800,1721.67300,561.92490,136.01900,2.62000,131.19000,430.73490,-13.27000,417.46500,96.17000,321.29500,321.29500,321.29500,437.77890,432.94390,3.62300,3.89700,88.69000,82.45000
2021-03-31,2041.44600,1577.45300,463.99300,143.07500,2.45300,138.59000,325.40310,-13.39700,312.00600,63.24400,248.76200,248.76200,248.76200,332.63810,327.43510,3.67300,3.93500,67.72000,63.21000
2020-12-31,2344.01500,1822.12100,521.89440,133.97500,8.24000,123.34900,398.54480,-13.17400,385.36990,80.36600,305.00390,305.00390,305.00400,406.12080,400.92940,3.69200,3.91700,82.39000,77.54000
2020-09-30,1990.01200,1536.04400,453.96800,125.92100,2.87500,120.82400,333.14400,-11.68700,321.45700,64.99100,256.46600,256.46600,256.46600,340.91300,335.36600,3.70600,3.93900,69.19000,65.11000
2020-06-30,1620.36800,1284.49300,335.87500,121.46000,3.08700,116.51900,219.35610,-9.52500,209.83100,45.75600,164.07500,164.07500,164.07500,226.84210,221.21010,3.68200,3.86100,44.56000,42.50000
2020-03-31,1582.52800,1294.74300,287.78490,128.37800,5.98500,119.92400,167.86080,-6.48600,161.37500,-14.32800,175.70300,175.70300,175.70300,175.95180,170.32980,3.66300,3.90800,47.97000,44.96000
2019-12-31,1990.19500,1567.39200,422.80310,131.49300,7.33100,120.93000,301.87340,-6.57100,295.30210,39.16500,256.13710,256.13710,256.13700,310.55440,305.10570,3.64100,3.97300,69.94000,64.29000
2019-09-30,1911.26400,1518.27600,392.98800,130.37600,7.51500,119.52100,273.46700,-6.29300,267.17400,43.38700,223.78700,223.78700,223.78700,282.03000,276.80700,3.67200,3.98800,60.94000,56.11000
2019-06-30,1800.19400,1425.38800,374.80600,133.04400,6.51400,123.79300,251.01320,-6.30100,244.71200,34.50300,210.20900,210.20900,210.20900,258.83420,253.75020,3.61200,3.95900,58.20000,53.09000
2019-03-31,1687.01100,1338.80600,348.20500,132.49200,6.27600,123.38300,224.82190,-6.21500,218.60700,30.20100,188.40600,188.40600,188.40600,232.71690,227.65490,3.60700,3.95500,52.23000,47.64000
2018-12-31,1994.54700,1590.73500,403.81240,128.90500,5.58000,120.10200,283.71010,-6.27300,277.43800,45.28000,232.15800,232.15800,232.15800,292.04810,286.93350,3.63100,4.09200,64.28000,58.13000
2018-09-30,1852.40700,1472.64900,379.75790,130.71200,3.49900,123.85100,255.90700,-6.19700,249.71000,53.89400,195.81600,195.81600,195.81600,264.29800,259.26900,3.61200,4.05600,54.21000,48.28000
2018-06-30,1787.30500,1416.79700,370.50810,128.31300,2.80500,122.59300,247.91520,-6.32900,241.58600,38.41200,203.17400,203.17400,203.17400,255.81820,250.83020,3.63500,4.14200,55.90000,49.05000
