,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,358.06400,154.70100,203.36300,34.14000,148.07000,-85.76100,267.97100,-64.60800,-0.06200,-64.67000,3.05000,-67.72000,-67.72000,-67.72000,-53.64000,-64.60800,44.15700,44.15700,-1.54000,-1.54000
2017-09-30,304.92100,129.09400,175.82700,32.38000,115.90500,,148.28500,27.54200,9.11300,36.65500,8.98900,27.66600,27.66600,27.66600,38.41200,27.54200,44.15700,44.15700,0.63000,0.63000
2017-06-30,283.88200,112.32800,171.55400,30.33800,108.35400,-2.83700,141.52900,30.02500,-17.60300,12.42200,7.10600,5.31600,5.31600,5.31600,40.10500,30.02500,44.15700,44.15700,0.12000,0.12000
2017-03-31,269.67500,100.81900,168.85600,30.30200,75.24000,,105.54200,63.31400,6.34900,69.66300,21.14500,48.51800,48.51800,48.51800,72.31700,63.31400,44.15700,44.15700,1.10000,1.10000
2016-12-31,256.27500,93.54500,162.73000,26.25600,71.80300,,98.05900,64.67100,2.95000,67.62100,16.27200,51.34900,51.34900,51.34900,72.99500,64.67100,44.15700,44.15700,1.17000,1.17000
2016-09-30,230.84700,85.19900,145.64800,26.06600,65.87300,,91.93900,53.70900,-1.42300,52.28600,13.37400,38.91200,38.91200,38.91200,61.22900,53.70900,44.15700,44.15700,0.88000,0.88000
2016-06-30,199.64400,73.34600,126.29800,24.21600,56.17800,-13.71700,94.11100,32.18700,-3.96900,28.21800,12.36000,15.85800,15.85800,15.85800,39.11300,32.18700,44.15700,44.15700,0.36000,0.36000
2016-03-31,157.63000,55.44800,102.18200,21.94100,49.75200,,71.69300,30.48900,6.71400,37.20300,6.95600,30.24700,30.24700,30.24700,36.74100,30.48900,44.15700,44.15700,0.68000,0.68000
2015-12-31,180.73200,63.16200,117.57000,22.49700,61.38200,,83.87900,33.69100,19.33700,53.02800,14.06300,38.96500,38.96500,38.96500,39.94400,33.69100,44.15600,44.15600,0.89000,0.89000
2015-09-30,168.64100,56.81300,111.82800,17.04200,49.50600,,66.54800,45.28000,2.33600,47.61600,1.97600,45.64000,45.64000,45.64000,51.26600,45.28000,44.15600,44.15600,1.03000,1.03000
2015-06-30,154.31400,50.31100,104.00300,19.63900,49.72700,,69.36600,34.63700,-1.16600,33.47100,14.00800,19.46300,19.46300,19.46300,36.54200,34.63700,44.15500,44.15500,0.44000,0.44000
2015-03-31,148.10300,44.70800,103.39500,17.24500,44.33600,-16.22600,77.80700,25.58800,-9.21200,16.37600,14.65500,1.72100,1.72100,1.72100,34.65300,25.58800,44.15500,44.15500,0.04000,0.04000
2014-12-31,161.37000,47.66400,113.70600,16.02800,52.44200,,68.47000,45.23600,4.72600,49.96200,15.80000,34.16200,34.16200,34.14600,45.91000,45.23600,44.15400,44.15400,0.76000,0.76000
2014-09-30,147.93500,43.40200,104.53300,13.57400,43.81200,,57.38600,47.14700,4.66700,51.81400,18.06200,33.75200,33.75200,33.76600,55.83700,47.14700,44.15400,44.15400,0.76000,0.76000
2014-06-30,131.84900,36.37200,95.47700,11.74100,40.15300,-49.49600,101.39000,-5.91300,-13.17000,-19.08300,6.50600,-25.58900,-25.58900,-25.59500,-1.84900,-5.91300,44.15400,44.18300,-0.58000,-0.58000
2014-03-31,115.38200,31.54000,83.84200,12.25700,37.58400,,49.84100,34.00100,5.10200,39.10300,8.77500,30.32800,30.32800,30.26400,37.52000,34.00100,44.15400,44.15400,0.69000,0.69000
2013-12-31,134.63050,36.20560,98.42490,9.67080,36.63460,,46.30540,52.11950,3.69420,55.81370,14.97750,40.83610,40.83610,40.76390,55.40510,52.11950,44.15300,44.15300,0.93000,0.93000
2013-09-30,123.05540,34.14500,88.91040,12.07460,39.43680,0.00000,51.51140,37.39910,3.82270,41.22170,12.07550,29.14620,29.14620,29.28420,40.53640,37.39910,44.15300,44.15300,0.66000,0.66000
2013-06-30,112.18340,31.07720,81.10620,9.76020,35.89660,,45.65690,35.44930,5.27290,40.72220,10.70120,30.02100,30.02100,29.97860,38.28400,35.44930,44.15300,44.15300,0.67000,0.67000
2013-03-31,102.72570,28.64920,74.07660,9.38240,36.12300,,45.50540,28.57120,-3.21980,25.35140,7.82880,17.52260,17.52260,17.48030,31.19250,28.57120,44.15100,44.15100,0.40000,0.40000
2012-12-31,103.75470,27.40290,76.35180,6.92370,30.29960,,37.22320,39.12850,3.09580,42.22440,11.97800,30.24640,30.24640,30.19040,41.67560,39.12850,44.14800,44.15000,0.69000,0.69000
2012-09-30,97.26680,25.69360,71.57320,7.98330,29.87620,,37.85950,33.71370,2.23980,35.95350,9.88560,26.06790,26.06790,26.04310,36.06840,33.71370,44.15000,44.15700,0.59000,0.59000
2012-06-30,88.84410,23.89290,64.95120,6.13380,26.93240,,33.06620,31.88490,3.25000,35.13490,9.74010,25.39480,25.39480,25.37920,33.97580,31.88490,44.14800,44.15200,0.57000,0.57000
2012-03-31,83.73600,21.09630,62.63970,7.58610,30.12290,,37.70900,24.93080,1.97400,26.90480,7.26770,19.63700,19.63700,19.63460,26.89740,24.93080,44.14200,44.14800,0.45000,0.45000
2011-12-31,86.46560,20.72450,65.74110,6.74900,30.02620,,36.77530,28.96590,1.87540,30.84130,9.21990,21.62140,21.62140,21.60570,30.98480,28.96590,44.13800,44.15100,0.47000,0.47000
2011-09-30,81.62810,20.06050,61.56770,5.92500,25.67890,,31.60390,29.96370,5.13760,35.10140,8.80490,26.29650,26.29650,26.29590,31.90710,29.96370,44.14200,44.15100,0.60000,0.60000
2011-06-30,69.37820,16.93910,52.43900,5.51890,25.36880,,30.88770,21.55140,0.90650,22.45790,7.63700,14.82080,14.82080,14.82080,23.31610,21.55140,44.13800,44.15200,0.34000,0.34000
2011-03-31,61.45970,14.33170,47.12800,5.15690,22.67990,,27.83680,19.29120,0.76450,20.05570,5.99800,14.05760,14.05760,14.05760,20.83230,19.29120,44.13100,44.14800,0.32000,0.32000
2010-12-31,62.31620,13.79430,48.52190,4.43030,23.12260,,27.55290,20.96900,1.10570,22.07470,6.13520,15.93950,15.93950,15.93950,22.29650,20.96900,44.12400,44.14700,0.36000,0.36000
2010-09-30,55.95140,11.45090,44.50050,4.22450,20.96530,,25.18980,19.31070,0.43970,19.75040,0.95950,18.79100,18.79100,18.79100,20.71750,19.31070,44.13000,44.15100,0.43000,0.43000
2010-06-30,52.51030,11.41160,41.09880,3.97650,18.30770,,22.28420,18.81460,-2.47400,16.34060,4.66660,11.67400,11.67400,11.67400,20.05510,18.81460,44.12100,44.14500,0.26000,0.26000
2010-03-31,45.93780,9.89310,36.04470,3.22480,17.31570,,20.54040,15.50430,-1.80430,13.70000,4.07940,9.62060,9.62060,9.62060,16.45110,15.50430,44.11400,44.15000,0.22000,0.22000
2009-12-31,49.02010,10.33790,38.68210,3.12450,17.68610,,20.81060,17.87160,-2.94440,14.92720,3.64170,11.28560,11.28560,11.28560,18.80610,17.87160,44.08700,44.14400,0.26000,0.26000
2009-09-30,50.59930,10.39070,40.20860,3.29540,17.93080,,21.22620,18.98240,-6.59280,12.38950,2.53730,9.85230,9.85230,9.85230,19.99630,18.98240,44.08900,44.13800,0.22000,0.22000
2009-06-30,40.90180,8.59550,32.30630,3.08720,16.80690,,19.89410,12.41220,-4.07870,8.33350,1.65380,6.67980,6.67980,6.67980,13.40110,12.41220,44.07800,44.13200,0.15000,0.15000
2009-03-31,32.32250,6.63400,25.68850,2.63340,16.28760,,18.92100,6.76750,0.29500,7.06250,1.67130,5.39120,5.39120,5.39120,7.72400,6.76750,44.06900,44.13100,0.12000,0.12000
