,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,465.91000,95.79000,370.12000,88.17700,169.35400,265.21900,104.90100,-18.47700,86.42400,11.38900,75.03500,75.03500,75.03500,134.28300,104.90100,117.81900,118.78800,0.64000,0.63000
2022-09-30,507.92500,95.53000,412.39510,88.18300,169.74300,266.37810,146.01700,-8.63900,137.37800,30.54100,106.83700,106.83700,106.83700,176.45200,146.01710,117.19400,118.23300,0.91000,0.90000
2022-06-30,462.47400,101.99500,360.47900,88.17000,178.94300,280.50200,79.97700,20.80100,100.77800,30.30200,70.47600,70.47600,70.47600,110.57800,79.97700,117.07300,117.96800,0.60000,0.60000
2022-03-31,505.22700,93.33700,411.89000,81.93500,163.87700,252.70000,159.19000,-55.62400,103.56600,13.88700,89.67900,89.67900,89.67900,189.24600,159.19000,117.00800,117.81100,0.77000,0.76000
2021-12-31,457.72100,95.11800,362.60300,80.53400,177.41600,300.42500,62.17800,-6.80200,55.37600,9.28700,46.08900,46.08900,46.08900,93.12600,62.17800,117.34700,118.59800,0.39000,0.39000
2021-09-30,480.65610,99.74700,380.90910,78.40300,178.05290,265.77100,115.13810,54.38400,169.52200,-123.42100,292.94300,292.94300,292.94300,146.97110,115.13810,116.83600,118.36700,2.50000,2.48000
2021-06-30,435.66800,95.07700,340.59100,78.13400,181.49600,267.00900,73.58200,-15.11300,58.46900,7.26600,51.20300,51.20300,51.20300,105.15800,73.58200,116.93400,118.61100,0.44000,0.43000
2021-03-31,461.78500,89.44800,372.33700,72.54500,189.98300,270.64700,101.69000,-15.33300,86.35700,-22.90500,109.26200,109.26200,109.26200,132.58900,101.69000,116.77700,118.33100,0.94000,0.92000
2020-12-31,429.05000,86.83000,342.22000,70.83500,174.25300,251.88200,90.33800,-12.93100,77.40700,53.89200,23.51500,23.51500,23.51500,118.56400,90.33800,116.40100,117.60500,0.20000,0.20000
2020-09-30,390.98110,84.61500,306.36610,69.88400,161.74600,239.35390,67.01220,-11.63100,55.38100,1.97500,53.40600,53.40600,53.40600,96.37220,67.01220,115.66300,116.26700,0.46000,0.45000
2020-06-30,351.72100,79.22400,272.49700,61.42900,140.30300,209.09600,63.40100,-18.88500,44.51600,9.83800,34.67800,34.67800,34.67800,94.20900,63.40100,115.75900,116.22900,0.30000,0.30000
2020-03-31,359.60300,83.02700,276.57600,59.95400,141.06700,226.55100,50.02500,-34.24700,15.77800,8.62200,7.15600,7.15600,7.15600,81.01600,50.02500,115.60600,116.01700,0.06000,0.06000
2019-12-31,356.11000,87.40500,268.70500,65.30800,152.16100,238.28000,30.42500,-11.39400,19.03100,-16.42400,35.45500,35.45500,35.45500,58.77000,30.42500,115.19000,115.69100,0.31000,0.31000
2019-09-30,335.00500,85.41700,249.58800,64.11400,127.21800,203.03700,46.55100,-12.76900,33.78200,23.95600,9.82600,9.82600,9.82600,65.74100,46.55100,117.72400,117.72400,0.09000,0.09000
2019-06-30,295.48600,82.70500,212.78100,60.59000,136.97500,203.47600,9.30500,-9.79000,-0.48500,14.27300,-14.75800,-14.75800,-14.75800,28.38100,9.30500,116.13300,116.13300,-0.13000,-0.13000
2019-03-31,290.45100,79.90400,210.54700,61.40200,139.09300,233.40500,-22.85800,-10.56200,-33.42000,10.09300,-43.51300,-43.51300,-43.51300,-3.35300,-22.85800,118.46100,118.46100,-0.37000,-0.37000
2018-12-31,334.68900,77.35200,257.33700,60.78200,142.08200,227.29300,30.04400,-9.62100,20.42300,-0.56200,20.98500,20.98500,20.98500,50.09700,30.04400,118.32300,119.63800,0.18000,0.18000
2018-09-30,312.52000,78.12600,234.39400,62.39600,150.75600,222.85410,11.53990,-10.87200,0.66800,-12.52300,13.19100,13.19100,13.19100,33.64490,11.54000,116.39000,118.15800,0.11000,0.11000
2018-06-30,314.77700,81.63300,233.14400,61.22100,140.89900,211.59700,21.54700,-11.57600,9.97100,-7.02600,16.99700,16.99700,16.99700,44.12300,21.54700,115.77400,117.50000,0.15000,0.14000
2018-03-31,307.88300,83.70800,224.17500,62.19700,131.75900,201.96500,22.21000,-10.66400,11.54600,3.62400,7.92200,7.92200,7.92200,43.89100,22.21000,116.24100,117.90500,0.07000,0.07000
2017-12-31,306.64400,83.03500,223.60900,63.97200,134.39500,206.29300,17.31600,-10.84500,6.47100,-7.40600,13.87700,13.87700,13.87700,38.36200,17.31600,115.73100,117.65600,0.12000,0.12000
2017-09-30,306.37890,82.28900,224.08990,60.55400,137.33600,205.65410,18.43590,-12.98200,5.45400,-11.98100,17.43500,17.43500,17.43500,40.99090,18.43590,115.52300,117.35600,0.15000,0.15000
2017-06-30,291.29300,82.26800,209.02500,59.85000,128.39500,197.76900,11.25600,-10.55700,0.69900,1.65000,-0.95100,-0.95100,-0.95100,32.76000,11.25600,115.61500,115.61500,-0.01000,-0.01000
2017-03-31,280.04000,81.83000,198.21000,57.71000,124.57700,190.69700,7.51300,-8.56900,-1.05600,0.04800,-1.10400,-1.10400,-1.10400,28.74200,7.51300,115.70900,115.70900,-0.01000,-0.01000
