,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,956.72400,530.22400,426.50000,60.97500,,60.97500,365.52500,11.57800,377.10300,83.42600,293.67700,293.67700,,293.67700,404.29200,365.52500,476.37600,482.53600,0.62000,0.61000
2022-10-31,893.37200,523.88900,369.48300,57.98000,,57.98000,311.50300,1.60000,313.10300,67.25500,245.84800,245.84800,,245.84800,350.83000,311.50300,476.09900,482.16800,0.52000,0.51000
2022-07-31,883.38800,501.81590,381.57210,56.77900,,56.77890,324.79320,-21.32500,303.46800,39.73300,263.73500,263.73500,,263.73500,361.06520,324.79300,474.83800,482.30200,0.55000,0.54000
2022-04-30,939.94100,503.66400,436.27700,63.52200,,63.52200,372.75500,-3.15000,369.60500,90.98500,278.62000,278.62000,,278.62000,409.46100,372.75500,475.01000,481.44800,0.58500,0.58000
2022-01-31,867.46000,464.11800,403.34200,56.01400,,56.01400,347.32810,-5.27300,342.05500,54.64300,287.41200,287.41200,,287.41200,380.90610,347.32810,474.37200,482.37400,0.61000,0.60000
2021-10-31,810.13200,425.10200,385.03000,54.90900,,54.90900,330.12100,-4.29500,325.82600,65.46300,260.36300,260.36300,,260.36300,362.17000,330.12100,474.13600,482.44200,0.55000,0.54000
2021-07-31,748.63010,391.14710,357.48300,55.98300,,55.98300,301.50000,-2.45600,299.04390,43.07000,255.97390,255.97390,,255.97400,331.44300,301.50000,472.50400,480.58000,0.54000,0.53500
2021-04-30,733.91000,352.56900,381.34100,53.23000,,53.23000,328.11100,-4.57600,323.53500,36.73900,286.79600,286.79600,,286.79600,360.35400,328.11100,472.79200,480.41600,0.60500,0.59500
2021-01-31,617.03100,309.53300,307.49800,49.27700,,49.27700,258.22100,-5.76900,252.45200,59.01200,193.44000,193.44000,,193.44000,289.89200,258.22100,472.30400,480.56000,0.41000,0.40500
2020-10-31,592.94000,296.17100,296.76900,48.17500,,48.17500,248.59400,-1.77900,246.81500,46.53000,200.28500,200.28500,,200.28500,277.82100,248.59400,471.58200,479.93600,0.42500,0.41500
2020-07-31,525.65900,275.22800,250.43100,44.71600,,44.71590,205.71510,-3.83200,201.88300,36.35000,165.53300,165.53300,,165.53300,233.21610,205.71500,466.40400,477.31200,0.35000,0.34500
2020-04-30,550.36000,307.74700,242.61300,47.51200,,47.51200,195.10100,-3.30100,191.80000,44.31300,147.48700,147.48700,,147.48700,223.76000,195.10100,468.26600,477.18200,0.31500,0.31000
2020-01-31,575.14000,315.25100,259.88900,49.99700,,49.99700,209.89200,-4.81800,205.07400,36.36700,168.70700,168.70700,,168.70700,234.28500,209.89200,465.34200,476.94000,0.36500,0.35500
2019-10-31,554.42400,299.55500,254.86900,49.47800,,49.47800,205.39100,-3.30900,202.08200,-16.09800,218.18000,218.18000,,218.18000,229.09500,205.39100,462.33800,477.32400,0.47000,0.45500
2019-07-31,542.57510,299.95600,242.61910,49.81700,,49.81700,192.80210,-5.73200,187.07000,33.57400,153.49600,153.49600,,153.49600,214.42710,192.80200,460.97800,480.90600,0.33000,0.31500
2019-04-30,553.11600,301.53700,251.57900,44.08500,,44.08500,207.49400,-3.36500,204.12900,11.38800,192.74100,192.74100,,192.74100,228.71600,207.49400,455.96800,475.78400,0.42500,0.40500
