,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,708.70000,446.59990,262.10000,15.90000,85.70000,-30.80000,132.40010,129.70000,-1.00000,128.70000,28.90000,99.80000,103.00000,103.00000,160.80000,129.70000,74.40000,75.80000,1.38000,1.37000
2022-09-30,686.90000,418.90000,268.00000,13.60000,66.30000,-1.90000,81.80000,186.20000,-50.00000,136.20000,20.40000,115.80000,120.60000,120.60000,216.00000,186.20000,74.40000,75.70000,1.62000,1.59000
2022-06-30,771.30000,449.80000,321.50000,14.40000,81.50000,2.80000,93.10000,228.40000,-1.20000,227.20000,44.20000,183.00000,188.50000,188.50000,258.50000,228.40000,74.40000,75.80000,2.53000,2.48000
2022-03-31,720.00000,435.40000,284.60000,14.60000,83.40000,3.10000,94.90000,189.70000,-1.90000,187.80000,21.20000,166.60000,173.80000,173.80000,219.30000,189.70000,74.40000,76.00000,2.34000,2.29000
2021-12-31,730.80010,430.20000,300.60010,13.70000,98.00000,-4.90000,116.60020,183.99990,-2.10000,181.90010,34.20000,147.70000,147.70000,147.70000,218.39990,184.00000,74.40000,76.30000,1.95000,1.90000
2021-09-30,706.50000,418.30000,288.20000,13.10000,91.90000,-1.80000,106.80000,181.40000,-0.30000,181.10000,12.00000,169.10000,175.60000,175.60000,211.40000,181.40000,74.10000,76.00000,2.37000,2.31000
2021-06-30,723.60000,408.50000,315.10000,13.80000,92.70000,2.70000,103.80000,211.30000,-0.30000,211.00000,32.30000,178.70000,187.30000,187.30000,240.10000,211.30000,74.00000,75.70000,2.53000,2.47000
2021-03-31,670.70000,398.80000,271.90000,12.20000,80.20000,-3.90000,96.30000,175.60000,-0.70000,174.90000,28.70000,146.20000,151.20000,151.20000,204.70000,175.60000,73.90000,75.80000,2.04000,1.99000
2020-12-31,580.20000,369.10000,211.10000,12.90000,76.30000,-5.80000,95.00000,116.10000,-1.00000,115.10000,20.40000,94.70000,98.40000,98.40000,144.60000,116.09990,73.90000,75.80000,1.32000,1.28000
2020-09-30,548.00000,353.40000,194.60000,12.50000,76.20000,-6.70000,95.40000,99.20000,-1.50000,97.70000,21.10000,76.60000,82.30000,82.30000,127.60000,99.20000,73.90000,75.80000,1.11000,1.09000
2020-06-30,527.20000,332.10000,195.10000,10.80000,77.70000,-3.00000,91.50000,103.60000,-1.60000,102.00000,16.00000,86.00000,91.20000,91.20000,129.80000,103.60000,73.80000,75.50000,1.24000,1.21000
2020-03-31,491.50000,324.50000,167.00000,10.70000,71.80000,3.50000,79.00000,88.00000,-1.50000,86.50000,15.00000,71.50000,74.30000,74.30000,114.00000,88.00000,73.90000,75.50000,1.01000,0.99000
2019-12-31,470.60000,317.40000,153.20010,10.20000,69.00000,4.10000,75.10010,78.10000,-0.70000,77.40000,16.50000,60.90000,63.90000,63.90000,104.39990,78.10000,74.00000,75.40000,0.86000,0.85000
2019-09-30,456.10000,308.30000,147.80000,9.30000,64.80000,-6.40000,80.50000,67.30010,-2.40000,64.90000,10.90000,54.00000,56.30000,56.30000,92.60010,67.30010,74.00000,75.50000,0.76000,0.75000
2019-06-30,469.70000,311.80000,157.90000,9.60000,70.30000,2.50000,77.40000,80.50000,-0.90000,79.60000,15.50000,64.10000,66.10000,66.10000,106.80000,80.50000,73.70000,75.10000,0.90000,0.88000
2019-03-31,443.50000,296.70000,146.80000,9.80000,68.60000,2.30000,76.10000,70.70000,-0.80000,69.90000,16.10000,53.80000,55.40000,55.40000,96.20000,70.70000,74.10000,75.30000,0.75000,0.73000
2018-12-31,422.49990,289.30000,133.19990,9.80000,59.70000,2.10000,67.40010,65.79980,0.00000,65.80000,14.90000,50.90000,52.00000,52.00000,92.09980,65.79990,73.90000,75.40000,0.70000,0.68000
2018-09-30,431.70000,296.10000,135.60000,10.10000,64.90000,0.20000,74.80000,60.80000,0.30000,61.10000,8.00000,53.10000,55.20000,55.20000,87.00000,60.80000,73.90000,75.70000,0.75000,0.73000
2018-06-30,447.50000,305.30000,142.20000,10.80000,70.00000,-1.10000,81.90000,60.30000,-0.20000,60.10000,6.00000,54.10000,56.10000,56.10000,85.80000,60.30000,73.60000,75.00000,0.76000,0.75000
2018-03-31,415.70000,281.30000,134.40000,9.60000,68.30000,-3.10000,81.00000,53.40000,0.30000,53.70000,12.50000,41.20000,43.60000,43.60000,79.80000,53.40000,73.90000,75.50000,0.59000,0.58000
2017-12-31,415.59990,287.00000,128.59990,9.70000,59.60000,1.10000,68.19990,60.40000,-1.10000,59.30000,61.80000,-2.50000,,0.00000,85.30000,60.40000,73.90000,75.80000,-0.01000,0.00000
2017-09-30,398.20000,273.10000,125.10000,9.10000,62.60000,9.50000,62.20000,62.90000,0.00000,62.90000,14.00000,48.90000,51.00000,51.00000,87.90000,62.90000,74.20000,75.90000,0.69000,0.67000
2017-06-30,397.60000,272.60000,125.00000,10.00000,61.30000,-11.70000,83.00000,42.00000,-1.30000,40.70000,2.90000,37.80000,38.80000,38.80000,65.50000,42.00000,73.90000,75.80000,0.53000,0.51000
2017-03-31,387.70000,253.50000,134.20000,10.30000,62.50000,-0.90000,73.70000,60.50000,-1.00000,59.50000,2.20000,57.30000,60.90000,60.90000,83.80000,60.50000,73.30000,74.90000,0.83000,0.81000
