,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,15121.00000,4170.00000,10951.00000,1790.00000,3417.00000,1.00000,5449.00000,5502.00000,-2537.00000,2965.00000,493.00000,2472.00000,2472.00000,2473.00000,,5502.00000,,1778.00000,,1.38000
2022-09-30,14812.00000,5022.00000,9790.00000,1614.00000,3304.00000,-229.00000,5187.00000,4603.00000,-203.00000,4400.00000,448.00000,3952.00000,3952.00000,3949.00000,6808.00000,4603.00000,1771.00000,1776.00000,2.22000,2.21000
2022-06-30,14583.00000,4170.00000,10413.00000,1609.00000,5412.00000,172.00000,7118.00000,3295.00000,-2112.00000,1183.00000,255.00000,928.00000,928.00000,924.00000,5347.00000,3295.00000,1770.00000,1776.00000,0.52000,0.51000
2022-03-31,13538.00000,4052.00000,9486.00000,1497.00000,3127.00000,,4769.00000,4717.00000,212.00000,4929.00000,436.00000,4493.00000,4493.00000,4490.00000,6770.00000,4717.00000,1771.00000,1778.00000,2.52000,2.51000
2021-12-31,14886.00000,4320.00000,10566.00000,1827.00000,3260.00000,,5492.00000,5074.00000,-803.00000,4271.00000,226.00000,4045.00000,4045.00000,4044.00000,7053.00000,5074.00000,1770.00000,1777.00000,2.28000,2.26000
2021-09-30,14342.00000,4390.00000,9952.00000,1661.00000,3083.00000,-500.00000,5646.00000,4306.00000,-618.00000,3688.00000,508.00000,3180.00000,3180.00000,3179.00000,6433.00000,4306.00000,1770.00000,1777.00000,1.78000,1.78000
2021-06-30,13959.00000,4523.00000,9436.00000,1767.00000,3164.00000,68.00000,4995.00000,4441.00000,-3278.00000,1163.00000,394.00000,769.00000,769.00000,766.00000,6641.00000,4441.00000,1769.00000,1776.00000,0.42000,0.42000
2021-03-31,13010.00000,4213.00000,8797.00000,1667.00000,2842.00000,,4694.00000,4103.00000,-236.00000,3867.00000,312.00000,3555.00000,3555.00000,3553.00000,6318.00000,4103.00000,1769.00000,1775.00000,2.00000,1.99000
2020-12-31,13858.00000,4684.00000,9174.00000,1712.00000,3231.00000,,5421.00000,3753.00000,-5260.00000,-1507.00000,-1545.00000,38.00000,38.00000,36.00000,5818.00000,3753.00000,1667.00000,1673.00000,-0.13000,-0.13000
2020-09-30,12902.00000,5050.00000,7852.00000,1706.00000,2846.00000,,4597.00000,3255.00000,-755.00000,2500.00000,187.00000,2313.00000,2313.00000,2308.00000,5547.00000,3255.00000,1769.00000,1774.00000,1.30000,1.29000
2020-06-30,10425.00000,3711.00000,6714.00000,1582.00000,3527.00000,,5962.00000,752.00000,-1445.00000,-693.00000,46.00000,-739.00000,-739.00000,-738.00000,2307.00000,752.00000,1647.00000,1647.00000,-0.46000,-0.46000
