,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3803.00000,1807.00000,1996.00000,1227.00000,70.00000,1323.00000,673.00000,-115.00000,558.00000,105.00000,453.00000,453.00000,453.00000,,673.00000,1415.50000,1427.50000,0.32000,0.32000
2022-09-30,3622.00000,1721.00000,1901.00000,1196.00000,,1507.00000,394.00000,-211.00000,183.00000,4.00000,179.00000,179.00000,180.00000,566.00000,394.00000,1416.10000,1427.20000,0.13000,0.13000
2022-06-30,3554.00000,1778.00000,1776.00000,1204.00000,,1204.00000,572.00000,-359.00000,213.00000,-5.00000,218.00000,218.00000,218.00000,748.00000,572.00000,1417.50000,1428.60000,0.15000,0.15000
2022-03-31,3078.00000,1428.00000,1650.00000,1018.00000,334.00000,684.00000,966.00000,-201.00000,765.00000,180.00000,585.00000,585.00000,585.00000,1148.00000,966.00000,1418.20000,1429.70000,0.41000,0.41000
2021-12-31,3391.00000,1619.00000,1772.00000,1113.00000,66.00000,1047.00000,725.00000,384.00000,1109.00000,266.00000,843.00000,843.00000,843.00000,910.00000,725.00000,1415.70000,1427.90000,0.60000,0.59000
2021-09-30,3250.00000,1415.00000,1835.00000,1040.00000,,1040.00000,795.00000,-117.00000,678.00000,149.00000,529.00000,529.00000,530.00000,965.00000,795.00000,1417.60000,1428.50000,0.37000,0.37000
2021-06-30,3140.00000,1370.00000,1770.00000,1039.00000,3.00000,1036.00000,734.00000,-121.00000,613.00000,165.00000,448.00000,448.00000,448.00000,912.00000,734.00000,1417.40000,1428.10000,0.32000,0.31000
2021-03-31,2902.00000,1302.00000,1600.00000,961.00000,1.00000,960.00000,640.00000,-242.00000,398.00000,73.00000,325.00000,325.00000,325.00000,815.00000,640.00000,1409.20000,1425.60000,0.23000,0.23000
2020-12-31,3121.00000,1353.00000,1768.00000,1000.00000,-1.00000,1068.00000,700.00000,-142.00000,558.00000,130.00000,428.00000,428.00000,428.00000,863.00000,700.00000,1407.20000,1422.10000,0.31000,0.30000
2020-09-30,3020.00000,1316.00000,1704.00000,949.00000,-2.00000,951.00000,753.00000,-169.00000,584.00000,141.00000,443.00000,443.00000,443.00000,918.00000,753.00000,1407.30000,1422.90000,0.31000,0.31000
2020-06-30,2864.00000,1302.00000,1562.00000,1001.00000,,1001.00000,561.00000,-155.00000,406.00000,108.00000,298.00000,298.00000,298.00000,723.00000,561.00000,1407.20000,1421.50000,0.21000,0.21000
2020-03-31,2613.00000,1161.00000,1452.00000,1028.00000,42.00000,986.00000,466.00000,-261.00000,205.00000,49.00000,156.00000,156.00000,156.00000,629.00000,466.00000,1407.00000,1420.10000,0.11000,0.11000
2019-12-31,2934.00000,1241.00000,1693.00000,1011.00000,31.00000,980.00000,713.00000,-163.00000,550.00000,144.00000,406.00000,406.00000,406.00000,871.00000,713.00000,1406.70000,1419.10000,0.29000,0.29000
2019-09-30,2870.00000,1245.00000,1625.00000,1012.00000,-33.00000,1045.00000,580.00000,-167.00000,413.00000,109.00000,304.00000,304.00000,304.00000,755.00000,580.00000,1406.80000,1419.40000,0.22000,0.21000
2019-06-30,2812.00000,1186.00000,1626.00000,1028.00000,-11.00000,1039.00000,587.00000,-171.00000,416.00000,102.00000,314.00000,314.00000,314.00000,760.00000,587.00000,1406.70000,1419.20000,0.22000,0.22000
2019-03-31,2504.00000,1106.00000,1398.00000,911.00000,11.00000,900.00000,498.00000,-183.00000,315.00000,85.00000,230.00000,230.00000,230.00000,650.00000,498.00000,1406.30000,1417.70000,0.16000,0.16000
2018-12-31,2813.00000,1268.00000,1545.00000,986.00000,-12.00000,998.00000,547.00000,-189.00000,358.00000,92.00000,266.00000,266.00000,266.00000,687.00000,547.00000,1086.30000,1097.60000,0.22000,0.21000
2018-09-30,2732.00000,1367.00000,1365.00000,1028.00000,8.00000,1020.00000,345.00000,-150.00000,195.00000,46.00000,149.00000,149.00000,149.00000,508.00000,345.00000,1361.80000,1373.60000,0.11000,0.11000
2018-06-30,949.00000,458.00000,491.00000,321.00000,-3.00000,324.00000,167.00000,-69.00000,98.00000,13.00000,85.00000,85.00000,83.00000,233.00000,167.00000,790.50000,790.50000,0.10000,0.10000
2018-03-31,948.00000,467.00000,481.00000,300.00000,-3.00000,303.00000,178.00000,-38.00000,140.00000,51.00000,89.00000,89.00000,88.00000,243.00000,178.00000,790.50000,790.50000,0.11000,0.11000
2017-12-31,2243.00000,785.00000,1458.00000,937.00000,20.00000,969.00000,489.00000,-10.00000,479.00000,-116.00000,595.00000,594.00000,595.00000,460.00000,489.00000,182.00000,182.80000,3.77000,3.77000
2017-09-30,1140.00000,585.00000,555.00000,318.00000,1.00000,317.00000,238.00000,-75.00000,163.00000,46.00000,117.00000,117.00000,116.00000,349.00000,238.00000,790.50000,790.50000,0.15000,0.14000
2017-06-30,1797.00000,718.00000,1079.00000,681.00000,2.00000,704.00000,375.00000,-92.00000,283.00000,94.00000,189.00000,188.00000,188.00000,414.00000,375.00000,183.20000,183.70000,1.02000,1.02000
2017-03-31,1510.00000,607.00000,903.00000,620.00000,28.00000,617.00000,286.00000,-38.00000,248.00000,71.00000,177.00000,177.00000,177.00000,330.00000,286.00000,183.40000,184.60000,0.97000,0.96000
2016-12-31,1578.00000,627.00000,951.00000,590.00000,-1.00000,616.00000,335.00000,-78.00000,257.00000,91.00000,166.00000,165.00000,165.00000,377.00000,335.00000,185.40000,186.60000,0.90000,0.90000
