,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-06-30,3043.42900,1542.85600,1500.57400,458.97840,427.77720,886.75500,613.81810,111.39120,725.20920,82.23120,642.97800,642.97800,643.70700,613.81810,613.81810,346.78000,348.24000,1.65600,1.64900
2017-03-31,2450.85300,1339.74500,1111.10700,411.33310,408.75510,820.08900,291.01900,24.62650,315.64580,58.77320,256.87260,256.87260,257.79500,291.01900,291.01900,347.34000,348.69700,0.67470,0.67180
2016-12-31,2208.17700,1198.59800,1009.57900,371.39480,385.70720,757.10300,252.47680,321.68010,574.15810,38.33220,535.82570,535.82570,536.70280,252.47680,252.47710,346.65000,347.57000,1.48590,1.48500
2016-09-30,2737.91400,1388.45500,1349.45800,392.03590,539.39780,931.43400,418.02470,202.68630,620.71090,156.77760,463.93330,463.93330,465.34950,418.02470,418.02470,346.78740,347.64580,1.27950,1.27650
2016-06-30,2796.16500,1337.76000,1458.40400,377.38420,642.17630,1019.56100,438.84380,50.35340,489.19710,121.36590,367.83120,367.83120,369.55630,438.84380,438.84380,346.52130,347.47300,1.00890,1.00590
2016-03-31,2418.96600,1156.41100,1262.55500,321.19810,603.33480,924.53300,338.02170,67.67230,405.69400,103.16930,302.52470,302.52470,303.78650,338.02170,338.02170,345.99300,346.81990,0.82570,0.82260
2015-09-30,2939.45500,1195.98500,1743.47000,430.12620,911.72720,1341.85300,401.61620,86.34200,487.95830,94.42370,393.53470,393.53470,454.28690,401.61620,401.61620,348.50400,349.28790,1.26960,1.26640
2015-06-30,2721.65400,1067.79600,1653.85800,445.42220,638.71240,1084.13500,569.72340,89.38430,659.10780,125.27660,533.83130,533.83130,601.30260,569.72340,569.72340,351.42000,352.68000,1.67810,1.67320
2015-03-31,2074.11200,868.15480,1205.95800,372.67230,481.96930,854.64120,351.31590,73.99760,425.31360,88.18300,337.13060,337.13060,399.23260,,351.31590,351.13000,352.67000,1.10680,1.10190
2012-12-31,1049.88700,327.50410,722.38250,115.33790,130.09540,245.43320,476.94930,77.05970,548.04900,88.36250,459.68620,456.92630,464.74050,557.19930,476.94930,349.40000,349.80000,1.33160,1.33320
2012-09-30,994.57740,269.93890,724.63850,97.78210,102.27660,200.05870,524.57980,25.82630,550.40610,74.41750,475.98860,475.98860,478.56750,687.55880,524.57980,349.46000,349.80000,1.36840,1.36680
2012-06-30,858.80000,239.04000,619.76000,86.46000,93.13000,179.59000,440.17000,26.77000,472.93000,37.30000,435.63000,436.00000,436.00000,440.17000,440.17000,351.61300,351.61300,1.24000,1.24000
2012-03-31,677.10000,198.58000,478.52000,70.37000,75.99000,146.36000,332.16000,17.07000,349.20000,52.59000,296.61000,299.00000,299.00000,332.16000,332.16000,351.76500,351.76500,0.85000,0.85000
2011-12-31,710.90000,193.94000,516.96000,64.73000,81.83000,146.56000,370.40000,23.30000,382.36000,63.18000,319.18000,326.30000,326.30000,370.40000,370.40000,349.07300,349.66000,0.94000,0.93000
2011-09-30,654.70000,172.57000,482.13000,59.70000,71.79000,131.49000,350.64000,-5.16000,342.14000,49.54000,292.60000,295.00000,295.00000,350.64000,350.64000,348.98800,349.67600,0.84000,0.84000
2011-06-30,528.40000,135.57000,392.83000,45.99000,58.14000,104.13000,288.70000,9.19000,295.39000,43.96000,251.43000,252.60000,252.60000,288.70000,288.70000,350.83300,350.83300,0.72000,0.72000
2011-03-31,341.70000,101.93000,239.77000,36.41000,50.62000,87.03000,152.74000,8.71000,190.53000,27.59000,162.94000,163.50000,163.50000,152.74000,152.74000,347.87200,347.87200,0.47000,0.47000
2010-12-31,372.29200,94.55000,277.74200,34.68000,46.95000,81.63000,196.11200,6.76000,197.35000,23.90000,173.45000,176.29700,176.29700,196.11200,196.11200,348.42200,349.42000,0.51000,0.50000
2010-09-30,337.20000,84.83000,252.37000,30.27000,43.80000,74.07000,178.30000,4.50000,179.22000,24.42000,154.80000,156.40000,156.40000,178.30000,178.30000,348.16300,349.24100,0.45000,0.45000
2010-06-30,282.30000,76.03000,206.27000,23.36000,38.87000,62.23000,144.04000,0.89000,143.45000,20.61000,122.84000,123.50000,123.50000,144.04000,144.04000,352.85700,352.85700,0.35000,0.35000
2010-03-31,189.60000,62.68000,126.92000,17.95000,31.54000,49.49000,77.43000,3.00000,81.03000,10.39000,70.64000,70.40000,70.40000,77.43000,77.43000,348.51000,348.51000,0.20200,0.20200
2009-12-31,184.70000,66.07000,118.63000,18.17000,32.36000,50.53000,68.10000,5.37000,72.88000,10.38000,62.50000,62.70000,62.70000,68.10000,68.10000,348.33000,348.33000,0.18000,0.18000
2009-09-30,187.20200,64.92000,122.28200,17.10000,28.98000,46.08000,76.20200,3.01000,79.45000,7.20000,72.25000,72.15500,72.15500,76.20200,76.20200,346.39000,348.49000,0.20800,0.20700
2009-06-30,160.70000,58.43000,102.27000,14.05000,26.41000,40.46000,61.81000,1.68000,63.67000,7.48000,56.19000,56.10000,56.10000,61.81000,61.81000,348.45000,348.45000,0.16100,0.16100
2009-03-31,118.60000,47.36000,71.24000,12.59000,30.03000,42.62000,28.62000,1.39000,30.57000,3.95000,26.62000,26.50000,26.50000,28.62000,28.62000,344.16000,344.16000,0.07700,0.07600
