,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,1655.10000,466.20000,1188.90000,404.10000,744.90000,,1149.00000,39.89990,44.50000,84.40000,0.20000,84.20000,84.20000,84.20000,206.99990,39.89990,302.30000,331.60000,0.28000,0.25000
2022-10-31,1563.40000,461.90000,1101.50000,371.80000,714.50000,,1086.30000,15.20010,19.20000,34.40000,14.40000,20.00000,20.00000,20.00000,198.50010,15.20010,299.80000,338.40000,0.07000,0.06000
2022-07-31,1550.50000,492.30000,1058.20000,363.79990,679.00000,,1042.80000,15.39990,1.90000,17.30000,14.00000,3.30000,3.30000,3.30000,210.59990,15.40030,295.50000,295.50000,0.01330,0.01330
2022-04-30,1386.70000,440.50000,946.20000,355.40000,638.40000,,993.80000,-47.60010,-4.90000,-52.50000,20.70000,-73.20000,-73.20000,-73.20000,130.29990,-47.60010,296.70000,296.70000,-0.24670,-0.24670
2022-01-31,1316.90000,405.30000,911.60000,359.00000,626.50000,,985.50000,-73.90000,-6.90000,-80.80000,12.70000,-93.50000,-93.50000,-93.50000,99.80000,-73.90000,294.50000,294.50000,-0.32000,-0.32000
2021-10-31,1247.40000,380.60000,866.80000,339.50000,610.00000,,949.50000,-82.70000,-8.50000,-91.20000,12.40000,-103.60000,-103.60000,-103.60000,90.30010,-82.70000,292.90000,292.90000,-0.35000,-0.35000
2021-07-31,1219.30000,358.90010,860.40030,325.30000,595.50020,,920.79990,-60.39990,-41.90000,-102.30000,17.00000,-119.30000,-119.30000,-119.30000,150.30020,-60.40000,289.20000,289.20000,-0.41000,-0.41000
2021-04-30,1073.90000,330.60000,743.30000,311.00000,542.70000,,853.70000,-110.40000,-40.00000,-150.40000,-5.30000,-145.10000,-145.10000,-145.10000,83.29990,-110.40000,290.70000,290.70000,-0.50000,-0.50000
2021-01-31,1016.90000,307.60000,709.30000,266.70000,531.40000,,798.10000,-88.80010,-41.20000,-130.00000,12.30000,-142.30000,-142.30000,-142.30000,94.10000,-88.80010,287.70000,287.70000,-0.49330,-0.49330
2020-10-31,946.00000,277.80000,668.20000,237.40000,475.30000,,712.70000,-44.50000,-37.80000,-82.30000,9.90000,-92.20000,-92.20000,-92.20000,127.10000,-44.50000,286.50000,286.50000,-0.32330,-0.32330
2020-07-31,950.40000,290.40000,660.00000,215.90000,461.90000,,677.80000,-17.80000,-30.60000,-48.40000,10.50000,-58.90000,-58.90000,-58.90000,165.80000,-17.80010,290.70000,290.70000,-0.20670,-0.20670
2020-04-30,869.40000,258.30000,611.10000,196.30000,471.30000,,667.60000,-56.49990,-11.30000,-67.80000,7.00000,-74.80000,-74.80000,-74.80000,84.50010,-56.49990,290.10000,290.10000,-0.25670,-0.25670
2020-01-31,816.70000,233.10000,583.60000,185.40000,451.10000,,636.50000,-52.90000,-8.20000,-61.10000,12.60000,-73.70000,-73.70000,-73.70000,75.80000,-52.90000,294.90000,294.90000,-0.25000,-0.25000
2019-10-31,771.90000,217.70000,554.20000,170.50000,435.50000,,606.00000,-51.80000,-2.70000,-54.50000,5.10000,-59.60000,-59.60000,-59.60000,70.50000,-51.80000,289.80000,289.80000,-0.20670,-0.20670
2019-07-31,805.80000,217.40000,588.40000,158.70000,439.60000,,598.30010,-9.90000,-3.80000,-13.70000,7.10000,-20.80000,-20.80000,-20.80000,120.59990,-9.90010,283.50000,283.50000,-0.07330,-0.07330
