,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1603.00000,181.00000,1422.00000,191.00000,-79.00000,704.00000,718.00000,-58.00000,690.00000,165.00000,525.00000,525.00000,,525.00000,,718.00000,,637.00000,,0.82000
2022-09-30,2008.00000,193.00000,1815.00000,216.00000,-35.00000,711.00000,1104.00000,-47.00000,1057.00000,240.00000,817.00000,817.00000,,817.00000,1568.00000,1104.00000,670.00000,672.00000,1.22000,1.22000
2022-06-30,2168.00000,164.00000,2004.00000,208.00000,-66.00000,710.00000,1294.00000,-49.00000,1245.00000,279.00000,966.00000,966.00000,,966.00000,1730.00000,1294.00000,703.00000,705.00000,1.37000,1.37000
2022-03-31,1761.00000,152.00000,1609.00000,177.00000,-204.00000,804.00000,805.00000,-18.00000,787.00000,-517.00000,1304.00000,1304.00000,,1304.00000,1228.00000,805.00000,730.00000,732.00000,1.79000,1.78000
2021-12-31,1732.00000,156.00000,1576.00000,173.00000,-148.00000,837.00000,739.00000,-56.00000,683.00000,34.00000,649.00000,649.00000,,649.00000,1195.00000,739.00000,787.00000,788.00000,0.83000,0.83000
2021-09-30,1438.00000,131.00000,1307.00000,158.00000,-280.00000,960.00000,347.00000,-159.00000,188.00000,4.00000,184.00000,184.00000,,184.00000,929.00000,347.00000,789.00000,789.00000,0.23000,0.23000
2021-06-30,1254.00000,126.00000,1128.00000,142.00000,-349.00000,1023.00000,105.00000,-79.00000,26.00000,10.00000,16.00000,16.00000,,16.00000,636.00000,105.00000,789.00000,789.00000,0.02000,0.02000
2021-03-31,1177.00000,121.00000,1056.00000,163.00000,-280.00000,939.00000,117.00000,-10.00000,107.00000,10.00000,97.00000,97.00000,,97.00000,614.00000,117.00000,789.00000,789.00000,0.12000,0.12000
2020-12-31,822.00000,137.00000,685.00000,112.00000,-302.00000,935.00000,-250.00000,-91.00000,-341.00000,-3.00000,-338.00000,-338.00000,,-338.00000,173.00000,-250.00000,792.00000,792.00000,-0.42000,-0.42000
2020-09-30,761.00000,129.00000,632.00000,102.00000,-218.00000,874.00000,-242.00000,-68.00000,-310.00000,7.00000,-317.00000,-317.00000,,-317.00000,410.00000,-242.00000,790.00000,790.00000,-0.40000,-0.40000
2020-06-30,490.00000,129.00000,361.00000,118.00000,-349.00000,1064.00000,-703.00000,-62.00000,-765.00000,-15.00000,-750.00000,-750.00000,,-750.00000,-106.00000,-703.00000,790.00000,790.00000,-0.95000,-0.95000
2020-03-31,1024.00000,160.00000,864.00000,142.00000,-63.00000,849.00000,15.00000,-64.00000,-49.00000,-3.00000,-46.00000,-46.00000,,-46.00000,659.00000,15.00000,794.00000,794.00000,-0.06000,-0.06000
2019-12-31,1233.00000,169.00000,1064.00000,172.00000,-203.00000,991.00000,73.00000,-76.00000,-3.00000,17.00000,-20.00000,-20.00000,,-20.00000,689.00000,73.00000,810.00000,810.00000,-0.03000,-0.03000
2019-09-30,1249.00000,163.00000,1086.00000,163.00000,-64.00000,849.00000,237.00000,-62.00000,175.00000,10.00000,165.00000,165.00000,,165.00000,859.00000,237.00000,802.00000,803.00000,0.21000,0.21000
2019-06-30,1381.00000,193.00000,1188.00000,166.00000,-162.00000,933.00000,255.00000,-62.00000,193.00000,32.00000,161.00000,161.00000,,161.00000,860.00000,255.00000,813.00000,814.00000,0.20000,0.20000
2019-03-31,1200.00000,187.00000,1013.00000,166.00000,-222.00000,942.00000,71.00000,-44.00000,27.00000,-147.00000,174.00000,174.00000,,174.00000,625.00000,71.00000,819.00000,820.00000,0.21000,0.21000
2018-12-31,1380.00000,205.00000,1175.00000,172.00000,77.00000,708.00000,467.00000,-61.00000,406.00000,16.00000,390.00000,390.00000,,390.00000,1080.00000,467.00000,846.00000,847.00000,0.47000,0.46000
2018-09-30,1538.00000,215.00000,1323.00000,187.00000,-87.00000,900.00000,423.00000,-66.00000,357.00000,103.00000,254.00000,254.00000,,254.00000,1049.00000,423.00000,848.00000,849.00000,0.30000,0.30000
2018-06-30,1447.00000,205.00000,1242.00000,170.00000,-255.00000,1037.00000,205.00000,-65.00000,140.00000,44.00000,96.00000,96.00000,,96.00000,817.00000,205.00000,854.00000,855.00000,0.11000,0.11000
2018-03-31,1537.00000,217.00000,1320.00000,164.00000,6.00000,748.00000,572.00000,-48.00000,524.00000,168.00000,356.00000,356.00000,,356.00000,1162.00000,572.00000,851.00000,852.00000,0.42000,0.42000
2017-12-31,1381.00000,235.00000,1146.00000,150.00000,-202.00000,935.00000,211.00000,-79.00000,132.00000,160.00000,-28.00000,-28.00000,,-28.00000,794.00000,211.00000,850.00000,850.00000,-0.03000,-0.03000
2017-09-30,1184.00000,246.00000,938.00000,133.00000,-536.00000,1310.00000,-372.00000,-86.00000,-458.00000,141.00000,-599.00000,-599.00000,,-599.00000,269.00000,-372.00000,850.00000,850.00000,-0.70000,-0.70000
2017-06-30,937.00000,216.00000,721.00000,135.00000,-19.00000,746.00000,-25.00000,-87.00000,-112.00000,41.00000,-153.00000,-153.00000,14.00000,-139.00000,567.00000,-25.00000,850.00000,850.00000,-0.16000,-0.16000
2017-03-31,907.00000,187.00000,720.00000,136.00000,44.00000,648.00000,72.00000,-88.00000,-16.00000,34.00000,-50.00000,-50.00000,-4907.00000,-4957.00000,628.00000,72.00000,849.00000,849.00000,-5.84000,-5.84000
