,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,8713.90000,2810.20000,5903.70000,580.90000,-3736.80000,4650.60000,1253.10000,-118.10000,1135.00000,279.80000,855.20000,855.20000,855.20000,1595.60000,1253.10000,1148.50000,1152.90000,0.74000,0.74000
2022-09-30,8414.20100,2711.10000,5703.10100,538.00010,-3577.00000,4507.50200,1195.60000,-94.40000,1101.20000,222.60000,878.59990,878.59990,878.30020,1556.00000,1195.60000,1153.30000,1158.50000,0.76000,0.77000
2022-06-30,8150.10000,2613.60000,5536.50000,486.70000,-3383.50000,4241.00000,1295.50000,-103.30000,1192.20000,278.50000,913.70000,913.70000,912.90000,1686.80000,1295.50000,1147.00000,1151.00000,0.80000,0.79000
2022-03-31,7635.60000,2465.80000,5169.80000,481.50000,-3367.30000,4220.90000,948.90040,-72.80000,876.10000,201.10000,675.00000,675.00000,674.50000,1340.20000,948.90040,1149.20000,1153.90000,0.59000,0.58000
2021-12-31,8050.40000,2526.90000,5523.50000,525.80000,-3461.40000,4345.70000,1177.80000,-115.40000,1062.40000,246.30000,816.10000,816.10000,815.90000,1564.20000,1177.80000,1169.60000,1176.60000,0.70000,0.69000
2021-09-30,8146.70000,2491.20000,5655.50000,501.19990,-3262.00000,4173.19800,1482.30100,765.10000,2247.40000,482.90000,1764.50000,1764.50000,1764.30000,1860.20100,1482.30000,1177.60000,1185.50000,1.50000,1.48000
2021-06-30,7496.50000,2206.00000,5290.50000,494.90000,-2932.80000,3801.80000,1488.70000,-77.40000,1411.30000,257.10000,1154.20000,1154.20000,1153.40000,1862.00000,1488.70000,1178.50000,1186.20000,0.98000,0.97000
2021-03-31,6668.00000,1992.40000,4675.60000,464.40000,-2833.90000,3688.00000,987.60010,-97.70000,889.90000,230.50000,659.40000,659.40000,659.40000,1372.10000,987.60010,1177.50000,1184.80000,0.56000,0.56000
2020-12-31,6749.40000,2049.10000,4700.30000,472.10000,-2876.40000,3786.80000,913.49950,-105.20000,808.30000,186.10000,622.20000,622.20000,622.20000,1301.90000,913.49950,1175.00000,1183.00000,0.53000,0.53000
2020-09-30,6203.10000,1976.80000,4226.30000,438.99990,-2670.90000,3667.90100,558.39890,-116.00000,442.39990,49.70000,392.70000,392.70000,392.59990,937.59890,558.39840,1172.80000,1181.80000,0.34000,0.35000
