,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-12-31,972.00000,486.90000,485.10000,109.20000,47.80000,164.20000,320.90000,2.90000,323.80000,38.90000,284.90000,284.90000,284.90000,413.90000,320.90000,176.60000,177.70000,1.61000,1.60000
2018-09-30,1008.40000,504.80010,503.59970,103.00000,54.40000,163.50010,340.09950,3.30000,343.40000,57.90000,285.50000,285.50000,285.50000,423.89960,340.09970,181.30000,183.20000,1.59000,1.56000
2018-06-30,894.30000,442.70000,451.60000,96.80000,44.60000,145.30000,306.30000,4.50000,310.80000,24.30000,286.50000,286.50000,286.50000,381.00000,306.30000,181.20000,182.80000,1.58000,1.57000
2018-03-31,913.40000,454.70000,458.70000,106.70000,57.50000,169.30000,289.40000,2.90000,292.30000,16.30000,276.00000,276.00000,276.00000,361.00000,289.40000,182.50000,184.30000,1.51000,1.50000
2017-12-31,1051.90000,515.10000,536.80000,98.00000,51.30000,153.30000,383.50010,2.10000,385.60000,315.20000,70.40000,70.40000,70.40000,452.60010,383.50010,183.10000,185.50000,0.38000,0.38000
2017-09-30,984.59990,485.69990,498.90000,91.80000,56.40000,153.00020,345.89980,1.80000,347.70000,66.40000,281.30000,281.30000,281.30000,411.29980,345.89990,184.30000,186.70000,1.53000,1.51000
2017-06-30,900.80000,447.20000,453.60000,92.00000,49.50000,148.80010,304.79990,2.00000,306.80000,60.60000,246.20000,246.20000,246.20000,367.49990,304.79990,184.20000,186.60000,1.34000,1.32000
2017-03-31,851.70000,426.30000,425.40000,89.40000,47.80000,144.20000,281.20000,0.20000,281.40000,56.50000,224.90000,224.90000,224.90000,344.10000,281.20000,184.80000,187.10000,1.22000,1.20000
2016-12-31,914.30000,450.40000,463.90000,82.00000,50.90000,142.00000,321.90000,-0.80000,321.10000,63.30000,257.80000,257.80000,257.80000,385.70000,321.90000,184.80000,187.30000,1.39000,1.38000
2016-09-30,835.40010,411.00000,424.40010,73.20000,53.30000,132.50010,291.90000,-0.80000,291.09990,44.30000,246.80000,246.80000,246.80000,353.10000,291.90000,188.70000,192.10000,1.33000,1.31000
2016-06-30,751.70000,373.40000,378.30000,77.90000,46.90000,139.70000,238.60000,-2.40000,236.20000,51.20000,185.00000,185.00000,185.00000,303.20000,238.60000,188.70000,191.70000,0.98000,0.97000
2016-03-31,775.10000,384.70000,390.40000,79.80000,44.00000,132.70000,257.70000,-2.60000,255.10000,47.00000,208.10000,208.10000,208.10000,319.80000,257.70000,190.20000,193.30000,1.09000,1.08000
2015-12-31,926.80000,454.70000,472.10000,81.50000,51.70000,141.60000,330.50000,87.70000,418.20000,62.90000,355.30000,355.30000,355.30000,390.40000,330.50000,190.40000,194.70000,1.87000,1.82000
2015-09-30,880.79990,444.60000,436.20000,82.40000,47.40000,138.60010,297.59980,-1.40000,296.20000,67.00000,229.20000,229.20000,229.20000,351.79980,297.59980,189.50000,194.90000,1.21000,1.18000
2015-06-30,810.00000,416.90000,393.10000,76.80000,48.60000,134.30000,258.80000,0.60000,259.40000,52.00000,207.40000,207.40000,207.40000,309.10000,258.80000,190.00000,195.40000,1.09000,1.06000
2015-03-31,762.10000,409.90000,352.20000,75.50000,47.40000,132.30000,219.90000,0.60000,220.50000,54.00000,166.50000,166.50000,166.50000,267.00000,219.90000,189.90000,195.20000,0.88000,0.85000
2014-12-31,805.50000,432.50000,373.00000,68.50000,47.90000,126.20000,246.80000,0.70000,247.50000,52.30000,195.20000,195.20000,195.20000,291.00000,246.80000,188.70000,194.20000,1.03000,1.01000
2014-09-30,718.30000,394.20000,324.10000,68.00000,50.30000,126.00000,198.10000,,198.20000,23.30000,174.90000,174.90000,174.90000,235.80000,198.09990,187.20000,192.60000,0.93000,0.91000
2014-06-30,587.00000,322.80000,264.20000,64.20000,45.80000,115.70000,148.50000,,148.50000,37.10000,111.40000,111.40000,111.40000,178.30000,148.50000,187.50000,193.20000,0.59000,0.58000
2014-03-31,481.00000,268.60000,212.40000,61.60000,41.90000,109.80000,102.60000,-0.10000,102.50000,25.60000,76.90000,76.90000,76.90000,130.50000,102.60000,187.40000,192.20000,0.41000,0.40000
2013-12-31,505.20000,283.20000,222.00000,58.40000,41.10000,106.00000,116.00000,,116.00000,21.50000,94.50000,94.50000,94.50000,143.30000,116.00000,186.20000,191.20000,0.51000,0.49000
2013-09-30,477.00000,267.90000,209.10000,55.30000,41.60000,103.60010,105.49990,0.40000,105.90000,21.70000,84.20000,84.20000,84.20000,131.09990,105.50000,187.50000,192.20000,0.45000,0.45000
2013-06-30,436.10000,247.90000,188.20000,56.60000,40.30000,103.90000,84.30000,0.20000,84.50000,18.80000,65.70000,65.70000,65.70000,109.70000,84.30000,186.60000,191.20000,0.35000,0.34000
2013-03-31,425.20000,248.50000,176.70000,56.30000,39.70000,108.00000,68.70000,-1.40000,67.30000,5.60000,61.70000,61.70000,61.70000,94.40000,68.70000,188.70000,193.10000,0.33000,0.32000
2012-12-31,453.70000,261.10000,192.60000,58.10000,38.10000,106.00000,86.60000,0.20000,86.80000,20.30000,66.50000,66.50000,66.50000,113.30000,86.60000,189.40000,194.00000,0.35000,0.34000
2012-09-30,421.16000,243.51000,177.65000,56.45900,37.79100,102.81810,74.83190,-0.09400,74.73800,13.16400,61.57400,61.57400,61.57400,100.73190,74.83190,185.80000,191.80000,0.34000,0.31000
2012-06-30,389.00000,223.70000,165.30000,56.10000,37.50000,103.30000,62.00000,0.10000,62.10000,12.80000,49.30000,49.30000,49.30000,87.70000,62.00000,186.30000,192.50000,0.26000,0.26000
2012-03-31,364.70000,212.40000,152.30000,53.00000,40.20000,108.50000,43.80000,-0.40000,43.40000,9.40000,34.00000,34.00000,34.00000,70.94100,43.80000,185.20000,191.00000,0.18000,0.18000
2011-12-31,393.74000,221.89000,171.85000,46.94100,42.90900,96.88200,74.96800,-0.30600,74.66200,17.53600,57.12600,57.12600,57.12600,98.92700,74.96800,183.95600,189.68200,0.31000,0.30000
2011-09-30,402.29390,227.73800,174.55590,47.37200,39.78100,96.88410,77.67180,0.24800,77.92000,13.69600,64.22400,64.22400,64.22400,104.23980,77.67190,182.90000,190.70000,0.35000,0.34000
2011-06-30,356.07500,199.85000,156.22500,43.06700,35.45100,83.99900,72.22600,-0.46700,71.75900,20.21100,51.54800,51.54800,51.54800,91.83100,72.22600,183.75000,191.38000,0.28000,0.27000
2011-03-31,325.41100,184.43000,140.98100,39.61800,31.46200,72.92100,68.06000,-0.57500,67.48500,17.52500,49.96000,49.96000,49.96000,84.34600,68.06000,183.47100,191.96100,0.27000,0.26000
2010-12-31,335.12000,186.58200,148.53800,38.54300,30.60600,71.19600,77.34200,-0.60600,76.73600,15.86800,60.86800,60.86800,60.86800,92.88300,77.34200,180.70600,188.54100,0.34000,0.32000
2010-09-30,313.28300,177.12400,136.15900,35.40900,33.68900,70.73200,65.42700,-0.67200,64.75500,17.95100,46.80400,46.80400,46.80400,79.82400,65.42700,175.02000,182.73800,0.26000,0.25000
2010-06-30,275.37000,157.10400,118.26600,34.88200,29.45100,64.79400,53.47200,-0.80300,52.66900,17.93300,34.73600,34.73600,34.73600,67.39000,53.47200,175.49500,183.88900,0.20000,0.19000
2010-03-31,238.05800,138.20400,99.85400,32.06000,27.98200,61.54200,38.31200,-1.46400,36.84800,9.10400,27.74400,27.74400,27.74400,51.95000,38.31200,174.44900,182.92400,0.16000,0.15000
2009-12-31,245.13800,142.58400,102.55400,31.78900,26.73100,60.02100,42.53300,-1.73100,40.80200,12.79200,28.01000,28.01000,28.01000,55.98200,42.53300,172.71700,179.40400,0.16000,0.16000
2009-09-30,228.14600,135.61800,92.52800,31.09000,26.31100,59.57600,32.95200,-1.86500,31.08700,-27.24900,58.33600,58.33600,58.33600,46.96900,32.95200,167.04700,169.66300,0.35000,0.34000
2009-06-30,191.21300,114.26300,76.95000,29.66600,24.21500,55.42900,21.52100,-2.03100,19.49000,0.75000,18.74000,18.74000,18.74000,35.56200,21.52100,167.06200,169.52500,0.11000,0.11000
2009-03-31,172.99000,108.11500,64.87500,28.59600,22.79400,68.61800,-3.74300,-1.91000,-5.65300,0.02500,-5.67800,-5.67800,-5.67800,10.40500,-3.74300,165.99700,165.99700,-0.03000,-0.03000
