,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-12-31,1449.00000,810.00000,639.00000,34.00000,350.00000,384.00000,255.00000,-20.00000,235.00000,50.00000,185.00000,185.00000,,185.00000,299.00000,255.00000,125.44000,126.87900,1.48000,1.46000
2019-09-30,1506.00000,843.00000,663.00000,30.00000,348.00000,378.00000,285.00000,-27.00000,258.00000,55.00000,203.00000,203.00000,,203.00000,329.00000,285.00000,125.82300,127.46500,1.61000,1.59000
2019-06-30,1627.00000,893.00000,734.00000,38.00000,384.00000,422.00000,312.00000,-20.00000,292.00000,51.00000,241.00000,241.00000,,241.00000,359.00000,312.00000,127.73400,129.79200,1.89000,1.86000
2019-03-31,1551.00000,878.00000,673.00000,34.00000,377.00000,411.00000,262.00000,-22.00000,240.00000,53.00000,187.00000,187.00000,,187.00000,307.00000,262.00000,128.40400,130.26600,1.46000,1.44000
2018-12-31,1473.00000,830.00000,643.00000,32.00000,356.00000,388.00000,255.00000,-31.00000,224.00000,42.00000,182.00000,182.00000,,182.00000,299.00000,255.00000,128.06800,130.09400,1.42000,1.40000
2018-09-30,1563.00000,885.00000,678.00000,32.00000,351.00000,383.00000,295.00000,-27.00000,268.00000,58.00000,210.00000,210.00000,,210.00000,339.00000,295.00000,127.80300,129.94600,1.65000,1.62000
2018-06-30,1691.00000,947.00000,744.00000,37.00000,374.00000,411.00000,333.00000,-27.00000,306.00000,89.00000,217.00000,217.00000,,217.00000,378.00000,333.00000,129.29300,131.58100,1.68000,1.66000
2018-03-31,1517.00000,868.00000,649.00000,32.00000,358.00000,390.00000,259.00000,-17.00000,242.00000,61.00000,181.00000,181.00000,,181.00000,299.00000,259.00000,129.69400,131.90000,1.39000,1.37000
2017-12-31,1416.00000,807.00000,609.00000,31.00000,337.00000,368.00000,241.00000,-14.00000,227.00000,-6.00000,233.00000,233.00000,,233.00000,282.00000,241.00000,129.35900,131.65500,1.81000,1.77000
2017-09-30,1500.00000,827.00000,673.00000,32.00000,338.00000,370.00000,303.00000,-24.00000,279.00000,87.00000,192.00000,192.00000,,192.00000,343.00000,303.00000,129.01900,131.50900,1.49000,1.46000
2017-06-30,1647.00000,895.00000,752.00000,37.00000,394.00000,431.00000,321.00000,-26.00000,295.00000,93.00000,202.00000,202.00000,-1.00000,201.00000,363.00000,321.00000,128.95300,131.56600,1.54000,1.52000
2017-03-31,1477.00000,827.00000,650.00000,35.00000,362.00000,397.00000,253.00000,-6.00000,247.00000,75.00000,172.00000,172.00000,,172.00000,292.00000,253.00000,128.75200,131.36200,1.34000,1.31000
2016-12-31,1406.00000,777.00000,629.00000,32.00000,325.00000,357.00000,272.00000,-45.00000,227.00000,77.00000,150.00000,150.00000,-1.00000,149.00000,313.00000,272.00000,128.49700,130.77500,1.16000,1.14000
2016-09-30,1443.00000,803.00000,640.00000,31.00000,328.00000,359.00000,281.00000,-17.00000,264.00000,85.00000,179.00000,179.00000,,179.00000,322.00000,281.00000,129.44900,132.19300,1.39000,1.36000
2016-06-30,1600.00000,873.00000,727.00000,42.00000,417.00000,459.00000,268.00000,-16.00000,252.00000,87.00000,165.00000,165.00000,,165.00000,311.00000,268.00000,129.47200,131.71700,1.28000,1.25000
2016-03-31,1426.00000,780.00000,646.00000,35.00000,350.00000,385.00000,261.00000,-24.00000,237.00000,78.00000,159.00000,159.00000,3.00000,162.00000,301.00000,261.00000,129.69000,131.64700,1.25000,1.23000
2015-12-31,1345.00000,745.00000,600.00000,34.00000,317.00000,351.00000,249.00000,-19.00000,230.00000,79.00000,151.00000,151.00000,-2.00000,149.00000,290.00000,249.00000,129.54300,131.54600,1.15000,1.13000
2015-09-30,1390.00000,765.00000,625.00000,30.00000,309.00000,339.00000,286.00000,-22.00000,264.00000,91.00000,173.00000,173.00000,-1.00000,172.00000,327.00000,286.00000,129.15500,131.22000,1.33000,1.31000
2015-06-30,1557.00000,847.00000,710.00000,39.00000,372.00000,411.00000,299.00000,-10.00000,289.00000,100.00000,189.00000,189.00000,2.00000,191.00000,342.00000,299.00000,130.31000,132.77600,1.48000,1.44000
2015-03-31,1401.00000,796.00000,605.00000,34.00000,330.00000,364.00000,241.00000,-24.00000,217.00000,73.00000,144.00000,144.00000,30.00000,174.00000,282.00000,241.00000,131.83300,134.11500,1.31000,1.30000
2014-12-31,1345.00000,773.00000,572.00000,33.00000,318.00000,351.00000,221.00000,-24.00000,197.00000,69.00000,128.00000,128.00000,-3.00000,125.00000,263.00000,221.00000,130.55500,132.81900,0.96000,0.95000
2014-09-30,1352.00000,774.00000,578.00000,30.00000,301.00000,331.00000,247.00000,-29.00000,218.00000,73.00000,145.00000,145.00000,-55.00000,90.00000,290.00000,247.00000,129.31200,131.36900,0.70000,0.68000
2014-06-30,1497.00000,855.00000,642.00000,35.00000,324.00000,359.00000,283.00000,-20.00000,263.00000,92.00000,171.00000,171.00000,-1.00000,170.00000,329.00000,283.00000,129.55800,131.74200,1.33000,1.29000
2014-03-31,1366.00000,791.00000,575.00000,28.00000,298.00000,326.00000,249.00000,-23.00000,226.00000,75.00000,151.00000,151.00000,-14.00000,137.00000,292.00000,249.00000,129.31800,131.55500,1.05000,1.04000
2013-12-31,1308.00000,753.00000,555.00000,31.00000,318.00000,349.00000,206.00000,-22.00000,184.00000,66.00000,118.00000,118.00000,-3.00000,115.00000,251.00000,206.00000,129.83600,132.27800,0.89000,0.87000
2013-09-30,1343.00000,759.00000,584.00000,31.00000,314.00000,345.00000,239.00000,-28.00000,211.00000,72.00000,139.00000,139.00000,-3.00000,136.00000,282.00000,239.00000,130.07400,132.23700,1.04000,1.03000
2013-06-30,1457.00000,798.00000,659.00000,35.00000,326.00000,361.00000,298.00000,-30.00000,268.00000,85.00000,183.00000,183.00000,,183.00000,342.00000,298.00000,131.07500,132.96900,1.40000,1.36000
2013-03-31,1413.00000,818.00000,595.00000,34.00000,328.00000,362.00000,233.00000,-31.00000,202.00000,68.00000,134.00000,134.00000,-1.00000,133.00000,279.00000,233.00000,131.61900,133.47500,1.01000,1.00000
2012-12-31,1325.00000,762.00000,563.00000,31.00000,320.00000,351.00000,212.00000,-24.00000,188.00000,65.00000,123.00000,123.00000,0.00000,123.00000,258.00000,212.00000,130.99100,132.44400,0.94000,0.93000
2012-09-30,1338.00000,764.00000,574.00000,30.00000,317.00000,347.00000,227.00000,-33.00000,194.00000,61.00000,133.00000,133.00000,,133.00000,271.00000,227.00000,130.26800,131.70200,1.02000,1.01000
2012-06-30,1541.00000,883.00000,658.00000,34.00000,336.00000,370.00000,288.00000,-37.00000,251.00000,77.00000,174.00000,174.00000,,174.00000,333.00000,288.00000,130.85200,132.31000,1.34000,1.31000
2012-03-31,1401.00000,808.00000,593.00000,30.00000,337.00000,367.00000,226.00000,-28.00000,198.00000,64.00000,134.00000,134.00000,-2.00000,132.00000,270.00000,226.00000,130.26600,131.60700,1.02000,1.01000
2011-12-31,1221.00000,714.00000,507.00000,29.00000,299.00000,328.00000,179.00000,-24.00000,155.00000,50.00000,105.00000,105.00000,,105.00000,222.00000,179.00000,131.11200,132.35800,0.79000,0.79000
2011-09-30,1305.00000,759.00000,546.00000,28.00000,308.00000,336.00000,210.00000,-23.00000,187.00000,57.00000,130.00000,130.00000,,130.00000,256.00000,210.00000,131.96800,133.61100,0.99000,0.98000
2011-06-30,1482.00000,837.00000,645.00000,29.00000,334.00000,363.00000,282.00000,-28.00000,254.00000,85.00000,169.00000,169.00000,,167.00000,325.00000,282.00000,136.69900,138.10100,1.27000,1.26000
2011-03-31,1304.00000,729.00000,575.00000,29.00000,307.00000,336.00000,239.00000,-20.00000,219.00000,78.00000,141.00000,141.00000,10.00000,151.00000,281.00000,239.00000,136.36400,137.68900,1.10000,1.09000
2010-12-31,1179.00000,687.00000,492.00000,28.00000,297.00000,583.00000,-91.00000,-21.00000,-112.00000,51.00000,-163.00000,-163.00000,184.00000,21.00000,210.00000,-91.00000,138.67800,138.67800,0.15000,0.15000
2010-09-30,1266.00000,705.00000,561.00000,29.00000,299.00000,328.00000,233.00000,-31.00000,202.00000,62.00000,140.00000,140.00000,76.00000,216.00000,278.00000,233.00000,139.47500,140.93200,1.54000,1.52000
2010-06-30,1429.00000,796.00000,633.00000,33.00000,326.00000,359.00000,274.00000,-32.00000,242.00000,92.00000,150.00000,150.00000,21.00000,168.00000,319.00000,274.00000,140.27200,141.53400,1.21000,1.20000
2010-03-31,1287.00000,713.00000,574.00000,30.00000,300.00000,330.00000,244.00000,-35.00000,209.00000,66.00000,143.00000,143.00000,22.00000,165.00000,288.00000,244.00000,140.76400,142.01400,1.17000,1.16000
2009-12-31,1215.00000,686.00000,529.00000,29.00000,308.00000,337.00000,192.00000,-55.00000,137.00000,44.00000,93.00000,93.00000,17.00000,110.00000,238.00000,192.00000,140.30300,141.52800,0.78000,0.77000
2009-09-30,1303.00000,720.00000,583.00000,26.00000,294.00000,320.00000,263.00000,-46.00000,217.00000,77.00000,140.00000,140.00000,17.00000,157.00000,311.00000,263.00000,139.74300,140.86100,1.12000,1.11000
2009-06-30,1208.00000,663.00000,545.00000,32.00000,296.00000,328.00000,217.00000,-58.00000,159.00000,54.00000,105.00000,105.00000,,169.00000,263.00000,217.00000,139.01500,140.16900,1.21000,1.20000
2009-03-31,1350.00000,739.00000,611.00000,27.00000,299.00000,326.00000,285.00000,-52.00000,233.00000,80.00000,153.00000,153.00000,,151.00000,334.00000,285.00000,139.21300,140.00200,1.08000,1.08000
