,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,38033.00000,12339.00000,25694.00000,5214.00000,7073.00000,12287.00000,13407.00000,15.00000,13422.00000,2220.00000,11202.00000,11202.00000,11202.00000,16911.00000,13407.00000,7610.00000,7683.00000,1.48000,1.47000
2020-03-31,35021.00000,10975.00000,24046.00000,4887.00000,6184.00000,11071.00000,12975.00000,-132.00000,12843.00000,2091.00000,10752.00000,10752.00000,10752.00000,16093.00000,12975.00000,7602.00000,7675.00000,1.41000,1.40000
2019-12-31,36906.00000,12358.00000,24548.00000,4603.00000,6054.00000,10657.00000,13891.00000,194.00000,14085.00000,2436.00000,11649.00000,11649.00000,11649.00000,17094.00000,13891.00000,7621.00000,7691.00000,1.53000,1.51000
2019-09-30,33055.00000,10406.00000,22649.00000,4565.00000,5398.00000,9963.00000,12686.00000,,12686.00000,2008.00000,10678.00000,10678.00000,10678.00000,15657.00000,12686.00000,7634.00000,7710.00000,1.40000,1.38000
2019-06-30,33717.00000,10412.00000,23305.00000,4513.00000,6387.00000,10900.00000,12405.00000,191.00000,12596.00000,-591.00000,13187.00000,13187.00000,13187.00000,15329.00000,12405.00000,7673.00000,7753.00000,1.72000,1.70000
2019-03-31,30571.00000,10170.00000,20401.00000,4316.00000,5744.00000,10060.00000,10341.00000,145.00000,10486.00000,1677.00000,8809.00000,8809.00000,8809.00000,13267.00000,10341.00000,7672.00000,7744.00000,1.15000,1.14000
2018-12-31,32471.00000,12423.00000,20048.00000,4070.00000,5720.00000,9790.00000,10258.00000,127.00000,10385.00000,1965.00000,8420.00000,8420.00000,8420.00000,13253.00000,10258.00000,7692.00000,7768.00000,1.09000,1.08000
2018-09-30,29084.00000,9905.00000,19179.00000,3977.00000,5247.00000,9224.00000,9955.00000,266.00000,10221.00000,1397.00000,8824.00000,8824.00000,8824.00000,12792.00000,9955.00000,7673.00000,7766.00000,1.15000,1.14000
2018-06-30,30085.00000,9742.00000,20343.00000,3933.00000,6031.00000,9964.00000,10379.00000,301.00000,10680.00000,1807.00000,8873.00000,8873.00000,8873.00000,12895.00000,10379.00000,7700.00000,7794.00000,1.16000,1.16000
2018-03-31,26819.00000,9269.00000,17550.00000,3715.00000,5543.00000,9258.00000,8292.00000,349.00000,8641.00000,1217.00000,7424.00000,7424.00000,7424.00000,11002.00000,8292.00000,7698.00000,7794.00000,0.96000,0.95000
2017-12-31,28918.00000,11064.00000,17854.00000,3504.00000,5671.00000,9175.00000,8679.00000,490.00000,9169.00000,15471.00000,-6302.00000,-6302.00000,-6302.00000,11215.00000,8679.00000,7710.00000,7710.00000,-0.82000,-0.82000
2017-09-30,24538.00000,8278.00000,16260.00000,3574.00000,4978.00000,8552.00000,7708.00000,276.00000,7984.00000,1408.00000,6576.00000,6576.00000,6576.00000,10207.00000,7708.00000,7708.00000,7799.00000,0.85000,0.84000
2017-06-30,25605.00000,8456.00000,17149.00000,3514.00000,5647.00000,9467.00000,7682.00000,276.00000,7958.00000,-111.00000,8069.00000,8069.00000,8069.00000,10025.00000,7682.00000,7746.00000,7832.00000,1.04000,1.03000
2017-03-31,23212.00000,8060.00000,15152.00000,3355.00000,5074.00000,8429.00000,6723.00000,371.00000,7094.00000,1608.00000,5486.00000,5486.00000,5486.00000,9176.00000,6723.00000,7725.00000,7813.00000,0.71000,0.70000
2016-12-31,25826.00000,9901.00000,15925.00000,3062.00000,4958.00000,8020.00000,7905.00000,117.00000,8022.00000,1755.00000,6267.00000,6267.00000,6267.00000,10071.00000,7905.00000,7755.00000,7830.00000,0.81000,0.80000
2016-09-30,21928.00000,7844.00000,14084.00000,3106.00000,4263.00000,7369.00000,6715.00000,112.00000,6827.00000,1160.00000,5667.00000,5667.00000,5667.00000,8531.00000,6715.00000,7789.00000,7876.00000,0.73000,0.72000
2016-06-30,26448.00000,7979.00000,18469.00000,3146.00000,5237.00000,9493.00000,8976.00000,259.00000,9235.00000,2372.00000,6863.00000,6863.00000,6863.00000,11516.00000,8976.00000,7925.00000,8013.00000,0.87000,0.86000
2016-03-31,20531.00000,7722.00000,12809.00000,2980.00000,4546.00000,7526.00000,5283.00000,-247.00000,5036.00000,1280.00000,3756.00000,3756.00000,3756.00000,6990.00000,5283.00000,7895.00000,7985.00000,0.48000,0.47000
2015-12-31,23796.00000,9872.00000,13924.00000,2900.00000,4998.00000,7898.00000,6026.00000,-171.00000,5855.00000,837.00000,5018.00000,5018.00000,5018.00000,7570.00000,6026.00000,7964.00000,8051.00000,0.63000,0.62000
2015-09-30,20379.00000,7207.00000,13172.00000,2962.00000,4417.00000,7379.00000,5793.00000,-280.00000,5513.00000,611.00000,4902.00000,4902.00000,4902.00000,7254.00000,5793.00000,7996.00000,8084.00000,0.61000,0.61000
2015-06-30,22180.00000,7468.00000,14712.00000,3094.00000,5233.00000,16765.00000,-2053.00000,297.00000,-1756.00000,1439.00000,-3195.00000,-3195.00000,-3195.00000,6938.00000,-2053.00000,8177.00000,8254.00000,-0.38000,-0.38000
2015-03-31,21729.00000,7161.00000,14568.00000,2984.00000,4800.00000,7974.00000,6594.00000,-77.00000,6517.00000,1532.00000,4985.00000,4985.00000,4985.00000,8109.00000,6594.00000,8167.00000,8237.00000,0.61000,0.61000
2014-12-31,26470.00000,10136.00000,16334.00000,2903.00000,5412.00000,8558.00000,7776.00000,74.00000,7850.00000,1987.00000,5863.00000,5863.00000,5863.00000,9297.00000,7776.00000,8228.00000,8297.00000,0.71000,0.71000
2014-09-30,23201.00000,8273.00000,14928.00000,3065.00000,4879.00000,9084.00000,5844.00000,52.00000,5896.00000,1356.00000,4540.00000,4540.00000,4540.00000,7272.00000,5844.00000,8249.00000,8351.00000,0.55000,0.54000
2014-06-30,23382.00000,7633.00000,15749.00000,3123.00000,6017.00000,9267.00000,6482.00000,95.00000,6577.00000,1965.00000,4612.00000,4612.00000,4612.00000,8224.00000,6482.00000,8299.00000,8399.00000,0.56000,0.55000
2014-03-31,20403.00000,5978.00000,14425.00000,2743.00000,4708.00000,7451.00000,6974.00000,-17.00000,6957.00000,1297.00000,5660.00000,5660.00000,5660.00000,8229.00000,6974.00000,8284.00000,8367.00000,0.68000,0.68000
2013-12-31,24519.00000,8322.00000,16197.00000,2748.00000,5480.00000,8228.00000,7969.00000,-91.00000,7878.00000,1320.00000,6558.00000,6558.00000,6558.00000,9230.00000,7969.00000,8326.00000,8395.00000,0.79000,0.78000
2013-09-30,18529.00000,5145.00000,13384.00000,2767.00000,4283.00000,7050.00000,6334.00000,74.00000,6408.00000,1164.00000,5244.00000,5244.00000,5244.00000,7288.00000,6334.00000,8339.00000,8434.00000,0.63000,0.62000
2013-06-30,19896.00000,5738.00000,14158.00000,2783.00000,5302.00000,8085.00000,6073.00000,72.00000,6145.00000,1180.00000,4965.00000,4965.00000,4965.00000,7056.00000,6073.00000,8375.00000,8470.00000,0.60000,0.57000
2013-03-31,20489.00000,4787.00000,15702.00000,2640.00000,5450.00000,8090.00000,7612.00000,-9.00000,7603.00000,1548.00000,6055.00000,6055.00000,6055.00000,8665.00000,7612.00000,8364.00000,8429.00000,0.72000,0.72000
2012-12-31,21456.00000,5692.00000,15764.00000,2528.00000,5465.00000,7993.00000,7771.00000,-1.00000,7770.00000,1393.00000,6377.00000,6377.00000,6377.00000,8780.00000,7771.00000,8393.00000,8444.00000,0.76000,0.76000
2012-09-30,16008.00000,4168.00000,11840.00000,2460.00000,4072.00000,6532.00000,5308.00000,226.00000,5534.00000,1068.00000,4466.00000,4466.00000,4466.00000,6018.00000,5308.00000,8396.00000,8494.00000,0.53000,0.53000
2012-06-30,18059.00000,4163.00000,13896.00000,2594.00000,4917.00000,13704.00000,192.00000,167.00000,359.00000,851.00000,-492.00000,-492.00000,-492.00000,7182.00000,192.00000,8396.00000,8506.00000,-0.06000,-0.06000
2012-03-31,17407.00000,3952.00000,13455.00000,2517.00000,4564.00000,7081.00000,6374.00000,-11.00000,6363.00000,1255.00000,5108.00000,5108.00000,5108.00000,7140.00000,6374.00000,8401.00000,8498.00000,0.61000,0.60000
2011-12-31,20885.00000,5638.00000,15247.00000,2371.00000,4882.00000,7253.00000,7994.00000,245.00000,8239.00000,1615.00000,6624.00000,6624.00000,6624.00000,8672.00000,7994.00000,8402.00000,8465.00000,0.79000,0.78000
2011-09-30,17372.00000,3777.00000,13595.00000,2329.00000,4063.00000,6392.00000,7203.00000,103.00000,7306.00000,1568.00000,5738.00000,5738.00000,5738.00000,7929.00000,7203.00000,8392.00000,8490.00000,0.68000,0.68000
2011-06-30,17367.00000,3708.00000,13659.00000,2393.00000,5095.00000,7488.00000,6171.00000,148.00000,6319.00000,445.00000,5874.00000,5874.00000,5874.00000,6860.00000,6171.00000,8490.00000,8593.00000,0.70000,0.69000
2011-03-31,16428.00000,3897.00000,12531.00000,2269.00000,4553.00000,6822.00000,5709.00000,316.00000,6025.00000,793.00000,5232.00000,5232.00000,5232.00000,6429.00000,5709.00000,8420.00000,8510.00000,0.62000,0.61000
2010-12-31,19953.00000,4833.00000,15120.00000,2185.00000,4770.00000,6955.00000,8165.00000,332.00000,8497.00000,1863.00000,6634.00000,6634.00000,6634.00000,8828.00000,8165.00000,8497.00000,8570.00000,0.78000,0.77000
2010-09-30,16195.00000,3139.00000,13056.00000,2196.00000,3744.00000,5940.00000,7116.00000,114.00000,7230.00000,1820.00000,5410.00000,5410.00000,5410.00000,7810.00000,7116.00000,8614.00000,8695.00000,0.63000,0.62000
2010-06-30,16039.00000,3170.00000,12869.00000,2350.00000,4589.00000,6939.00000,5930.00000,94.00000,6024.00000,1506.00000,4518.00000,4518.00000,4518.00000,6648.00000,5930.00000,8813.00000,8927.00000,0.52000,0.51000
2010-03-31,14503.00000,2755.00000,11748.00000,2220.00000,4355.00000,6575.00000,5173.00000,168.00000,5341.00000,1335.00000,4006.00000,4006.00000,4006.00000,5867.00000,5173.00000,8767.00000,8876.00000,0.46000,0.45000
2009-12-31,19022.00000,3628.00000,15394.00000,2079.00000,4802.00000,6881.00000,8513.00000,370.00000,8883.00000,2221.00000,6662.00000,6662.00000,6662.00000,9128.00000,8513.00000,8856.00000,8951.00000,0.75000,0.74000
2009-09-30,12920.00000,2842.00000,10078.00000,2065.00000,3531.00000,5596.00000,4482.00000,283.00000,4765.00000,1191.00000,3574.00000,3574.00000,3574.00000,5128.00000,4482.00000,8914.00000,8983.00000,0.40000,0.40000
2009-06-30,13099.00000,2586.00000,10513.00000,2225.00000,4301.00000,6526.00000,3987.00000,155.00000,4142.00000,1097.00000,3045.00000,3045.00000,3045.00000,4668.00000,3987.00000,8945.00000,8996.00000,0.35000,0.34000
2009-03-31,13648.00000,2814.00000,10834.00000,2212.00000,4184.00000,6396.00000,4438.00000,-388.00000,4050.00000,1073.00000,2977.00000,2977.00000,2977.00000,5102.00000,4438.00000,8891.00000,8904.00000,0.33000,0.33000
