,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1051.42500,70.06700,981.35810,33.54000,-521.47190,879.18980,102.16820,-185.24010,-83.07200,-2.61900,-80.45300,-43.38400,,-45.01900,414.73910,102.16800,399.54900,403.45400,-0.11000,-0.11000
2022-09-30,1037.27600,71.60400,965.67200,35.42100,-499.97200,836.87400,128.79800,-133.86800,-5.07000,-6.02700,0.95700,3.06300,,1.25600,418.37900,128.79800,399.64600,403.54300,0.00000,0.00000
2022-06-30,1022.93800,68.32300,954.61500,32.91500,-507.44600,823.43600,131.17900,-175.09000,-43.91100,-3.79000,-40.12100,-41.20200,,-42.41600,401.46690,131.17900,399.59200,403.52600,-0.11000,-0.11000
2022-03-31,1017.55400,68.50400,949.05000,42.99800,-475.53000,807.59190,141.45810,-103.54200,37.91600,-4.49000,42.40600,40.59200,,38.73200,416.23010,141.45810,399.29700,403.26000,0.10000,0.10000
2021-12-31,1022.44400,67.14900,955.29520,28.60200,-515.42710,862.98790,92.30730,-158.55800,-66.25100,-4.74700,-61.50400,-39.10500,,-40.85400,397.11430,92.30710,382.78500,386.30400,-0.11000,-0.11000
2021-09-30,976.07800,70.19100,905.88700,30.25900,-453.65900,797.51400,108.37300,-194.88300,-86.51000,3.78000,-90.29000,62.77400,,60.68000,386.46690,108.37300,381.99600,385.52300,0.16000,0.16000
2021-06-30,919.19400,70.04000,849.15400,30.58800,-424.81300,706.10100,143.05300,-97.14900,45.90400,3.64100,42.26300,88.28800,,86.39100,381.81500,143.05300,375.06700,378.40800,0.23000,0.23000
2021-03-31,910.29100,69.38900,840.90200,40.30900,-417.82900,772.28600,68.61600,-124.14400,-55.52800,2.15300,-57.68100,-55.39800,,-57.20900,373.27010,68.61600,374.66900,377.92200,-0.15000,-0.15000
2020-12-31,921.16500,70.06400,851.10100,29.53700,-393.30910,684.81190,166.28910,-94.83700,71.45200,-0.67900,72.13100,111.95300,,110.45100,418.25010,166.28900,373.36800,376.50300,0.30000,0.30000
2020-09-30,918.94000,72.88900,846.05100,32.08100,-422.65300,704.10000,141.95100,-144.89600,-2.94500,-3.19500,0.25000,13.73700,,12.75100,377.86600,141.95100,373.17700,376.29500,0.03000,0.03000
