,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2334.00000,756.00000,1578.00000,486.00000,724.00000,1210.00000,368.00000,90.00000,458.00000,55.00000,403.00000,403.00000,403.00000,,368.00000,783.00000,791.00000,0.52000,0.51000
2022-09-30,1782.00000,502.00000,1280.00000,277.00000,516.00000,795.00000,485.00000,15.00000,500.00000,65.00000,435.00000,435.00000,435.00000,522.00000,485.00000,782.00000,789.00000,0.56000,0.55000
2022-06-30,1644.00000,485.00000,1159.00000,311.00000,513.00000,821.00000,338.00000,-17.00000,321.00000,41.00000,280.00000,280.00000,280.00000,421.00000,338.00000,782.00000,788.00000,0.36000,0.36000
2022-03-31,1768.00000,479.00000,1289.00000,346.00000,466.00000,810.00000,479.00000,-14.00000,465.00000,70.00000,395.00000,395.00000,395.00000,578.00000,479.00000,780.00000,786.00000,0.51000,0.50000
2021-12-31,2162.00000,657.00000,1505.00000,320.00000,473.00000,824.00000,681.00000,-43.00000,638.00000,73.00000,565.00000,565.00000,565.00000,777.00000,681.00000,777.00000,784.00000,0.72000,0.71000
2021-09-30,2070.00000,527.00000,1543.00000,329.00000,387.00000,719.00000,824.00000,-65.00000,759.00000,120.00000,639.00000,639.00000,639.00000,920.00000,824.00000,778.00000,783.00000,0.82000,0.82000
2021-06-30,2296.00000,555.00000,1741.00000,335.00000,434.00000,782.00000,959.00000,43.00000,1002.00000,126.00000,876.00000,876.00000,876.00000,1068.00000,959.00000,777.00000,783.00000,1.13000,1.12000
2021-03-31,2275.00000,578.00000,1697.00000,353.00000,519.00000,902.00000,795.00000,-30.00000,765.00000,146.00000,619.00000,619.00000,619.00000,934.00000,795.00000,775.00000,783.00000,0.80000,0.79000
2020-12-31,2412.00000,817.00000,1595.00000,347.00000,597.00000,1000.00000,595.00000,-32.00000,563.00000,55.00000,508.00000,508.00000,508.00000,748.00000,595.00000,771.00000,778.00000,0.66000,0.64000
2020-09-30,1954.00000,469.00000,1485.00000,274.00000,424.00000,707.00000,778.00000,-56.00000,722.00000,118.00000,604.00000,604.00000,604.00000,860.00000,778.00000,772.00000,779.00000,0.78000,0.78000
2020-06-30,1932.00000,469.00000,1463.00000,291.00000,417.00000,714.00000,749.00000,-22.00000,727.00000,147.00000,580.00000,580.00000,580.00000,821.00000,749.00000,771.00000,776.00000,0.75000,0.75000
2020-03-31,1788.00000,505.00000,1283.00000,238.00000,410.00000,671.00000,612.00000,-8.00000,604.00000,99.00000,505.00000,505.00000,505.00000,751.00000,612.00000,769.00000,774.00000,0.66000,0.65000
2019-12-31,1986.00000,656.00000,1330.00000,295.00000,552.00000,876.00000,454.00000,-7.00000,447.00000,-77.00000,524.00000,524.00000,524.00000,598.00000,454.00000,767.00000,771.00000,0.68000,0.68000
2019-09-30,1282.00000,442.00000,840.00000,210.00000,359.00000,593.00000,247.00000,2.00000,249.00000,45.00000,204.00000,204.00000,204.00000,337.00000,247.00000,767.00000,771.00000,0.27000,0.26000
2019-06-30,1396.00000,433.00000,963.00000,244.00000,361.00000,627.00000,336.00000,34.00000,370.00000,42.00000,328.00000,328.00000,328.00000,464.00000,336.00000,766.00000,770.00000,0.43000,0.43000
2019-03-31,1825.00000,563.00000,1262.00000,249.00000,386.00000,692.00000,570.00000,-3.00000,567.00000,120.00000,447.00000,447.00000,447.00000,761.00000,570.00000,764.00000,770.00000,0.58000,0.58000
2018-12-31,2382.00000,832.00000,1550.00000,324.00000,522.00000,856.00000,694.00000,-4.00000,690.00000,4.00000,686.00000,686.00000,686.00000,1069.00000,694.00000,762.00000,771.00000,0.90000,0.89000
2018-09-30,1512.00000,513.00000,999.00000,263.00000,471.00000,734.00000,265.00000,-53.00000,212.00000,-48.00000,260.00000,260.00000,260.00000,415.00000,265.00000,763.00000,771.00000,0.34000,0.34000
2018-06-30,1641.00000,510.00000,1131.00000,255.00000,442.00000,697.00000,434.00000,-26.00000,408.00000,6.00000,402.00000,402.00000,402.00000,602.00000,434.00000,761.00000,770.00000,0.53000,0.52000
2018-03-31,1965.00000,662.00000,1303.00000,259.00000,449.00000,708.00000,595.00000,-28.00000,567.00000,67.00000,500.00000,500.00000,500.00000,900.00000,595.00000,759.00000,770.00000,0.66000,0.65000
2017-12-31,2042.00000,803.00000,1239.00000,319.00000,685.00000,1019.00000,220.00000,-35.00000,185.00000,769.00000,-584.00000,-584.00000,-584.00000,537.00000,220.00000,754.00000,766.00000,-0.78000,-0.77000
2017-09-30,1618.00000,552.00000,1066.00000,273.00000,536.00000,809.00000,257.00000,-37.00000,220.00000,32.00000,188.00000,188.00000,188.00000,501.00000,257.00000,755.00000,766.00000,0.25000,0.25000
2017-06-30,1631.00000,561.00000,1070.00000,252.00000,479.00000,731.00000,339.00000,-46.00000,293.00000,50.00000,243.00000,243.00000,243.00000,664.00000,339.00000,754.00000,764.00000,0.32000,0.32000
2017-03-31,1726.00000,585.00000,1141.00000,225.00000,423.00000,648.00000,493.00000,-40.00000,453.00000,27.00000,426.00000,426.00000,426.00000,806.00000,493.00000,749.00000,761.00000,0.57000,0.56000
2016-12-31,2015.00000,776.00000,1239.00000,285.00000,529.00000,814.00000,425.00000,-126.00000,299.00000,46.00000,253.00000,253.00000,249.00000,738.00000,425.00000,740.00000,754.00000,0.34000,0.34000
2016-09-30,1568.00000,529.00000,1039.00000,249.00000,496.00000,745.00000,294.00000,-63.00000,231.00000,32.00000,199.00000,199.00000,199.00000,599.00000,294.00000,742.00000,756.00000,0.27000,0.26000
2016-06-30,1570.00000,598.00000,972.00000,249.00000,491.00000,740.00000,232.00000,-65.00000,167.00000,16.00000,151.00000,151.00000,151.00000,550.00000,232.00000,739.00000,753.00000,0.20000,0.20000
2016-03-31,1455.00000,491.00000,964.00000,175.00000,328.00000,503.00000,461.00000,-52.00000,409.00000,46.00000,363.00000,363.00000,363.00000,696.00000,461.00000,735.00000,749.00000,0.49000,0.48000
2015-12-31,1352.00000,538.00000,814.00000,193.00000,372.00000,565.00000,249.00000,-47.00000,202.00000,43.00000,159.00000,159.00000,150.00000,377.00000,249.00000,728.00000,739.00000,0.21000,0.20000
2015-09-30,990.00000,337.00000,653.00000,159.00000,298.00000,457.00000,196.00000,-51.00000,145.00000,18.00000,127.00000,127.00000,125.00000,300.00000,196.00000,730.00000,739.00000,0.17000,0.17000
2015-06-30,1044.00000,297.00000,747.00000,149.00000,266.00000,415.00000,332.00000,-50.00000,282.00000,70.00000,212.00000,212.00000,212.00000,437.00000,332.00000,727.00000,735.00000,0.29000,0.29000
2015-03-31,1278.00000,413.00000,865.00000,145.00000,178.00000,323.00000,542.00000,-50.00000,492.00000,98.00000,394.00000,394.00000,394.00000,706.00000,542.00000,723.00000,731.00000,0.54000,0.53000
2014-12-31,1574.00000,630.00000,944.00000,185.00000,321.00000,506.00000,438.00000,-50.00000,388.00000,27.00000,361.00000,361.00000,347.00000,594.00000,438.00000,716.00000,726.00000,0.49000,0.48000
2014-09-30,753.00000,253.00000,500.00000,131.00000,361.00000,492.00000,8.00000,-51.00000,-43.00000,-20.00000,-23.00000,-23.00000,-23.00000,67.00000,8.00000,718.00000,718.00000,-0.03000,-0.03000
2014-06-30,970.00000,300.00000,670.00000,112.00000,248.00000,360.00000,310.00000,-50.00000,260.00000,56.00000,204.00000,204.00000,200.00000,376.00000,310.00000,716.00000,725.00000,0.28000,0.28000
2014-03-31,1111.00000,342.00000,769.00000,143.00000,199.00000,342.00000,427.00000,-51.00000,376.00000,83.00000,293.00000,293.00000,293.00000,499.00000,427.00000,709.00000,720.00000,0.40000,0.40000
