,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1519.12900,1219.45900,299.67000,378.52700,,580.63900,-280.96900,-201.12600,-482.09500,0.38500,-482.48000,-482.48000,-482.48000,,-280.96900,421.40100,421.40100,-1.14000,-1.14000
2022-09-30,1615.51000,1238.89800,376.61190,375.29100,,561.84200,-185.23010,-120.86900,-306.09900,-10.70500,-295.39400,-295.39400,-295.39400,16.87290,-185.23010,420.79900,420.79900,-0.70000,-0.70000
2022-06-30,1187.18100,1073.31600,113.86500,329.08000,,510.66700,-396.80200,-113.38600,-510.18800,-0.86700,-509.32100,-509.32100,-509.32100,-200.94600,-396.80200,419.10700,419.10700,-1.22000,-1.22000
2022-03-31,521.94000,735.41300,-213.47300,296.20700,,475.28300,-688.75600,-289.56500,-978.32100,4.39300,-982.71400,-982.71400,-982.71400,-493.29210,-688.75600,417.73400,417.73400,-2.35000,-2.35000
2021-12-31,487.43700,717.69910,-230.26210,273.63200,,456.60990,-686.87210,-883.53100,-1570.40300,2.31800,-1572.72100,-1572.72100,-1572.72100,-489.24010,-686.87190,365.45000,365.45000,-3.94000,-3.94000
2021-09-30,153.08100,439.75600,-286.67500,229.14200,,402.43100,-689.10600,-156.48500,-845.59100,0.29400,-845.88500,-845.88500,-845.88500,-500.57900,-689.10600,370.01600,370.01600,-2.29000,-2.29000
2021-06-30,4.36800,249.72700,-245.35900,185.48300,,359.74500,-605.10400,-111.75800,-716.86200,0.92700,-717.78900,-717.78900,-717.78900,-416.46700,-605.10400,369.93300,369.93300,-1.94000,-1.94000
2021-03-31,3.10000,200.85500,-197.75500,203.19500,,373.51100,-571.26610,-797.19800,-1368.46400,1.72800,-1370.19200,-1370.19200,-1370.19200,-387.45810,-571.26610,329.37700,329.37700,-4.16000,-4.16000
2020-12-31,9.57910,206.99210,-197.41300,186.56400,,349.46740,-546.88040,-160.52900,-707.40920,31.52400,-738.93320,-738.93320,-738.93300,-372.46940,-546.88020,254.72900,254.72900,-1.46000,-1.46000
2020-09-30,6.51800,190.15700,-183.63900,156.65600,,334.14400,-517.78300,-163.34400,-681.12700,-3.76100,-677.36600,-677.36600,-677.36600,-331.95000,-517.78300,271.43500,271.43500,-2.50000,-2.50000
