,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,257.71300,615.29100,-357.57800,221.29410,170.86700,,392.16100,-749.73900,276.93000,-472.80900,-0.16100,-472.64810,-472.64810,-472.64790,-684.06700,-749.73930,1678.34600,1693.25900,-0.28000,-0.73000
2022-09-30,195.45700,492.48300,-297.02600,213.76100,176.73600,,390.49700,-687.52290,157.57100,-529.95200,0.14900,-530.10100,-530.10100,-530.10100,-629.01500,-687.52290,1676.04900,1690.96400,-0.32000,-0.40000
2022-06-30,97.33600,292.34200,-195.00600,200.38100,163.81200,,364.19300,-559.19900,338.84200,-220.35700,0.06800,-220.42500,-220.42500,-220.42500,-508.17200,-559.19900,1669.30400,1686.81500,-0.13000,-0.33000
2022-03-31,57.67500,245.97000,-188.29500,186.07600,223.15900,,409.23500,-597.53000,516.56700,-80.96300,0.32300,-81.28600,-81.28600,-81.28600,-550.53410,-597.53000,1654.32200,1654.32200,-0.05000,-0.05000
2021-12-31,26.39200,151.47300,-125.08100,163.60600,196.99700,,360.60300,-485.68400,-559.97810,-1045.66200,0.01800,-1045.68000,-1045.68000,-1045.67900,-438.10800,-485.68400,740.39400,740.39400,90.52000,90.52000
2021-09-30,0.23200,3.32000,-3.08800,242.40800,251.55400,,493.96200,-497.05000,-27.33100,-524.38100,0.02200,-524.40300,-524.40300,-524.40300,-477.73000,-497.05000,1217.03200,1217.03200,-0.43000,-0.43000
2021-06-30,0.17400,0.01900,0.15500,176.80200,72.27200,,249.07400,-248.91900,-12.80200,-261.72100,0.00500,-261.72600,-261.72600,-261.72600,-239.35300,-248.91900,36.29900,36.29900,-7.21000,-7.21000
2021-03-31,0.31300,0.08500,0.22800,167.36900,131.65200,,299.02100,-298.79300,-449.15500,-747.94800,0.00400,-747.95200,-747.95200,-2915.28500,-293.87400,-298.79300,32.65100,32.65100,-89.29000,-89.29000
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2020-09-30,0.33400,0.60900,-0.27500,133.89000,27.93500,,161.82500,-162.10000,0.71800,-161.38200,-0.14500,-161.23700,-161.23700,-161.23700,-162.10000,-162.10000,24.28000,24.28000,-6.64000,-6.64000
2020-06-30,,,,,,-0.00100,,-0.00100,,-0.00100,0.00000,-0.00100,-0.00100,-0.00100,-0.00100,-0.00100,45.00000,45.00000,0.00000,0.00000
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000
