,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1149.00000,762.00000,387.00000,226.00000,-23.00000,249.00000,138.00000,-24.00000,114.00000,33.00000,81.00000,81.00000,,81.00000,243.00000,138.00000,181.00000,181.00000,0.45000,0.44000
2022-09-30,1022.00000,764.00000,258.00000,196.00000,-2.00000,198.00000,60.00000,-57.00000,3.00000,3.00000,,,,0.00000,161.00000,60.00000,180.00000,181.00000,0.00000,0.00000
2022-06-30,1313.00000,825.00000,488.00000,226.00000,-16.00000,242.00000,246.00000,-35.00000,211.00000,23.00000,188.00000,188.00000,,185.00000,348.00000,246.00000,176.00000,178.00000,1.05000,1.05000
2022-03-31,1273.00000,850.00000,423.00000,207.00000,-5.00000,212.00000,211.00000,-35.00000,176.00000,35.00000,141.00000,141.00000,,141.00000,311.00000,211.00000,180.00000,181.00000,0.78000,0.78000
2021-12-31,1217.00000,812.00000,405.00000,228.00000,-16.00000,244.00000,161.00000,-46.00000,115.00000,18.00000,97.00000,97.00000,,93.00000,261.00000,161.00000,175.00000,177.00000,0.53000,0.52000
2021-09-30,1025.00000,701.00000,324.00000,183.00000,-3.00000,186.00000,138.00000,-35.00000,103.00000,10.00000,93.00000,93.00000,,84.00000,221.00000,138.00000,171.00000,172.00000,0.49000,0.49000
2021-06-30,1188.00000,749.00000,439.00000,184.00000,-5.00000,189.00000,250.00000,-28.00000,222.00000,39.00000,183.00000,183.00000,,166.00000,325.00000,250.00000,168.00000,170.00000,1.00000,0.99000
2021-03-31,1053.00000,687.00000,366.00000,173.00000,176.00000,-3.00000,369.00000,-52.00000,317.00000,85.00000,232.00000,232.00000,,217.00000,451.00000,369.00000,170.00000,172.00000,1.27000,1.26000
2020-12-31,911.00000,613.00000,298.00000,165.00000,-6.00000,171.00000,127.00000,-18.00000,109.00000,21.00000,88.00000,88.00000,,77.00000,199.00000,127.00000,167.00000,169.00000,0.46000,0.45000
2020-09-30,846.00000,597.00000,249.00000,165.00000,-2.00000,167.00000,82.00000,-15.00000,67.00000,-15.00000,82.00000,82.00000,,69.00000,153.00000,82.00000,164.00000,166.00000,0.42000,0.41000
2020-06-30,947.29990,613.00000,334.29990,157.10000,-9.90000,164.49990,169.79990,8.80000,178.60000,24.10000,154.50000,154.50000,,134.90000,237.79990,169.80000,150.00000,152.00000,0.90000,0.88000
2020-03-31,760.60000,521.80000,238.80000,136.10000,-0.60000,138.00000,100.80000,-71.10000,29.70000,8.80000,20.90000,20.90000,,11.80000,173.20000,100.80000,151.30000,153.10000,0.08000,0.08000
2019-12-31,721.40000,489.20000,232.20000,141.00000,-1.70000,143.20000,89.00000,-30.50000,58.50000,13.00000,45.50000,45.50000,,34.30000,152.50000,89.00000,146.06800,147.69100,0.23000,0.23000
2019-09-30,664.70000,487.00000,177.70000,142.80000,0.20000,143.30000,34.40000,-41.20000,-6.80000,-6.90000,0.10000,0.10000,,-8.00000,96.50000,34.40000,145.66300,145.66300,-0.05000,-0.05000
2019-06-30,725.70000,469.30000,256.40000,143.40000,-16.30000,146.80000,109.60000,-30.10000,79.50000,8.80000,70.70000,70.70000,,65.70000,171.60000,109.60000,144.00000,146.00000,0.46000,0.45000
