,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,8369.00000,3430.00000,4939.00000,453.00000,2190.00000,,2643.00000,2296.00000,-103.00000,2193.00000,-39.00000,2232.00000,2232.00000,,2210.00000,,2296.00000,728.90000,745.70000,3.03000,2.99000
2022-09-30,7663.00000,3079.00000,4584.00000,420.00000,2149.00000,,2569.00000,2015.00000,-84.00000,1931.00000,359.00000,1572.00000,1572.00000,0.00000,1551.00000,2555.00000,2015.00000,728.50000,737.40000,2.13000,2.10000
2022-06-30,7751.00000,3030.00000,4721.00000,431.00000,2085.00000,,2516.00000,2205.00000,-136.00000,2069.00000,389.00000,1680.00000,1680.00000,,1658.00000,2757.00000,2205.00000,726.70000,736.00000,2.28000,2.25000
2022-03-31,7688.00000,2983.00000,4705.00000,441.00000,2092.00000,,2533.00000,2172.00000,-73.00000,2099.00000,374.00000,1725.00000,1725.00000,,1684.00000,2737.00000,2172.00000,716.30000,737.70000,2.35000,2.31000
2021-12-31,8148.00000,3205.00000,4943.00000,495.00000,2294.00000,,2789.00000,2154.00000,-69.00000,2085.00000,297.00000,1788.00000,1788.00000,,1747.00000,2754.00000,2154.00000,714.60000,736.80000,2.44000,2.38000
2021-09-30,7229.00000,2870.00000,4359.00000,441.00000,2062.00000,-547.00000,3050.00000,1309.00000,78.00000,1387.00000,229.00000,1158.00000,1158.00000,0.00000,1117.00000,1880.00000,1309.00000,715.10000,727.00000,1.56000,1.54000
2021-06-30,7218.00000,2821.00000,4397.00000,426.00000,1966.00000,,2392.00000,2005.00000,38.00000,2043.00000,344.00000,1699.00000,1699.00000,86.00000,1744.00000,2530.00000,2005.00000,714.50000,736.00000,2.44000,2.40000
2021-03-31,6858.00000,2605.00000,4253.00000,380.00000,1876.00000,,2256.00000,1997.00000,86.00000,2083.00000,381.00000,1702.00000,1702.00000,,1661.00000,2528.00000,1997.00000,713.20000,735.10000,2.33000,2.29000
2020-12-31,6760.00000,2806.00000,3954.00000,396.00000,1957.00000,,2353.00000,1601.00000,-59.00000,1542.00000,301.00000,1241.00000,1241.00000,,1200.00000,2149.00000,1601.00000,706.20000,718.70000,1.69000,1.68000
2020-09-30,5884.00000,2658.00000,3226.00000,342.00000,1796.00000,,2138.00000,1088.00000,-67.00000,1021.00000,138.00000,883.00000,883.00000,,842.00000,1800.00000,1088.00000,710.90000,724.30000,1.18000,1.16000
2020-06-30,5297.00000,2445.00000,2852.00000,323.00000,1685.00000,,2008.00000,844.00000,377.00000,1221.00000,294.00000,927.00000,927.00000,0.00000,892.00000,1519.00000,844.00000,705.10000,718.20000,1.27000,1.24000
2020-03-31,4343.00000,1900.00000,2443.00000,287.00000,1458.00000,,1745.00000,698.00000,13.00000,711.00000,116.00000,595.00000,595.00000,,576.00000,995.00000,698.00000,697.20000,707.90000,0.83000,0.81000
2019-12-31,4868.30000,2164.40000,2703.90000,293.80000,1448.80000,,1742.60000,961.29980,13.90000,975.20000,182.60000,792.60000,792.60000,482.30000,1255.70000,1260.50000,961.29980,715.00000,725.50000,1.76000,1.73000
2019-09-30,4378.00000,1936.60000,2441.40000,282.60000,1382.50000,,1665.10000,776.30000,10.30000,786.60000,155.90000,630.70000,630.70000,37.30000,648.40000,1071.70000,776.30000,718.80000,729.30000,0.90000,0.89000
