,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4935.00000,3093.00000,1842.00000,487.00000,-45.00000,1077.00000,765.00000,-122.00000,643.00000,143.00000,500.00000,500.00000,499.00000,1338.00000,765.00000,412.80000,415.00000,1.21000,1.21000
2022-09-30,5075.00000,3156.00000,1919.00000,473.00000,0.00000,977.00000,942.00000,-114.00000,828.00000,189.00000,639.00000,639.00000,639.00000,1474.00000,942.00000,412.00000,414.30000,1.55000,1.54000
2022-06-30,5027.00000,3142.00000,1885.00000,487.00000,,995.00000,890.00000,-114.00000,776.00000,189.00000,587.00000,587.00000,587.00000,1425.00000,890.00000,414.40000,416.40000,1.42000,1.41000
2022-03-31,4661.00000,2903.00000,1758.00000,491.00000,-17.00000,990.00000,768.00000,-97.00000,671.00000,157.00000,514.00000,514.00000,513.00000,1278.00000,768.00000,415.70000,417.80000,1.24000,1.23000
2021-12-31,4678.00000,2955.00000,1723.00000,492.00000,-1.00000,1005.00000,718.00000,-76.00000,642.00000,136.00000,506.00000,506.00000,506.00000,1257.00000,718.00000,420.40000,422.90000,1.21000,1.19000
2021-09-30,4665.00000,2906.00000,1759.00000,469.00000,34.00000,953.00000,806.00000,-100.00000,706.00000,167.00000,539.00000,539.00000,538.00000,1352.00000,806.00000,419.50000,422.00000,1.28000,1.28000
2021-06-30,4476.00000,2736.00000,1740.00000,445.00000,,949.00000,791.00000,-335.00000,456.00000,105.00000,351.00000,351.00000,351.00000,1318.00000,791.00000,421.60000,423.60000,0.83000,0.83000
2021-03-31,4112.00000,2514.00000,1598.00000,458.00000,-17.00000,948.00000,650.00000,-105.00000,545.00000,124.00000,421.00000,421.00000,421.00000,1148.00000,650.00000,422.90000,424.30000,1.00000,0.99000
2020-12-31,4067.00000,2500.00000,1567.00000,510.00000,33.00000,913.00000,654.00000,-107.00000,547.00000,109.00000,438.00000,438.00000,438.00000,1118.00000,654.00000,423.00000,425.10000,1.04000,1.03000
2020-09-30,3861.00000,2332.00000,1529.00000,416.00000,-7.00000,849.00000,680.00000,-164.00000,516.00000,126.00000,390.00000,390.00000,390.00000,1125.00000,680.00000,422.70000,424.60000,0.92000,0.92000
2020-06-30,3561.00000,2180.00000,1381.00000,377.00000,-61.00000,854.00000,527.00000,-132.00000,395.00000,88.00000,307.00000,307.00000,307.00000,966.00000,527.00000,422.30000,423.90000,0.73000,0.72000
2020-03-31,3729.00000,2329.00000,1400.00000,425.00000,0.00000,827.00000,573.00000,-138.00000,435.00000,74.00000,361.00000,361.00000,361.00000,999.00000,573.00000,424.20000,426.40000,0.85000,0.85000
2019-12-31,3846.00000,2314.00000,1532.00000,445.00000,-34.00000,877.00000,655.00000,-124.00000,531.00000,84.00000,447.00000,447.00000,447.00000,1076.00000,655.00000,424.60000,427.50000,1.04000,1.05000
2019-09-30,3967.00000,2441.00000,1526.00000,386.00000,-1.00000,792.00000,734.00000,-119.00000,615.00000,120.00000,495.00000,495.00000,495.00000,1163.00000,734.00000,424.50000,427.40000,1.17000,1.16000
2019-06-30,3946.00000,2443.00000,1503.00000,391.00000,-7.00000,807.00000,696.00000,-199.00000,497.00000,115.00000,382.00000,382.00000,381.00000,1129.00000,696.00000,424.80000,427.50000,0.90000,0.89000
2019-03-31,3696.00000,2298.00000,1398.00000,409.00000,,777.00000,621.00000,-159.00000,462.00000,115.00000,347.00000,347.00000,347.00000,1010.00000,621.00000,424.50000,426.90000,0.82000,0.81000
2018-12-31,3842.00000,2379.00000,1463.00000,370.00000,44.00000,696.00000,767.00000,-108.00000,659.00000,128.00000,531.00000,531.00000,531.00000,1161.00000,767.00000,429.10000,432.20000,1.26000,1.23000
