,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1825.10000,520.30000,1304.80000,108.00000,727.10000,-11.40000,1333.10000,-28.30010,-46.50000,-74.80000,55.40000,-130.20000,-130.20000,,-130.50000,,-28.30010,209.80000,209.80000,-0.62000,-0.62000
2022-09-30,1669.80000,488.20000,1181.60000,101.70000,654.90000,-8.10000,936.30000,245.30000,-67.70000,177.60000,-16.60000,194.20000,194.20000,,194.20000,476.70010,245.30000,209.80000,210.30000,0.92000,0.92000
2022-06-30,1781.80000,511.00000,1270.80000,99.40000,695.20000,-10.80000,989.90000,280.89990,-81.40000,199.50000,45.50000,154.00000,154.00000,,153.70000,516.59990,280.89990,209.60000,210.30000,0.73000,0.73000
2022-03-31,1663.20000,500.00000,1163.20000,96.90000,684.50000,-6.50000,964.80000,198.40000,-97.20000,101.20000,28.00000,73.20000,73.00000,-58.80000,14.00000,432.20000,198.40000,209.20000,210.10000,0.07000,0.07000
2021-12-31,2786.10000,917.09990,1869.00000,157.40000,1285.70000,-4.00000,1815.40010,53.60030,-218.10000,-164.50000,-66.40000,-98.10000,-98.50000,,-84.60000,416.50040,53.60050,208.60000,210.40000,-0.40000,-0.39000
2021-09-30,1685.40000,491.40000,1194.00000,93.80000,684.40000,-11.70000,951.00000,243.00000,-52.30000,190.70000,28.30000,162.40000,162.40000,-16.60000,145.80000,476.00000,243.00000,208.80000,210.60000,0.70000,0.69000
2021-06-30,1763.30000,496.20000,1267.10000,165.00000,696.80000,-27.30000,1042.30000,224.80000,-46.70000,178.10000,33.30000,144.80000,144.80000,-2.30000,141.90000,476.90000,224.80000,208.60000,210.70000,0.68000,0.67000
2021-03-31,1601.40000,436.30000,1165.10000,81.00000,657.00000,-10.10000,906.40000,258.70010,-44.60000,214.10000,21.10000,193.00000,193.40000,4.70000,198.50000,494.40010,258.70010,208.00000,210.20000,0.95000,0.94000
2020-12-31,2085.30000,647.30000,1438.00000,100.00000,893.90000,-15.00000,1197.30100,240.69950,-45.10000,195.60000,-138.20000,333.80000,333.80000,,333.70000,506.09940,240.69950,207.00000,207.00000,1.62000,1.63000
2020-09-30,1929.30000,569.40000,1359.90000,85.90000,790.00000,-9.80000,1060.70000,299.20000,-43.40000,255.80000,9.70000,246.10000,246.10000,,242.50000,557.80000,299.20000,207.10000,208.50000,1.17000,1.16000
2020-06-30,1226.10000,424.50000,801.60000,87.70000,665.00000,-9.70000,973.30000,-171.70000,-50.20000,-221.90000,-13.70000,-208.20000,-208.20000,,-206.60000,117.00000,-171.70000,206.80000,206.80000,-1.00000,-1.00000
2020-03-31,1783.80000,487.10000,1296.70000,98.40000,828.90000,-16.40000,1752.70000,-455.99980,-47.90000,-503.90000,5.20000,-509.10000,-509.10000,,-508.50000,409.00020,-455.99980,206.50000,206.50000,-2.46000,-2.46000
2019-12-31,2125.70000,582.20010,1543.50000,121.10000,882.19980,-19.30000,1206.69990,336.80000,-47.60000,289.20000,-32.20000,321.40000,321.40000,,320.70000,590.70000,336.80000,205.10000,206.70000,1.57000,1.54000
2019-09-30,1892.40000,535.70000,1356.70000,114.40000,826.40000,-20.70000,1110.90000,245.79990,-61.20000,184.60000,-247.40000,432.00000,432.00000,,431.10000,497.29990,245.79990,205.30000,207.00000,2.10000,2.08000
2019-06-30,1988.60000,581.30000,1407.30000,112.10000,838.80000,-22.70000,1202.60000,204.70010,-64.40000,140.30000,8.40000,131.90000,131.90000,,133.70000,527.80000,204.70010,204.80000,206.20000,0.65000,0.65000
2019-03-31,1975.50000,553.40000,1422.10000,101.70000,796.40000,-19.70000,1071.90000,350.20000,-58.50000,291.70000,45.50000,246.20000,246.20000,,246.10000,597.90000,350.20000,204.40000,205.80000,1.20000,1.20000
