,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1275.55200,506.94600,768.60620,190.42300,109.26400,,299.68710,468.91920,16.92600,485.84510,58.75600,427.08900,427.08900,427.08900,485.05020,468.91900,306.47300,316.45900,1.39000,1.35000
2022-09-30,1176.80100,466.82100,709.98000,187.80700,104.82600,,292.63300,417.34700,6.81700,424.16400,70.16500,353.99900,353.99900,353.99900,437.21400,417.34700,304.93100,314.40100,1.16000,1.13000
2022-06-30,1051.89100,408.62600,643.26500,178.15800,102.25400,,280.41200,362.85300,-0.53300,362.32000,63.22100,299.09900,299.09900,299.09900,382.19800,362.85300,306.75400,316.58100,0.98000,0.94000
2022-03-31,877.06600,323.22100,553.84500,172.00600,103.85200,,275.85800,277.98700,31.48000,309.46700,37.20800,272.25900,272.25900,272.25900,298.11100,277.98700,308.04500,319.65200,0.88000,0.85000
2021-12-31,824.45910,301.74490,522.71420,157.87900,99.04700,,256.92610,265.78810,1.50000,267.28800,27.99300,239.29500,239.29500,239.29500,285.91210,265.78810,306.51200,319.23800,0.78000,0.74000
2021-09-30,748.69700,270.08200,478.61500,153.09300,92.22800,,245.32100,233.29410,1.34600,234.64000,10.33500,224.30500,224.30500,224.30500,252.99510,233.29410,307.45600,319.63600,0.73000,0.70000
2021-06-30,707.31900,253.14100,454.17800,143.29300,91.52000,,234.81300,219.36490,1.71900,221.08400,24.19600,196.88800,196.88800,196.88800,238.61690,219.36490,305.84400,318.84000,0.64000,0.62000
2021-03-31,667.56200,242.29000,425.27200,132.48700,86.49300,,218.98000,206.29210,1.57500,207.86700,27.50100,180.36600,180.36600,180.36600,224.39610,206.29210,305.22400,318.49200,0.59000,0.57000
2020-12-31,648.48200,233.89800,414.58400,133.84700,86.09900,,219.94600,194.63800,5.54200,200.18000,17.22200,182.95800,182.95800,182.95800,202.17200,194.63790,303.93600,317.86000,0.60250,0.58000
2020-09-30,605.43100,220.46900,384.96200,128.04900,68.51800,,196.56700,188.39500,13.22400,201.61900,33.24400,168.37500,168.37500,168.37500,202.29200,188.39500,303.99600,317.25200,0.55500,0.53000
2020-06-30,540.57000,196.48100,344.08900,111.54400,65.55600,,177.10000,166.98900,8.25600,175.24500,30.45200,144.79300,144.79300,144.79300,179.84700,166.98900,303.23200,317.19200,0.47750,0.45750
2020-03-31,523.02900,184.77800,338.25100,113.15400,75.43500,,188.58900,149.66200,12.15700,161.81900,23.38800,138.43100,138.43100,138.43100,160.91200,149.66200,305.05600,319.75600,0.45500,0.43250
2019-12-31,552.54600,196.24310,356.30290,110.06300,70.25100,,180.31400,175.98890,11.18300,187.17200,-73.52000,260.69210,260.69210,260.58200,183.15090,175.98890,305.24800,323.51600,0.85750,0.81250
2019-09-30,654.41500,237.14100,417.27400,118.73200,69.93600,,188.66800,228.60600,19.16900,247.77500,38.88000,208.89500,208.89500,208.79900,235.02500,228.60600,305.70400,323.01200,0.68250,0.64750
