,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-12-31,1155.00000,814.00000,341.00000,2212.00000,2164.00000,6358.00000,-6017.00000,-3220.00000,-9237.00000,-1536.00000,-7701.00000,-7700.00000,7318.00000,-394.00000,-4610.00000,-6017.00000,5872.00000,5977.00000,-0.06000,-0.06000
2018-09-30,13298.00000,2694.00000,10604.00000,2008.00000,3494.00000,6840.00000,3764.00000,414.00000,4177.00000,66.00000,4111.00000,4111.00000,11.00000,4114.00000,5378.00000,3764.00000,5875.00000,5986.00000,0.70000,0.69000
2018-06-30,13466.00000,2916.00000,10550.00000,1797.00000,3542.00000,6574.00000,3976.00000,551.00000,4527.00000,648.00000,3879.00000,3879.00000,,3872.00000,5538.00000,3976.00000,5866.00000,5952.00000,0.66000,0.65000
2018-03-31,12906.00000,2563.00000,10343.00000,1743.00000,3412.00000,6394.00000,3949.00000,178.00000,4127.00000,556.00000,3571.00000,3571.00000,-1.00000,3561.00000,5516.00000,3949.00000,5957.00000,6057.00000,0.60000,0.59000
2017-12-31,13703.00000,3256.00000,10447.00000,2315.00000,4555.00000,8140.00000,2307.00000,-1352.00000,954.00000,-11336.00000,12290.00000,12288.00000,,12274.00000,3881.00000,2307.00000,5970.00000,6058.00000,2.05000,2.03000
2017-09-30,13168.00000,2844.00000,10324.00000,1865.00000,3504.00000,6660.00000,3664.00000,-79.00000,3585.00000,727.00000,2858.00000,2858.00000,,2840.00000,5230.00000,3664.00000,5951.00000,6041.00000,0.48000,0.47000
2017-06-30,12896.00000,2660.00000,10236.00000,1787.00000,3430.00000,6495.00000,3741.00000,75.00000,3815.00000,739.00000,3076.00000,3077.00000,2.00000,3073.00000,5315.00000,3741.00000,5958.00000,6037.00000,0.52000,0.51000
2017-03-31,12779.00000,2468.00000,10311.00000,1716.00000,3315.00000,6301.00000,4010.00000,-60.00000,3951.00000,821.00000,3130.00000,3130.00000,,3121.00000,5565.00000,4010.00000,6006.00000,6092.00000,0.52000,0.51000
2016-12-31,13627.00000,3212.00000,10415.00000,2532.00000,4429.00000,8659.00000,1756.00000,-979.00000,776.00000,14.00000,762.00000,764.00000,15.00000,775.00000,3305.00000,1756.00000,6089.00000,6159.00000,0.13000,0.13000
2016-09-30,13045.00000,3085.00000,9960.00000,1881.00000,3559.00000,6939.00000,3021.00000,-1417.00000,1604.00000,249.00000,1355.00000,1355.00000,,1355.00000,4417.00000,3021.00000,6066.00000,6150.00000,0.22000,0.22000
2016-06-30,13147.00000,3174.00000,9973.00000,1748.00000,3471.00000,6496.00000,3477.00000,-1068.00000,2410.00000,347.00000,2063.00000,2062.00000,1.00000,2047.00000,4864.00000,3477.00000,6068.00000,6149.00000,0.34000,0.33000
2016-03-31,13005.00000,2851.00000,10154.00000,1731.00000,3385.00000,6263.00000,3891.00000,-330.00000,3561.00000,513.00000,3048.00000,3048.00000,,3038.00000,5316.00000,3891.00000,6150.00000,6225.00000,0.49000,0.49000
2015-12-31,14047.00000,3411.00000,10636.00000,2349.00000,5049.00000,8802.00000,1834.00000,-2190.00000,-353.00000,-188.00000,-165.00000,-166.00000,-3.00000,-172.00000,3258.00000,1834.00000,6176.00000,6257.00000,-0.03000,-0.03000
2015-09-30,12087.00000,2219.00000,9868.00000,1722.00000,3270.00000,6510.00000,3358.00000,-661.00000,2697.00000,567.00000,2130.00000,2130.00000,8.00000,2130.00000,4630.00000,3358.00000,6168.00000,6243.00000,0.35000,0.34000
2015-06-30,11853.00000,2180.00000,9673.00000,1734.00000,3386.00000,6078.00000,3595.00000,-55.00000,3539.00000,905.00000,2634.00000,2635.00000,1.00000,2626.00000,4796.00000,3595.00000,6159.00000,6243.00000,0.43000,0.42000
2015-03-31,10864.00000,1838.00000,9026.00000,1885.00000,3104.00000,5989.00000,3037.00000,46.00000,3082.00000,706.00000,2376.00000,2376.00000,5.00000,2376.00000,4297.00000,3037.00000,6203.00000,6292.00000,0.38000,0.38000
2014-12-31,13118.00000,2702.00000,10416.00000,3209.00000,3981.00000,8269.00000,2147.00000,-345.00000,1803.00000,545.00000,1258.00000,1257.00000,-22.00000,1228.00000,3478.00000,2147.00000,6346.00000,6424.00000,0.20000,0.19000
2014-09-30,12361.00000,2368.00000,9993.00000,1802.00000,3556.00000,6311.00000,3682.00000,-94.00000,3587.00000,911.00000,2676.00000,2676.00000,-3.00000,2666.00000,5008.00000,3682.00000,6330.00000,6403.00000,0.42000,0.42000
2014-06-30,12773.00000,2462.00000,10311.00000,1759.00000,3520.00000,6361.00000,3950.00000,53.00000,4003.00000,1082.00000,2921.00000,2921.00000,,2912.00000,5374.00000,3950.00000,6368.00000,6444.00000,0.46000,0.45000
2014-03-31,11353.00000,2045.00000,9308.00000,1623.00000,3040.00000,5838.00000,3470.00000,-623.00000,2847.00000,582.00000,2265.00000,2265.00000,73.00000,2329.00000,4926.00000,3470.00000,6389.00000,6476.00000,0.36000,0.36000
2013-12-31,13558.00000,2794.00000,10764.00000,1811.00000,4152.00000,7721.00000,3043.00000,18.00000,3061.00000,430.00000,2631.00000,2631.00000,-57.00000,2568.00000,4532.00000,3043.00000,6813.00000,6895.00000,0.46000,0.44000
2013-09-30,12643.00000,2287.00000,10356.00000,1627.00000,3395.00000,6372.00000,3984.00000,-411.00000,3573.00000,985.00000,2588.00000,2588.00000,11.00000,2590.00000,5505.00000,3984.00000,6581.00000,6656.00000,0.39000,0.39000
2013-06-30,12973.00000,2242.00000,10731.00000,1530.00000,3591.00000,6444.00000,4287.00000,1070.00000,5357.00000,1782.00000,3575.00000,3575.00000,10559.00000,14095.00000,5913.00000,4287.00000,7042.00000,7117.00000,2.00000,1.98000
2013-03-31,12410.00000,2263.00000,10147.00000,1710.00000,3217.00000,6277.00000,3870.00000,-145.00000,3725.00000,1109.00000,2616.00000,2616.00000,149.00000,2750.00000,5644.00000,3870.00000,7187.00000,7269.00000,0.38000,0.38000
2012-12-31,12851.00000,2391.00000,10460.00000,1933.00000,4047.00000,7900.00000,2560.00000,-739.00000,1821.00000,513.00000,1308.00000,1308.00000,5013.00000,6315.00000,4667.00000,2560.00000,7442.00000,7508.00000,0.85000,0.84000
2012-09-30,12953.00000,2309.00000,10644.00000,1887.00000,3491.00000,6901.00000,3743.00000,-937.00000,2806.00000,-183.00000,2989.00000,2989.00000,225.00000,3208.00000,5399.00000,3743.00000,7436.00000,7508.00000,0.43000,0.43000
2012-06-30,13968.00000,2376.00000,11592.00000,1600.00000,3665.00000,6724.00000,4868.00000,-688.00000,4180.00000,1180.00000,3000.00000,3000.00000,260.00000,3253.00000,6539.00000,4868.00000,7476.00000,7537.00000,0.44000,0.43000
2012-03-31,14885.00000,2745.00000,12140.00000,2062.00000,3968.00000,8047.00000,4093.00000,-1658.00000,2435.00000,711.00000,1724.00000,1724.00000,79.00000,1794.00000,6314.00000,4093.00000,7537.00000,7598.00000,0.24000,0.24000
2011-12-31,11439.00000,1827.00000,9612.00000,2183.00000,3821.00000,7699.00000,1913.00000,-689.00000,1224.00000,434.00000,790.00000,790.00000,658.00000,1439.00000,4371.00000,1913.00000,7817.00000,7870.00000,0.19000,0.18000
2011-09-30,16609.00000,3409.00000,13200.00000,2176.00000,4457.00000,9112.00000,4088.00000,-547.00000,3541.00000,1216.00000,2325.00000,2325.00000,1424.00000,3738.00000,6303.00000,4088.00000,7770.00000,7810.00000,0.48000,0.48000
2011-06-30,16485.00000,3571.00000,12914.00000,2231.00000,4800.00000,8893.00000,4021.00000,-423.00000,3598.00000,1077.00000,2521.00000,2521.00000,97.00000,2610.00000,6270.00000,4021.00000,7875.00000,7935.00000,0.33000,0.33000
2011-03-31,16502.00000,3693.00000,12809.00000,2091.00000,4503.00000,8864.00000,3945.00000,-827.00000,3118.00000,894.00000,2224.00000,2224.00000,10.00000,2222.00000,6049.00000,3945.00000,7982.00000,8035.00000,0.28000,0.28000
2010-12-31,15462.00000,3112.00000,12350.00000,2893.00000,5197.00000,10463.00000,1887.00000,-905.00000,982.00000,-2012.00000,2994.00000,2994.00000,-97.00000,2890.00000,3793.00000,1887.00000,8036.00000,8074.00000,0.36000,0.35000
2010-09-30,15995.00000,3790.00000,12205.00000,2188.00000,4599.00000,8442.00000,3763.00000,-2349.00000,1414.00000,558.00000,856.00000,856.00000,15.00000,866.00000,5992.00000,3763.00000,8027.00000,8057.00000,0.11000,0.11000
2010-06-30,17132.00000,3684.00000,13448.00000,2181.00000,4774.00000,9247.00000,4201.00000,-275.00000,3926.00000,1472.00000,2454.00000,2454.00000,31.00000,2475.00000,6414.00000,4201.00000,8046.00000,8072.00000,0.31000,0.31000
2010-03-31,16576.00000,4202.00000,12374.00000,2221.00000,4403.00000,8813.00000,3561.00000,-412.00000,3149.00000,1135.00000,2014.00000,2014.00000,21.00000,2026.00000,5612.00000,3561.00000,8061.00000,8101.00000,0.25000,0.25000
2009-12-31,15797.00000,3506.00000,12291.00000,2792.00000,5244.00000,12330.00000,-39.00000,-110.00000,-149.00000,-807.00000,658.00000,658.00000,108.00000,767.00000,1735.00000,-39.00000,7007.00000,7045.00000,0.05000,0.06000
2009-09-30,11621.00000,1789.00000,9832.00000,1632.00000,3282.00000,5701.00000,4131.00000,-160.00000,3971.00000,1092.00000,2879.00000,2879.00000,2.00000,2878.00000,5100.00000,4131.00000,6730.00000,6762.00000,0.43000,0.43000
2009-06-30,10984.00000,1756.00000,9228.00000,1695.00000,3350.00000,6107.00000,3121.00000,-72.00000,3049.00000,786.00000,2263.00000,2263.00000,3.00000,2261.00000,4127.00000,3121.00000,6728.00000,6752.00000,0.34000,0.34000
2009-03-31,10867.00000,1408.00000,9459.00000,1705.00000,2876.00000,5713.00000,3746.00000,57.00000,3803.00000,1074.00000,2729.00000,2729.00000,1.00000,2729.00000,4754.00000,3746.00000,6723.00000,6753.00000,0.41000,0.40000
