,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5105.00000,3858.00000,1247.00000,149.00000,673.00000,8.00000,814.00000,433.00000,-56.00000,377.00000,99.00000,278.00000,278.00000,270.00000,,433.00000,835.60000,852.20000,0.32000,0.32000
2022-09-30,5451.00000,3974.00000,1477.00000,143.00000,624.00000,816.00000,-49.00000,1526.00000,-56.00000,1470.00000,138.00000,1332.00000,1332.00000,1312.00000,1628.00000,1526.00000,839.60000,856.50000,1.56000,1.53000
2022-06-30,5211.00000,3764.00000,1447.00000,122.00000,614.00000,108.00000,628.00000,819.00000,-62.00000,757.00000,170.00000,587.00000,587.00000,573.00000,895.00000,819.00000,845.70000,862.70000,0.68000,0.67000
2022-03-31,4654.00000,3361.00000,1293.00000,125.00000,601.00000,1170.00000,-444.00000,1737.00000,-49.00000,1688.00000,301.00000,1387.00000,1387.00000,1379.00000,1816.00000,1737.00000,853.30000,874.10000,1.62000,1.58000
2021-12-31,5133.00000,3767.00000,1366.00000,134.00000,816.00000,47.00000,903.00000,463.00000,-58.00000,405.00000,73.00000,332.00000,332.00000,324.00000,550.00000,463.00000,867.70000,890.30000,0.38000,0.36000
2021-09-30,5341.00000,3740.00000,1601.00000,123.00000,748.00000,98.00000,773.00000,828.00000,-60.00000,768.00000,288.00000,480.00000,480.00000,469.00000,911.00000,828.00000,867.60000,892.00000,0.54000,0.53000
2021-06-30,5440.00000,3821.00000,1619.00000,125.00000,813.00000,102.00000,836.00000,783.00000,-52.00000,731.00000,234.00000,497.00000,497.00000,487.00000,868.00000,783.00000,868.70000,890.90000,0.56000,0.55000
2021-03-31,4699.00000,3305.00000,1394.00000,121.00000,743.00000,41.00000,823.00000,571.00000,-75.00000,496.00000,104.00000,392.00000,392.00000,384.00000,654.00000,571.00000,869.30000,889.80000,0.44000,0.43000
2020-12-31,4594.00000,3309.00000,1285.00000,127.00000,810.00000,897.00000,40.00000,1245.00000,-69.00000,1176.00000,289.00000,887.00000,887.00000,884.00000,1340.00000,1245.00000,866.50000,880.20000,1.02000,1.00000
2020-09-30,5002.00000,3441.00000,1561.00000,100.00000,681.00000,301.00000,480.00000,1081.00000,-72.00000,1009.00000,261.00000,748.00000,748.00000,741.00000,1163.00000,1081.00000,866.40000,881.50000,0.86000,0.84000
2020-06-30,3972.00000,2831.00000,1141.00000,94.00000,637.00000,32.00000,699.00000,442.00000,-67.00000,375.00000,106.00000,269.00000,269.00000,261.00000,520.00000,442.00000,866.20000,870.90000,0.30000,0.30000
2020-03-31,3888.00000,2766.00000,1122.00000,98.00000,692.00000,-17.00000,807.00000,315.00000,-20.00000,295.00000,193.00000,102.00000,102.00000,96.00000,396.00000,315.00000,866.20000,866.20000,0.11000,0.11000
2019-12-31,4501.00000,3228.00000,1273.00000,99.00000,617.00000,78.00000,716.00000,557.00000,34.00000,591.00000,137.00000,454.00000,454.00000,440.00000,641.00000,557.00000,866.20000,866.20000,0.50000,0.50000
2019-09-30,4822.00000,3376.00000,1446.00000,102.00000,702.00000,-13.00000,817.00000,629.00000,50.00000,679.00000,175.00000,504.00000,504.00000,492.00000,713.00000,629.00000,866.20000,866.20000,0.57000,0.57000
2019-06-30,4962.00000,3488.00000,1474.00000,103.00000,680.00000,114.00000,669.00000,805.00000,54.00000,859.00000,65.00000,794.00000,794.00000,784.00000,887.00000,805.00000,866.20000,866.20000,0.91000,0.91000
2019-03-31,4323.00000,3097.00000,1226.00000,97.00000,684.00000,55.00000,726.00000,500.00000,43.00000,543.00000,140.00000,403.00000,403.00000,400.00000,585.00000,500.00000,866.00000,866.00000,0.46000,0.46000
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000
