,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,824.00000,2847.00000,-403.00000,2444.00000,-252.00000,-58.00000,367.00000,-127.00000,-52.00000,3216.00000,-5778.00000,,123.00000,123.00000,81.00000,-5574.00000,4886.00000,-860.00000,4026.00000,13.00000,13.00000,-1259.00000,101.00000,2881.00000,523.00000,,-1160.00000
2021-12-31,925.00000,2503.00000,83.00000,2586.00000,-514.00000,-21.00000,138.00000,-3116.00000,-3500.00000,11.00000,-5505.00000,,256.00000,256.00000,98.00000,-5151.00000,4375.00000,145.00000,4520.00000,32.00000,2009.00000,-1129.00000,45.00000,5445.00000,305.00000,,-1094.00000
2020-12-31,871.00000,2365.00000,-922.00000,1443.00000,-283.00000,-43.00000,87.00000,-925.00000,-1051.00000,1263.00000,-5484.00000,,197.00000,197.00000,316.00000,-4971.00000,1974.00000,2172.00000,4146.00000,912.00000,604.00000,-1046.00000,23.00000,3727.00000,19.00000,,-1046.00000
2019-12-31,1405.00000,1955.00000,-2735.00000,-780.00000,-76.00000,-83.00000,288.00000,-1149.00000,-932.00000,-307.00000,-4877.00000,,106.00000,106.00000,93.00000,-4678.00000,3614.00000,-172.00000,3442.00000,2391.00000,2391.00000,-931.00000,1.00000,4903.00000,-82.00000,,-931.00000
2018-12-31,-316.00000,1940.00000,-552.00000,1388.00000,-39.00000,-49.00000,-31.00000,2192.00000,2105.00000,3177.00000,-4509.00000,3.00000,109.00000,109.00000,158.00000,-4239.00000,2583.00000,-1611.00000,972.00000,,,-909.00000,19.00000,82.00000,-980.00000,-527.00000,-909.00000
2017-12-31,668.00000,2115.00000,1183.00000,3298.00000,6.00000,-12.00000,50.00000,-163.00000,-369.00000,3597.00000,-3844.00000,,197.00000,197.00000,61.00000,-3586.00000,948.00000,1084.00000,2032.00000,215.00000,202.00000,-832.00000,-395.00000,1007.00000,1018.00000,,-832.00000
2016-12-31,1425.00000,2098.00000,-76.00000,2022.00000,50.00000,8.00000,35.00000,-280.00000,-193.00000,3254.00000,-3749.00000,,179.00000,179.00000,167.00000,-3403.00000,177.00000,611.00000,788.00000,-102.00000,67.00000,-749.00000,-11.00000,95.00000,-54.00000,,-749.00000
2015-12-31,1117.00000,2005.00000,128.00000,2133.00000,21.00000,14.00000,8.00000,1216.00000,1259.00000,4509.00000,-4225.00000,,374.00000,374.00000,-41.00000,-3892.00000,658.00000,-572.00000,86.00000,-69.00000,-75.00000,-660.00000,61.00000,-588.00000,29.00000,,-660.00000
2014-12-31,1721.00000,1815.00000,224.00000,2039.00000,64.00000,-25.00000,14.00000,-465.00000,-512.00000,3248.00000,-3906.00000,,-44.00000,-44.00000,43.00000,-3907.00000,-113.00000,1079.00000,966.00000,,269.00000,-574.00000,-16.00000,645.00000,-14.00000,,-574.00000
2013-12-31,1015.00000,1696.00000,902.00000,2598.00000,-56.00000,80.00000,45.00000,-623.00000,-646.00000,2967.00000,-3418.00000,,-98.00000,-98.00000,-56.00000,-3572.00000,1151.00000,32.00000,1183.00000,,-13.00000,-541.00000,-48.00000,581.00000,-24.00000,,-541.00000
2012-12-31,-92.00000,1634.00000,1160.00000,2794.00000,-13.00000,10.00000,14.00000,432.00000,632.00000,3334.00000,-4035.00000,,-215.00000,-215.00000,-1033.00000,-5283.00000,385.00000,-264.00000,121.00000,,729.00000,-506.00000,306.00000,650.00000,-1299.00000,,-506.00000
2011-12-31,22.00000,1427.00000,2557.00000,3984.00000,-46.00000,-18.00000,45.00000,-256.00000,-275.00000,3906.00000,-4122.00000,,-167.00000,-167.00000,-644.00000,-4933.00000,787.00000,410.00000,1197.00000,,123.00000,-476.00000,263.00000,1107.00000,80.00000,,-476.00000
2010-12-31,1308.00000,1380.00000,1615.00000,2995.00000,-195.00000,-11.00000,2.00000,-244.00000,-826.00000,3477.00000,-3780.00000,,-201.00000,-201.00000,-833.00000,-4814.00000,1168.00000,-66.00000,1102.00000,,,-463.00000,414.00000,1053.00000,-284.00000,24.00000,-463.00000
2009-12-31,945.00000,1538.00000,-445.00000,1093.00000,80.00000,20.00000,152.00000,979.00000,1007.00000,3045.00000,-1862.00000,-22.00000,-475.00000,-475.00000,,-2359.00000,-324.00000,-2058.00000,-2382.00000,-3.00000,-3.00000,-521.00000,-23.00000,-2929.00000,-2243.00000,22.00000,-521.00000
